# logM_cut, logM_1, logsigma, alpha, kappa
13.23900,13.38752,-0.29060,0.80718,1.04359
12.97583,13.53348,-0.62232,1.46440,0.48455
13.17380,14.03675,-0.66323,1.23152,1.40021
13.09147,14.35265,-2.87654,0.92075,1.45789
12.79600,14.30033,-2.58606,1.14176,0.77187
12.41429,14.11095,-0.27116,1.20526,0.26905
12.63433,13.88386,-1.72895,0.97872,0.28504
13.09609,14.33638,-2.08089,1.30010,0.13914
12.93361,14.01977,-2.74824,1.32142,0.35989
12.43079,13.21068,-0.71159,0.71414,0.17788
13.02908,14.22068,-2.62040,1.09326,0.17065
12.92622,13.40794,-2.71363,0.95534,1.30595
12.42293,13.95393,-1.74141,0.86871,1.33734
12.83880,14.32735,-1.57467,0.72809,1.26910
13.15586,13.96317,-2.08237,0.94387,0.71161
12.83748,13.74312,-1.21112,0.88573,0.81531
12.64593,14.22543,-0.75082,1.25286,1.47529
13.16838,14.08813,-2.27125,0.76227,0.58101
12.53914,13.45396,-1.19858,1.12510,1.18168
13.26954,14.09068,-2.32343,0.91679,0.66896
12.92747,13.84489,-2.01969,1.05193,0.11913
12.59771,14.34365,-1.23766,1.20683,0.69858
12.55718,13.27321,-1.19275,0.97062,0.87285
12.40456,13.29907,-2.77890,0.74108,1.39227
12.88484,13.64620,-0.28985,1.21093,0.99058
12.67289,13.37752,-1.61578,0.77907,0.20096
12.81926,13.86037,-0.27415,1.37316,0.32532
12.63711,14.39241,-2.01905,1.15991,0.07450
12.89161,13.61074,-0.28941,0.95886,0.91342
12.69992,13.85412,-0.75635,1.03854,0.32889
12.95304,13.65725,-2.41760,1.39406,0.81619
13.12233,14.23367,-1.07416,1.28395,0.20856
13.11696,13.61366,-1.56459,0.97732,0.51952
13.25229,13.96157,-0.40730,0.83977,0.67214
12.40655,13.97430,-0.08118,0.78873,0.14659
13.10164,13.99794,-0.55748,1.44484,0.95319
12.87368,13.70576,-1.86215,1.24285,0.86364
13.04569,13.87654,-1.25429,0.81141,0.86259
12.97966,14.01659,-1.92689,1.09363,1.34681
13.19430,13.74514,-2.16204,0.95001,0.28866
13.11083,13.54082,-2.26277,1.20814,1.26525
12.89611,13.37883,-1.86537,0.98276,0.83500
12.71401,13.93680,-0.62120,0.82740,1.34813
12.65113,13.49218,-1.27960,1.04069,1.12356
12.56801,13.38980,-2.99842,1.09739,0.44823
12.81475,13.80285,-2.39137,0.97767,0.51476
12.77463,13.22780,-1.69288,1.00409,0.42948
13.17598,13.42318,-2.07786,0.93985,1.20768
12.72312,13.94144,-2.55654,1.29405,0.23137
12.60224,13.57027,-1.40304,0.77241,0.34488
12.51365,13.63446,-1.70648,1.28874,1.22954
12.61700,13.99767,-2.66772,1.26146,1.48748
13.21217,13.77094,-1.23568,1.00142,0.99884
12.85069,13.40579,-1.86878,0.82109,0.02448
12.59446,14.17612,-2.40857,0.81082,0.81508
13.11385,14.14904,-0.46675,1.02255,1.02693
13.25672,14.31183,-0.41909,0.76919,0.09560
12.49637,13.94499,-0.14979,0.92354,1.31349
13.03646,13.81137,-0.00310,0.81590,0.12190
12.99868,14.26254,-2.33456,0.98728,0.89022
12.83889,14.04014,-2.49599,1.06084,0.04769
13.24264,14.25916,-1.82092,1.49349,0.86003
12.65546,13.24876,-1.30160,1.04981,1.38049
12.58465,14.18561,-2.84695,1.44146,1.06117
