# logM_cut, logM_1, logsigma, alpha, kappa
13.08256,14.29868,-2.97322,0.86516,1.45925
12.68996,13.70415,-1.38303,1.24590,1.22375
13.29469,14.13335,-0.80711,1.15604,1.33647
12.41288,13.70752,-0.64312,1.13192,0.21053
13.03507,13.88172,-0.88063,1.00143,0.63164
12.55202,14.17621,-0.11958,0.99230,1.34491
13.23537,13.90505,-2.87445,0.93426,0.67807
12.88865,14.08682,-0.98374,1.10534,0.37529
12.59573,13.97526,-0.00916,1.24275,0.14761
13.01202,13.39177,-2.51200,1.22909,1.01849
12.83016,13.33070,-2.03275,0.83470,0.98541
12.80114,14.10456,-2.28171,0.73530,1.15673
12.72255,13.36929,-2.71182,0.78740,0.40398
12.67613,13.26897,-0.35202,1.06031,1.24198
12.53612,13.23528,-0.99298,1.49106,0.37828
13.17144,13.47947,-2.31689,0.93261,0.98953
12.90172,13.39246,-1.76588,1.11937,1.46741
13.04199,13.53960,-0.83946,1.12175,0.27567
12.95003,13.26272,-0.80933,1.37087,0.35038
12.81738,13.51299,-0.09332,0.77917,0.43307
13.25629,14.30753,-0.27660,1.04566,0.00216
13.20036,14.08976,-0.88246,0.71720,0.45753
12.86650,13.83316,-2.29794,0.96759,1.17247
12.93685,13.28241,-2.83438,0.79400,0.32502
12.61134,13.95540,-2.68324,1.15210,0.86673
12.66939,14.33126,-0.17806,0.70182,1.44561
12.72010,13.76341,-0.20829,1.24857,1.23433
12.65731,13.49683,-2.47181,1.19220,0.89875
13.17870,13.45915,-2.78959,1.07644,0.25864
12.48992,14.30171,-2.87513,1.13525,0.57352
12.78858,13.69039,-0.16839,0.97661,0.29717
13.24444,13.82490,-0.70104,1.21552,1.07415
12.54947,14.22321,-0.62521,0.78018,0.03679
12.40216,14.18757,-0.22969,1.26367,1.44196
12.80221,14.22417,-1.18065,1.28389,0.73454
12.89471,13.66653,-2.05001,1.41879,0.33429
13.29610,13.60637,-2.62847,1.06423,1.26513
12.52248,14.32946,-2.05258,0.76468,0.01711
12.67741,13.25644,-2.45150,0.78103,0.23693
12.67249,13.57927,-0.15726,0.90473,0.95856
12.91106,14.17750,-1.34130,0.89088,0.77695
12.46901,13.39304,-1.79849,0.92618,1.42596
13.09514,13.96699,-0.09371,0.90206,1.27580
12.62542,14.17946,-2.36509,0.99977,1.43316
12.75601,13.45951,-0.44018,1.42765,0.57378
12.85708,13.25087,-1.53593,0.85831,0.51148
12.47156,14.01606,-0.31762,1.09239,0.60517
12.74293,14.27351,-0.49494,0.99314,1.17753
13.02174,13.76681,-0.93820,1.29875,1.08607
12.72053,13.46160,-1.23220,1.42126,1.09343
13.10156,14.08179,-2.67155,1.07909,0.37866
12.41584,13.39648,-2.12049,1.33230,1.08364
12.57962,13.65649,-0.33974,1.23457,0.90809
13.17457,13.93453,-2.94117,1.14491,1.13925
12.66072,13.84285,-1.08662,0.76208,0.14024
13.08878,13.49023,-1.35898,0.98732,1.31749
12.63127,13.64776,-1.26178,1.38514,0.14726
12.84395,13.28817,-0.58976,0.86469,0.58083
12.46119,13.61653,-2.45809,1.07422,0.23721
12.50259,13.68799,-0.73946,0.95366,1.32025
13.14908,13.79755,-1.38461,0.78353,0.78708
12.70601,13.28776,-1.26530,0.91558,0.97943
