# logM_cut, logM_1, logsigma, alpha, kappa
12.88808,14.20810,-2.99437,1.30565,0.99073
12.70250,14.00996,-0.38827,0.93404,1.07664
13.09278,14.28809,-1.95328,1.30187,0.33129
12.54989,14.07416,-1.61065,1.13251,0.47959
12.54200,14.22981,-1.67325,1.02604,0.33636
13.29268,13.35096,-1.96578,1.41962,0.92460
12.61594,14.25954,-2.84843,0.74323,0.12553
12.75820,13.65496,-0.77297,1.40073,1.47659
12.80559,13.45234,-2.89971,0.99805,0.38971
13.02764,13.35799,-2.30635,1.35641,1.48188
12.87210,13.37461,-0.66300,0.99052,1.22970
12.42577,13.71955,-2.63759,0.91882,1.32855
13.01395,13.36878,-1.38332,1.34558,1.12793
12.78999,13.94703,-1.58829,0.94967,0.11162
13.23141,13.39082,-1.80880,1.44488,1.16073
12.97824,13.38153,-0.18024,1.48069,1.38925
13.17700,14.21319,-1.61044,0.90497,1.34987
12.76627,14.06719,-0.01928,1.34548,1.14872
12.75640,13.22885,-0.87588,0.85263,0.98908
13.20649,13.41323,-1.95762,1.49559,0.40787
13.26749,13.56091,-0.12066,0.70964,0.01190
12.75268,13.87623,-2.21026,1.23116,0.91154
12.44930,13.89336,-2.71858,0.76825,0.98853
12.67745,13.69143,-1.45996,0.71926,0.69980
12.66341,13.36671,-2.28539,1.20394,1.11703
12.56575,14.01957,-0.01666,1.17898,0.40729
13.18279,13.80459,-2.47599,0.92218,0.08809
12.66277,14.03160,-2.53508,0.89563,0.19424
13.08325,13.49355,-1.34543,0.94703,0.59410
12.51900,13.21616,-2.00040,1.22073,0.72051
13.17850,14.04693,-1.33479,1.05335,1.18070
12.44320,13.41410,-0.78833,0.80493,0.00349
12.62203,14.20879,-2.52618,0.94854,0.04395
13.03113,13.23121,-2.84143,1.03649,0.64224
13.08252,13.45800,-0.85441,1.18897,1.03236
12.50500,13.84469,-2.08563,1.43633,0.60620
12.83032,13.32913,-0.34858,1.38025,0.00896
12.71515,13.88290,-0.39453,1.13613,1.07338
12.58592,14.13635,-1.43159,1.09431,0.49280
12.60197,14.01101,-2.29486,0.72228,0.12074
13.24350,13.37778,-0.18012,1.22550,1.27791
12.87814,13.27196,-2.88695,0.91859,0.26471
12.55684,13.78351,-0.96377,1.23800,0.88623
12.92360,13.66970,-1.51725,1.45208,0.36137
13.09370,13.82485,-2.53315,1.00738,0.47475
13.09720,13.45090,-0.98688,0.99877,1.43201
12.62181,13.58454,-2.42372,1.06697,1.43996
12.59631,13.62614,-2.34587,1.28668,1.48345
12.95292,13.67727,-2.10894,0.72071,0.11452
13.22567,13.70387,-1.94147,0.85372,0.47077
12.86945,14.08744,-1.61622,1.04395,1.45848
13.27281,14.22786,-1.91289,1.22441,1.02763
12.58795,14.22117,-0.30888,1.37489,0.83027
13.19294,14.18593,-0.86617,1.40148,0.58988
13.24402,13.30457,-0.49802,1.27783,0.84487
13.15787,13.27580,-0.11312,1.16803,0.06046
13.28058,14.37862,-2.63391,1.33259,0.28530
13.09327,14.17167,-1.32534,1.37119,1.25769
13.04934,13.93815,-0.35836,0.87204,0.39020
13.07581,13.64893,-0.27932,0.96414,1.19705
12.70141,13.43846,-0.53815,0.79128,0.69558
13.01506,14.01884,-1.58143,1.48759,0.25094
12.83353,13.77502,-1.43572,1.43986,0.39226
12.58099,13.70162,-1.54629,0.75857,0.86210
12.44251,14.05797,-2.51115,0.70215,1.44471
12.76917,13.58295,-2.06151,1.07353,1.24338
12.78840,14.22153,-2.14154,1.43839,1.06709
12.83030,13.42038,-2.67539,1.23784,0.77085
12.44303,14.39095,-0.30075,1.39749,0.78671
13.28971,13.52830,-1.91959,1.26529,1.01460
12.72407,13.70175,-2.14387,1.02783,0.87522
12.80254,13.77790,-0.29140,1.05948,0.81094
12.50540,13.99106,-1.39789,1.33176,0.91875
12.47315,13.95101,-0.48589,1.45848,1.44724
12.41891,13.95586,-0.63312,0.88645,1.48728
12.73738,14.07746,-2.23590,1.07927,1.19651
13.24193,14.33932,-1.87513,1.25363,0.12214
12.81077,13.22930,-0.47245,0.92608,0.88865
12.62585,13.33288,-2.34510,1.20982,1.35609
12.76498,13.68360,-1.81331,0.79351,0.29249
12.81715,13.70028,-2.73227,0.89451,0.68432
12.75286,13.36031,-0.02549,1.03025,1.02653
13.24111,14.00946,-2.95797,0.84606,0.27671
12.88420,13.63520,-0.40362,0.83313,0.71058
12.78695,13.66545,-2.66051,0.71913,0.31040
12.40843,13.72182,-1.31386,1.47332,1.32133
12.40113,13.68931,-1.56849,1.36978,0.89343
12.86191,14.21623,-1.87888,1.06202,1.34913
13.10041,13.27028,-1.64375,0.77895,0.72805
13.10134,14.09542,-1.07893,1.48116,1.22732
12.46198,14.37131,-1.27475,1.00306,0.15640
13.29282,13.24122,-1.99685,0.90443,0.75268
12.53059,14.22578,-0.24123,1.46513,0.44508
13.04339,13.64877,-1.36340,1.14012,1.17605
13.17813,13.45752,-0.14530,1.34202,0.65404
12.64649,13.56425,-2.29183,1.26656,0.12509
13.28556,13.25319,-0.44984,0.76115,0.01255
13.04518,13.68606,-0.30364,1.36729,1.46566
13.26420,13.48401,-1.08713,0.88900,0.65421
12.93529,14.09897,-0.35946,0.94285,0.89225
12.92319,13.31902,-2.16655,1.32991,0.32047
12.78590,14.31641,-1.75535,0.87216,0.13635
12.87155,13.51094,-2.92524,1.15924,1.46846
13.29170,13.75067,-2.85446,1.16526,0.02222
12.88314,13.78570,-0.27718,1.47534,0.62735
12.54196,13.40376,-1.82233,0.79759,0.15174
13.01257,13.69819,-1.69541,1.15680,1.01326
12.56026,14.11190,-1.66099,0.95382,0.54141
12.84679,14.16137,-1.16359,1.30281,0.71580
12.45751,13.96587,-2.13753,1.27882,0.99863
12.49982,13.22376,-1.18008,0.77642,0.70293
12.87189,13.83896,-1.63397,0.96684,0.71839
13.00064,13.40754,-2.71424,0.82756,1.43932
13.22057,13.43045,-2.98715,1.25741,1.29955
12.91654,14.15602,-0.46095,1.08532,0.89843
12.54442,13.26101,-0.43091,1.21629,1.18559
12.98178,14.39763,-0.33758,0.73752,0.84925
13.12807,13.67381,-0.79099,1.22691,1.42540
12.48764,13.22763,-0.43699,1.21232,0.53521
12.69756,13.83868,-0.10952,0.92437,0.94715
12.45985,14.19890,-2.33101,1.26371,0.89567
13.04866,13.45323,-2.03734,0.75276,0.42060
13.29706,14.00386,-1.20051,1.15508,1.02558
13.06305,13.97758,-2.48714,1.48457,0.31179
12.90396,13.77992,-2.47515,0.73425,0.05358
12.88166,14.39572,-0.42196,1.31532,1.29066
