# logM_cut, logM_1, logsigma, alpha, kappa
12.85503,13.31836,-1.39059,0.96887,0.82061
13.18331,13.93243,-1.26739,1.35305,0.27129
12.89939,13.69734,-2.91271,1.21985,1.18476
12.84369,14.13980,-1.96708,1.44587,0.56342
12.87429,14.15145,-2.23871,1.48553,0.34724
13.14734,13.57215,-2.80384,1.30284,1.33776
12.69421,13.55866,-2.72550,1.20017,0.33531
13.16013,13.25532,-0.09783,0.89014,1.15334
12.64462,14.27049,-1.61479,1.37597,0.64769
12.95477,13.92680,-2.23580,1.03572,0.97283
13.29745,13.46021,-2.01795,1.08085,0.40631
12.55316,13.23134,-0.66970,1.08786,0.79618
12.90525,13.98275,-0.14268,1.45235,0.04088
13.08389,13.61454,-1.96178,1.49004,1.06997
13.15826,13.48700,-1.12136,0.82426,1.32024
12.70785,14.19530,-1.32144,0.70308,0.84843
12.79664,14.25271,-2.19272,0.76676,1.32759
13.23868,13.21326,-2.00279,0.79113,0.64099
12.97156,13.40226,-1.25453,0.90212,0.43593
12.89078,13.37923,-2.96614,0.95573,1.22344
12.60371,14.27588,-0.91178,1.49820,0.02388
12.64990,13.82670,-2.52338,0.71154,0.46313
12.80263,13.49346,-0.66615,1.44403,0.51990
12.61557,13.33036,-2.78974,1.01458,1.27007
12.87989,14.37528,-2.68534,1.47214,1.23715
12.54368,13.45026,-1.49387,1.25318,1.30935
13.00243,14.39346,-1.34430,1.46786,0.52415
12.84622,13.43376,-0.26161,0.94199,1.27670
12.71268,13.40259,-1.72510,0.96284,0.45284
12.54369,13.98656,-0.04065,0.95348,1.32331
12.80132,14.29984,-1.25433,0.99572,0.04448
13.22676,13.65392,-2.26367,1.22115,0.09626
13.29472,14.00982,-1.56518,1.14891,0.10436
12.93378,13.79994,-2.97866,1.15705,0.94179
12.61828,13.20205,-1.81159,1.13425,0.81357
12.47208,14.19622,-2.75696,1.32075,1.17074
12.69049,13.52212,-0.95744,1.19469,0.77145
13.23797,13.97207,-0.16682,1.10932,0.84527
12.66677,13.87006,-1.01716,1.03655,1.36096
12.91435,13.77862,-2.42738,0.94897,0.50506
13.22147,14.26994,-0.64709,0.97437,0.99259
13.07081,13.60650,-0.49943,1.35501,0.98551
12.54029,14.23399,-0.08653,1.28803,1.08994
13.07970,13.81757,-1.88826,0.88009,0.26759
12.71523,13.71229,-0.96016,1.46046,1.00488
13.20110,13.80998,-1.69767,1.43069,0.94093
12.58226,14.15128,-0.68002,0.92275,0.39907
12.59233,13.61216,-1.90291,0.75909,0.12127
12.92796,13.66290,-0.19939,0.99048,1.10063
13.19947,13.20846,-1.30374,1.46989,0.68553
12.57537,13.27251,-0.37843,0.87217,0.61624
13.25051,14.00800,-0.09503,0.90038,0.80169
12.92543,13.21674,-1.87519,1.06191,0.06232
12.77481,13.22555,-1.56275,1.04785,0.12476
12.83337,13.58900,-1.68638,1.49166,0.81088
12.48098,13.45899,-0.65493,0.78538,0.78261
12.60880,14.11690,-1.49826,0.79658,1.27100
12.63092,13.48854,-2.83721,1.38009,1.11165
13.15260,13.61373,-1.74666,1.37838,1.20299
12.82783,13.21326,-0.64707,1.17139,0.17527
12.63178,13.54194,-2.31086,1.45998,0.68279
12.46414,14.36503,-2.44493,1.12223,0.66816
12.59770,13.93474,-2.42004,0.79246,0.53198
12.75327,13.24391,-0.19499,0.93325,1.28489
12.97859,13.61026,-0.00064,1.49997,1.43753
12.59843,14.26927,-2.19588,1.43871,0.16846
13.21970,13.61630,-1.95633,1.05201,1.11090
12.76969,13.61155,-2.16277,1.49880,0.11237
13.21050,13.35743,-0.42591,1.28721,0.96984
12.47822,13.38527,-2.13205,1.28753,0.66960
13.10975,13.90609,-0.03553,0.90530,0.95749
13.17560,13.47703,-1.54199,1.04882,0.20939
12.91356,14.15364,-0.71716,1.47406,0.88745
13.12628,13.70391,-0.50385,0.85004,1.11975
13.25833,14.16013,-0.26931,1.38774,0.11646
12.70631,13.47791,-0.78704,1.41817,0.12332
12.92858,13.59322,-0.81836,1.24847,0.87330
12.53227,13.66966,-0.67374,1.07826,0.50751
12.70853,13.64389,-2.93632,1.11950,0.32044
12.88483,13.34213,-2.88437,1.31649,0.02472
12.89777,13.87670,-0.21799,1.48464,0.02082
12.98602,14.20628,-1.76962,1.05407,0.77969
12.63860,13.64939,-1.29728,1.31094,1.04730
12.97381,13.52799,-1.56232,1.35700,0.95593
13.20998,13.44617,-2.85675,1.03839,1.08557
12.92556,14.32818,-1.31785,1.45778,0.39574
12.51256,13.58488,-1.86784,1.02789,0.72579
12.42379,13.30745,-2.22271,1.43220,0.96541
13.08100,14.04401,-0.12781,0.78678,0.23832
12.66042,14.17136,-0.59198,1.42175,1.45877
12.74146,13.81166,-0.20375,1.25107,1.26386
12.69699,13.35773,-0.73031,1.05800,0.49653
12.54863,13.75516,-1.45687,0.88456,0.68281
12.83173,13.27596,-1.62164,1.18715,0.31815
13.07649,13.42941,-2.69724,0.95564,1.12656
13.07606,13.65010,-2.17151,0.72995,0.09881
12.53489,13.24018,-2.18160,1.29609,0.11801
13.26488,13.74092,-1.04238,0.94972,1.10001
13.20538,13.81087,-1.96714,1.20185,1.31765
12.66631,13.22482,-1.95540,1.30504,0.70506
12.45979,13.29209,-2.27072,1.30855,0.96058
12.74210,14.01553,-0.17225,1.13211,0.65291
13.14317,13.82890,-1.87524,0.85462,0.62081
12.97096,14.15757,-2.33231,0.81462,0.43968
12.44658,13.56370,-2.93007,1.11509,1.41141
12.74101,14.16366,-2.04770,0.92693,0.41261
13.10713,13.80467,-1.14018,0.85481,0.88447
13.10923,13.24611,-0.59269,1.40355,0.14914
12.84116,13.28301,-2.88705,0.83191,0.52314
12.97893,13.59566,-0.57336,0.81190,1.25606
12.48659,14.12154,-1.98613,1.01546,0.40958
12.63425,14.37433,-0.30140,1.25936,0.90180
13.19400,13.64354,-0.85678,1.24195,1.19832
13.02753,14.20880,-1.24466,0.70829,0.13836
12.69585,13.87784,-0.72907,0.77217,1.34279
12.41483,14.22731,-0.20125,1.04941,0.29537
12.65738,13.49859,-2.88094,1.23378,0.39685
12.75215,13.74233,-2.40753,1.08076,1.43529
13.07980,13.59042,-0.94998,1.41441,0.97390
13.08180,13.31108,-2.84939,0.91500,1.42990
12.55029,14.14351,-2.20605,1.42190,0.30484
13.15766,13.67518,-2.94783,1.48351,1.06781
12.50151,14.35404,-2.46163,1.12995,0.01517
12.78003,13.32233,-0.99147,1.07765,0.69763
12.53585,14.38734,-0.60160,1.03872,0.41824
12.77204,14.22440,-1.30813,0.91806,0.91808
12.81988,14.25987,-1.40968,1.32108,1.20610
13.19542,14.14107,-0.76182,1.38478,0.95943
12.53547,13.50323,-1.28587,1.43197,1.44327
12.84729,13.25878,-2.20949,0.87989,1.17046
12.99514,13.35552,-1.29190,1.02891,1.15698
12.95733,13.38586,-0.73712,0.75412,1.26415
12.98147,13.66737,-0.76580,1.35736,0.04748
13.03121,13.35719,-1.91632,1.30487,0.54001
12.46903,13.75264,-2.02144,0.89148,1.17437
12.93189,14.37347,-2.67860,1.07035,1.32706
12.43387,13.75715,-1.88422,0.73643,0.43347
12.81966,14.11925,-2.47691,0.77405,0.84750
12.51848,14.03508,-1.72911,0.84919,0.01250
12.56179,14.18308,-0.16432,0.70295,1.40752
12.80787,13.57238,-1.73127,0.90142,0.66912
13.13806,14.05243,-2.33279,1.36016,1.29928
12.56282,13.72844,-2.56500,0.84100,0.31994
12.90104,13.20791,-2.90273,1.03711,0.85673
12.57075,13.23550,-0.04913,1.12708,0.89029
12.68952,13.65460,-1.42817,0.87136,0.77060
13.17564,14.11518,-0.39841,1.02588,1.44009
12.78619,13.95788,-0.72537,0.78569,0.60388
13.01304,14.35686,-1.25747,0.94014,0.71749
12.89387,13.72951,-2.08635,0.95654,1.44117
13.18943,13.85577,-1.61603,1.37016,0.32796
13.21080,14.38672,-0.32729,0.85029,0.98969
12.61798,13.39954,-2.82434,1.09499,0.42434
12.72099,13.81636,-0.85578,1.17631,0.19355
12.93743,14.10305,-2.00524,0.94360,0.43496
12.43170,13.82707,-2.01855,1.08162,1.30854
12.83310,13.71961,-1.83806,1.17105,1.29974
12.70835,13.65048,-1.03981,1.49745,1.17291
12.78735,14.09368,-0.25403,1.20467,0.28980
13.23836,13.70580,-0.61915,1.03448,0.89460
12.90148,13.22499,-0.42842,0.79872,0.06377
12.80227,13.38701,-0.70675,1.47383,0.38808
12.48524,13.69288,-1.49289,0.87125,1.43322
13.22663,14.32696,-1.60209,0.97457,1.22615
12.92647,14.09118,-1.76249,0.75028,1.43339
13.22972,14.19703,-2.59711,1.29454,1.38423
12.50439,13.40613,-1.44333,0.84886,0.79287
12.62780,14.17315,-0.98292,0.95659,1.40158
12.80663,13.86573,-1.35570,1.29041,1.16899
12.45889,13.61438,-0.50351,1.43896,0.78703
13.26764,14.29081,-2.88970,0.84898,0.07918
12.93092,13.65083,-1.85114,1.10448,0.46890
12.63306,13.23713,-1.78428,0.70640,0.06018
13.01929,13.94847,-2.08699,0.84931,1.16860
13.23662,14.14020,-1.81216,1.42340,0.55435
13.11845,13.79984,-1.56898,1.24016,1.26707
12.55640,13.59541,-0.86717,1.36194,0.13980
12.42411,14.38835,-2.56653,1.11098,0.70777
12.98311,13.30749,-1.29157,1.21565,1.26149
13.24057,13.40795,-0.50575,1.28202,0.09772
13.02797,14.28924,-0.89352,1.35488,1.10355
12.50752,13.48422,-0.29558,1.34612,0.60238
12.77287,13.48469,-2.23680,1.33421,1.48617
13.29368,13.30688,-1.29955,1.31615,1.14895
12.85777,14.29473,-0.84246,1.40296,1.14825
13.12218,13.86260,-1.74985,1.20228,0.37668
12.70623,13.77636,-2.71836,1.02713,1.23894
12.94876,13.30208,-0.15875,1.26276,1.14103
12.74919,14.10976,-2.37787,0.76364,0.66244
12.62852,14.08379,-1.93289,0.80273,0.12493
12.55345,14.21309,-0.45243,1.02517,0.65216
12.64792,14.12934,-2.66064,1.23818,0.93122
12.52534,14.22936,-1.65593,0.85371,0.51825
12.46777,13.35971,-0.52428,0.97262,1.03702
12.53616,13.33959,-2.47294,1.44161,1.17213
12.62126,13.49165,-2.43505,1.16540,0.29527
13.26774,14.17179,-2.80118,0.93826,1.34504
13.03593,13.73076,-0.45392,1.47550,0.97558
12.88278,14.15716,-2.84721,0.79948,0.90444
12.71997,13.92227,-2.82195,1.18543,0.27102
12.43106,13.30368,-2.89252,0.81085,0.55196
12.95162,13.20767,-0.82183,1.35965,1.35551
13.26297,14.18782,-0.48484,1.27508,1.49977
12.92342,14.32749,-1.92192,0.97310,0.95151
12.70603,13.93023,-2.98647,1.09801,0.70280
12.47834,13.61914,-2.84299,0.93250,1.10054
12.46759,14.38052,-1.24484,1.46030,0.50235
13.05497,13.81034,-2.68235,0.92351,0.09489
12.69725,13.85768,-0.19172,0.79491,0.74737
12.79786,14.26526,-2.28324,1.12671,1.19420
12.75138,14.03349,-0.87618,1.00475,1.05970
12.71029,13.52658,-2.62784,0.93705,0.85057
12.40099,13.27969,-0.46191,1.47734,0.67012
12.52213,13.72139,-2.79192,1.42983,1.43988
13.18544,13.33906,-0.59759,1.40825,0.88354
12.46201,13.86479,-1.03060,0.81841,1.13103
13.10918,13.55314,-2.94147,1.05526,0.15182
12.73645,13.89507,-2.68541,1.11012,0.71165
12.45946,13.38746,-0.30062,0.75121,0.97126
13.24546,13.67149,-0.83369,1.26025,1.05894
12.72381,13.67441,-1.54576,1.36573,1.13863
12.62776,13.90897,-1.23518,1.48726,0.31323
13.03178,13.71289,-1.63822,1.36858,0.99823
12.96775,14.29597,-2.54469,1.49415,1.07460
12.41163,14.36048,-0.39970,0.92127,0.57261
13.14914,14.02456,-2.27966,1.01823,0.95014
12.65705,14.08393,-1.14035,0.96470,0.83457
12.95487,14.33141,-1.07203,1.34601,0.47602
12.82960,13.26769,-0.59919,1.34346,1.07041
12.72502,13.98025,-0.32802,0.99528,0.76408
12.78042,14.21725,-0.91514,1.45052,0.94113
12.89547,14.26833,-2.36367,0.82864,0.82729
12.75055,13.75042,-0.34725,1.19475,0.46296
12.55772,14.15057,-0.08808,0.90015,1.48128
12.60460,13.90947,-0.98990,1.32091,0.67350
12.44889,13.42035,-2.80931,1.09810,0.07389
12.53924,13.99465,-2.51080,0.75923,0.19852
12.82428,14.37293,-0.37455,0.84661,0.25990
12.88167,14.30372,-1.64354,1.04016,0.47404
13.21559,13.34002,-0.90686,1.34600,0.52539
12.79340,14.00981,-1.24436,0.99043,0.31171
13.25408,13.57854,-0.53032,1.15606,0.47642
12.56250,13.48995,-1.82368,0.80882,0.56548
12.48375,14.11319,-2.24737,1.08226,0.28914
13.11063,13.50397,-2.69964,1.27044,1.36350
12.61223,14.11454,-1.01828,0.71471,0.70185
13.20005,14.24617,-0.69378,1.37461,0.77097
13.26543,14.00077,-1.51245,1.05763,1.23730
12.63698,13.96471,-0.93407,1.03183,0.09361
12.62698,13.77916,-1.43687,1.31541,0.79139
13.13322,13.50922,-1.41734,0.92291,0.17385
13.27289,14.06198,-2.04514,1.02088,1.29213
12.86871,13.49746,-2.52310,1.29779,1.46054
12.77780,14.04374,-0.35832,0.74320,1.01515
13.29182,13.81634,-2.70288,0.74002,0.20568
12.45534,13.49825,-2.67497,1.04897,0.94175
12.66185,14.04996,-2.40233,0.89794,0.95041
12.82311,13.31082,-2.04257,1.07958,0.24747
13.01094,14.29245,-2.00310,1.04817,0.85473
13.21757,13.88030,-1.88082,1.40431,0.86074
12.71449,13.45870,-2.07589,1.02852,1.40951
12.55821,13.50207,-0.55977,1.31941,0.42811
13.03193,14.34577,-2.48992,0.72991,1.08661
13.09533,14.35591,-2.88543,1.24140,1.34043
13.13258,14.34872,-1.85689,1.03783,0.43101
12.44459,13.98729,-1.57919,0.75080,1.27794
12.64002,14.23551,-1.73782,1.08388,0.85817
13.15695,13.33257,-2.07186,1.12357,0.43438
12.57003,13.65555,-2.61748,1.38436,0.01209
12.87803,14.16236,-0.71212,0.97637,0.71756
13.26025,14.37304,-2.10288,1.05779,0.38749
