# logM_cut, logM_1, logsigma, alpha, kappa
13.10710,13.72404,-1.99197,1.16261,1.22898
12.41858,13.99283,-0.48216,0.91820,0.11582
13.26034,13.44506,-1.81918,1.43265,0.92051
13.28647,13.39023,-2.48160,1.17502,1.31691
12.86173,14.07732,-1.44018,1.19959,0.67357
13.21467,14.09704,-0.63553,0.75217,1.45960
13.28225,13.83454,-2.52889,1.32346,1.21646
13.04262,14.37428,-1.68827,1.13487,1.12687
12.64424,13.82980,-0.57249,0.97793,0.58562
12.63817,13.31368,-0.77413,1.09297,1.25559
13.07594,14.38916,-0.72883,1.36924,0.06205
13.18986,13.20128,-1.78878,1.09737,0.83250
12.63056,14.22183,-0.80546,1.39838,0.61652
12.62548,13.54175,-1.58711,1.26850,0.09028
13.01375,13.94907,-0.75982,1.33608,1.47164
12.76085,13.34047,-0.47253,0.99142,1.49541
13.15100,13.83712,-0.00104,0.77606,0.52698
12.64164,14.30472,-0.92840,1.15525,0.76871
12.95523,13.48104,-0.35415,1.15080,1.13403
12.59292,13.89693,-2.53481,0.92547,0.04745
12.85079,14.22664,-0.40484,0.78297,0.30582
13.21557,13.26906,-2.34744,1.18234,1.10928
12.60761,13.27116,-1.65400,1.47105,0.19790
13.07746,13.31307,-2.20277,0.75314,1.39571
13.25371,14.28778,-0.32403,0.70944,0.05013
13.00368,13.98168,-1.47388,0.96792,1.05929
12.93038,13.20424,-1.97467,1.26230,0.14449
13.06936,14.28665,-1.76566,0.79663,0.03004
12.66764,14.24570,-0.76145,0.71807,0.74813
12.90253,14.39641,-1.79847,1.48225,1.37587
13.27856,13.71465,-0.09843,1.14600,0.01330
13.14987,13.62506,-1.87714,1.29140,1.33492
12.94848,13.67275,-2.26401,0.73533,0.90418
12.51198,14.06666,-0.80835,0.99951,0.95793
13.15426,13.21060,-1.98216,1.19180,0.32709
12.46450,14.03364,-1.16250,0.76968,1.29253
13.04434,13.80271,-1.46717,1.08837,0.32776
12.67679,14.20786,-1.51484,1.39612,0.57038
13.13545,14.16332,-1.97711,1.12521,1.01664
13.09809,13.77983,-1.73201,1.36605,1.03584
13.22516,13.26207,-1.57322,0.83485,0.00055
13.00230,13.48971,-0.39697,1.42141,0.13524
12.56920,14.11298,-2.53176,1.08640,0.40080
12.76468,13.35247,-1.31703,0.74171,0.71130
13.24679,13.32544,-1.80464,0.95077,1.04956
12.68895,13.67619,-0.33617,0.91097,0.56737
13.06640,14.05283,-0.20961,0.77281,0.80803
12.82962,13.91970,-1.04563,0.99016,0.84740
13.09555,13.76293,-0.87832,1.32677,0.80082
12.75054,13.55234,-1.64110,1.05064,0.99945
12.78465,14.14626,-1.23654,0.89757,1.18593
12.73414,14.01253,-1.54794,1.45186,0.64064
12.81382,13.38975,-1.97059,0.77385,0.59039
12.83338,14.14177,-0.52211,0.72846,0.37699
12.84816,13.56055,-1.66146,1.28964,1.16757
12.48043,14.18608,-2.80044,0.87255,1.21805
13.14976,13.84448,-0.27680,1.26098,0.04357
13.09848,13.47761,-1.78908,0.72399,0.66803
12.75856,13.91531,-0.21867,1.26863,0.29486
13.19728,13.68785,-1.58463,1.07308,0.16762
13.12864,13.72127,-0.37892,1.13878,1.31074
12.94971,13.41818,-2.47354,0.79271,1.30301
12.52969,13.22603,-1.73875,1.04619,0.07545
12.84801,14.26003,-1.20778,1.34556,0.48458
12.68022,13.28933,-2.74185,1.13947,0.45277
12.76212,13.68663,-0.71601,1.13184,1.36978
12.54052,13.60454,-0.93783,1.08153,0.33543
12.64075,14.27959,-0.77392,1.42614,0.71545
13.25897,13.26531,-1.43117,1.18679,0.00969
12.83644,14.33139,-0.58137,0.97521,1.19354
12.54170,13.51985,-1.01578,0.93189,0.99829
12.58636,13.82401,-2.10943,0.77297,1.32154
12.64627,14.07893,-1.84426,1.38363,0.91149
13.15661,13.44349,-1.23480,1.27380,1.34780
13.03994,13.27089,-2.02199,1.10247,1.05923
12.94844,13.92705,-0.80773,1.49348,0.96054
12.81648,13.91403,-1.57505,0.94236,0.48745
13.08824,13.34122,-0.60029,0.93467,0.90686
12.59333,14.08918,-0.93301,1.30590,0.16446
13.24234,13.84926,-0.76192,1.25377,1.09488
12.76559,13.29546,-0.60269,1.07877,0.55516
12.96924,13.96009,-2.50910,1.27523,0.23634
12.78481,13.36000,-1.89360,1.23178,0.81039
12.74777,13.87752,-0.11454,1.36504,0.88674
12.65939,13.28996,-2.50830,0.89919,0.89048
12.42132,14.39759,-1.35699,0.72100,0.39948
12.75591,14.27445,-2.06680,0.91301,1.36604
13.02398,14.32464,-0.61611,1.36930,0.55185
12.43824,13.68724,-2.20429,1.00763,1.04757
12.56389,14.10372,-0.46860,0.81253,0.88116
12.40521,14.05874,-2.92914,0.86989,0.46113
12.90303,14.25623,-1.77236,1.09011,0.55856
12.46931,14.38441,-1.39545,0.93332,0.00161
13.07690,14.33264,-1.38040,1.34579,0.63146
12.86816,13.71636,-2.52657,1.39829,0.56851
12.87797,13.83758,-1.56312,0.80420,1.35069
13.24937,13.35644,-1.36787,1.24324,0.35811
13.10699,13.38670,-1.45322,1.41868,0.06667
12.92296,13.72388,-2.52522,1.11719,0.18521
13.28862,14.30118,-1.98010,0.75899,0.94666
12.77832,14.09831,-2.13790,1.11603,0.91296
13.06135,13.50781,-0.17053,1.32445,0.28415
12.92965,13.98568,-2.75281,1.06115,0.83639
12.48280,13.38462,-2.73565,0.70165,0.15326
12.79804,14.22291,-2.37072,0.83845,0.33076
12.99405,13.64651,-1.16541,1.20468,0.52149
12.49912,13.27544,-2.16646,1.49675,1.34180
12.77565,14.11608,-0.69568,0.86621,1.05631
12.93004,13.32846,-1.36777,1.37602,0.36533
12.46189,13.24939,-0.65087,0.87830,0.66162
12.70053,13.66340,-0.77492,0.97658,1.35791
13.03016,13.59689,-2.80459,0.98117,1.47909
