# logM_cut, logM_1, logsigma, alpha, kappa
12.50498,13.66170,-0.31783,1.33087,0.06955
12.46067,14.16556,-2.94041,0.75703,0.42016
12.68419,14.39700,-2.64116,1.27243,0.13677
12.46609,13.91319,-1.98939,1.44754,0.67210
12.99224,13.25853,-2.60776,1.16058,0.76709
12.71446,13.48906,-0.45428,0.75204,0.50700
13.14542,13.81026,-1.37695,0.70983,0.31794
12.67070,13.43815,-0.68479,0.96513,0.75286
12.61410,13.69287,-1.15156,0.82762,1.07362
13.29737,13.91715,-1.92887,1.47633,0.65835
12.77202,13.39918,-1.88907,1.03949,0.29752
13.17105,13.75805,-0.21182,1.02008,0.68285
13.07288,13.63458,-0.62494,0.94028,1.31118
12.86009,13.20392,-1.20929,1.02428,0.24482
13.24557,13.90331,-0.96039,1.49551,0.29483
13.10467,13.45679,-2.47502,0.98259,0.33095
12.55763,14.34606,-0.71277,1.11460,0.13274
13.26223,13.23793,-0.28220,0.75061,0.79198
13.07123,13.21983,-2.25921,1.40070,1.21424
13.15953,13.55324,-0.23779,0.87061,0.06696
12.95257,13.76543,-0.24092,1.40658,0.62721
12.73972,13.67795,-0.04690,0.71595,0.14639
12.87792,14.23222,-0.33157,1.18446,0.06689
12.47573,14.08940,-2.83520,0.74847,1.30771
12.82888,13.45460,-0.70164,1.28119,0.99987
12.50186,13.69686,-2.15795,0.77606,0.89002
12.54220,13.28941,-1.73604,1.43664,0.64859
13.29988,13.85896,-1.22589,0.70766,0.60369
12.44116,14.05111,-0.99373,0.89428,0.48420
12.69818,13.49091,-1.08052,1.42486,0.13671
13.09881,13.50952,-2.36242,1.36709,0.42540
13.15483,13.42963,-2.91194,1.42518,0.80035
12.66938,14.04897,-0.15439,1.45119,0.04836
12.69139,13.26538,-2.55168,1.09555,1.38139
12.94440,13.25802,-2.34153,0.77334,0.17615
12.90388,13.95026,-1.22013,1.29600,1.18387
12.75552,13.38926,-0.15995,1.04699,1.29134
13.17385,13.24590,-0.21202,1.31159,1.38623
12.50720,14.25479,-2.42952,1.27449,0.54078
12.71878,14.22226,-1.23732,1.05968,0.78814
12.64187,13.44770,-2.47811,1.01255,0.91433
12.98394,13.57154,-1.77196,0.81071,0.43528
12.56218,13.73830,-1.92632,1.32318,0.20813
12.42220,13.55153,-1.18413,0.81670,0.39019
12.79194,13.92234,-0.07337,0.71329,0.74420
12.52889,13.70592,-2.54163,0.72116,0.45533
12.81141,13.36869,-0.51554,0.72643,0.08212
12.67738,14.05459,-1.26201,1.09248,0.48351
12.58712,13.77629,-1.29798,0.71518,1.22221
13.07675,13.79438,-1.82978,1.25340,1.19582
12.94143,13.28710,-1.72319,1.31925,1.29631
12.54069,14.27536,-1.66793,1.29836,1.20017
13.24966,14.10254,-1.90358,0.73355,0.86091
12.75220,13.27936,-1.89625,1.10940,0.95550
12.66251,13.86085,-2.58818,1.30973,0.60827
12.42708,13.86055,-1.37522,0.89147,0.47394
12.58495,14.36839,-2.39997,1.16063,0.03346
12.63586,13.60590,-0.74402,0.73809,1.24194
12.73077,14.10277,-2.17091,0.97776,0.21578
12.86170,13.51451,-0.96152,0.71286,1.14614
13.20134,13.88066,-2.27163,0.76616,1.30742
13.00625,13.35476,-2.06947,1.30359,0.41967
12.40743,13.99964,-0.78105,1.34281,1.30050
12.87328,14.30065,-1.86722,1.09929,1.30994
12.67133,13.73232,-1.87086,1.17461,0.28776
12.70607,13.71509,-2.66847,0.83429,0.12232
12.45809,13.38295,-0.09172,1.38209,0.23937
12.76578,13.96409,-0.22442,0.91346,1.36470
12.54308,14.10121,-0.91917,1.27754,1.23358
13.13866,13.96271,-1.29036,1.09920,1.48272
12.88835,13.56923,-1.59196,1.38968,1.28168
13.20054,14.35298,-1.86534,1.35790,1.30748
13.11322,14.39513,-0.55823,1.12734,0.08783
12.99922,13.98534,-2.59064,1.38161,0.66477
12.71960,13.48845,-0.34793,0.78990,0.68526
12.82000,14.33100,-0.93288,1.41113,1.02289
12.97018,13.31458,-1.77897,0.85465,0.00794
12.96040,13.32691,-1.03792,0.77991,0.04036
12.42934,13.54443,-2.95409,1.29306,0.62247
12.51215,14.21553,-1.68821,1.02672,1.12423
12.80793,13.48390,-0.48724,0.87006,0.86892
12.57313,14.14024,-1.81154,0.92367,0.36448
12.76501,13.66769,-0.42980,1.18778,0.01242
12.87119,13.93440,-1.22567,1.04810,0.46267
13.15504,14.37744,-2.98452,0.75690,1.08313
12.86447,14.27276,-2.47496,1.45547,0.52834
12.68957,13.31058,-1.00109,1.17652,0.65337
13.28494,13.76000,-0.65799,0.86048,1.38568
13.09306,14.09354,-0.94572,1.17524,0.85107
13.01022,13.26384,-2.47059,1.03550,0.52726
12.99592,14.05260,-1.84252,0.76963,0.28205
12.76164,13.49358,-1.85962,1.40476,0.75119
12.95027,13.84400,-1.07660,0.93513,1.41109
13.18823,13.90718,-1.66622,0.95022,0.54909
13.08289,13.91386,-0.07325,0.76017,1.45971
12.47128,13.99226,-2.28588,1.07195,1.03076
12.76758,13.31802,-1.79818,1.46623,0.53913
12.84570,13.23807,-2.16712,0.85766,0.28435
12.77769,14.18106,-2.33748,1.05139,1.14119
12.49779,14.23045,-1.20531,1.09548,0.58088
13.03603,14.21345,-0.11391,1.12862,0.80195
12.47219,13.89679,-0.57477,0.92035,0.06251
12.67496,14.23356,-2.30383,0.88667,1.17643
13.29781,14.10932,-1.68394,0.92259,1.13638
12.68833,14.12133,-0.91873,0.95192,0.83204
13.14745,13.80260,-1.00795,0.72244,0.15805
12.89627,13.34010,-2.72001,1.10211,1.23343
12.77961,14.09793,-2.85711,0.98852,0.28200
12.87301,14.23231,-2.53778,0.87513,1.18659
12.97502,13.65548,-0.13709,1.38466,0.97412
12.45876,14.08120,-1.14609,1.39545,0.68093
13.06983,13.27915,-1.47691,1.36758,1.45312
12.75170,13.73361,-2.01748,0.99527,0.27800
12.68288,13.24025,-2.61208,0.99538,1.26495
13.28943,13.61116,-2.60329,0.97459,1.10600
13.24023,14.13995,-2.99714,0.90630,1.15750
12.76114,14.07517,-1.31533,1.28657,1.44151
12.43514,13.84534,-1.30363,1.47068,0.72664
12.68743,13.75357,-2.60445,1.31959,1.30076
12.41334,13.50790,-1.74349,1.45503,0.76927
12.82505,13.94783,-2.88655,1.24840,0.14265
13.09094,13.56869,-1.72386,0.81342,1.33746
13.09263,13.88243,-1.18735,1.49218,1.17139
12.63051,13.84508,-1.52435,1.28673,0.38516
12.52747,14.14193,-2.84920,0.78404,0.15294
12.46828,13.39623,-1.85323,0.98813,0.54895
13.25486,13.94800,-1.43550,0.99864,1.43061
13.20147,14.12948,-2.58721,1.01138,0.44369
12.52819,14.10011,-1.59689,0.75618,0.21127
13.10778,13.96694,-2.72170,1.06549,0.02818
12.57507,14.33675,-1.19307,1.08726,0.58144
12.78202,13.27496,-0.84850,0.81724,0.08679
12.97242,13.50168,-2.27758,1.01537,0.34082
13.23204,13.34251,-2.69254,0.95453,1.48449
13.26062,14.17440,-0.50022,1.08329,1.47658
13.22052,13.59132,-0.36762,1.42664,0.08733
12.74760,13.95417,-1.03662,1.26049,0.53777
12.62755,14.29882,-0.35214,0.71505,0.01795
13.23905,14.09980,-1.92312,1.05071,0.07048
12.79461,13.38876,-1.26722,1.45814,0.39537
12.55791,13.77705,-2.28016,0.98166,0.10749
12.54530,14.25046,-1.31649,0.74906,0.64737
12.77902,13.87202,-2.37505,1.38637,0.78641
12.90662,13.52755,-1.91907,0.99921,1.38645
13.00475,14.01361,-1.56799,1.18744,0.98096
13.06643,14.24766,-0.46863,1.43573,0.22467
13.13116,14.21058,-0.12826,0.85907,0.41715
12.65596,13.48105,-2.57738,1.03706,0.94749
13.19767,13.84198,-2.32484,1.16173,0.62102
12.73210,14.05207,-0.67989,0.93922,0.90798
12.74643,13.80026,-0.24539,1.03541,1.11841
13.28369,14.18863,-1.27531,1.22454,0.22508
12.81409,13.58522,-0.70614,0.76932,0.87029
13.23037,13.77201,-0.05983,0.72203,1.04703
13.24039,13.54302,-2.64347,1.19480,0.71066
12.78332,13.27165,-1.18884,1.10086,1.08436
12.63353,13.21082,-1.72585,1.22694,0.05336
13.16395,14.27263,-0.17888,0.91377,0.95067
12.40104,14.15425,-0.95308,1.01082,1.48407
12.87098,14.27591,-1.56828,0.85741,0.45623
13.13391,14.35674,-1.95201,0.80522,1.43358
13.00019,14.23784,-1.85144,1.33624,1.29802
13.08593,13.45871,-0.13607,0.78069,1.04604
12.79644,13.87287,-2.36438,0.76741,0.32527
12.62508,13.74426,-1.58044,1.41737,0.52266
12.41435,13.43329,-1.07862,1.00172,0.08505
13.10349,13.89584,-2.86993,0.73154,1.00406
13.21825,14.03523,-1.89091,1.25204,1.45162
13.22252,14.00666,-1.40983,1.20400,0.45344
13.10546,13.68454,-2.69669,1.02895,0.06567
13.10841,13.94462,-0.34439,0.82805,0.55712
13.00421,14.14745,-2.18634,0.85317,0.22881
12.81321,13.31725,-0.07824,1.12367,1.37109
12.82888,14.06309,-0.47033,1.05235,1.45449
12.64523,14.31566,-0.53653,1.19053,0.67349
13.21264,13.32077,-1.71186,1.16482,1.10324
12.52953,13.96905,-1.92865,1.22059,0.76612
13.28145,13.83751,-2.42970,1.43423,1.38490
12.87862,13.24133,-1.54850,1.07874,1.33745
13.08599,14.32027,-2.38447,0.90484,0.18836
13.03823,13.80740,-1.72064,1.34205,0.44250
12.41752,13.99463,-1.13913,1.25686,1.22714
12.97410,13.71857,-2.04046,1.07576,0.18523
13.23412,13.34280,-0.12303,1.07525,0.89770
12.48881,13.85533,-2.48586,1.23704,1.49081
12.43153,13.74840,-1.70356,1.39727,0.74667
13.18322,13.79269,-0.95929,0.75637,0.71453
12.61464,13.86721,-0.29243,1.21986,0.10820
12.93639,14.07687,-2.61809,0.99562,0.28365
13.02669,14.28470,-2.42125,1.09878,0.76269
12.61723,13.64557,-2.66994,1.10874,1.14781
12.65705,13.29223,-2.17527,1.26361,0.84654
13.27314,14.26409,-1.45714,0.94518,0.72128
12.57250,13.56143,-0.41090,0.88060,1.10708
12.50133,13.22359,-1.48293,0.99169,0.78511
13.26107,13.94826,-0.07147,1.35933,0.51457
13.00720,13.78667,-1.55830,1.14296,0.69111
12.91993,13.30250,-1.10682,0.91568,0.58118
12.41065,14.31385,-2.82656,1.02127,1.09651
12.61442,14.25235,-2.28967,1.12159,1.15116
13.14730,14.20805,-2.38333,1.43311,1.45834
13.01615,13.99188,-1.26817,1.22395,0.15496
12.72818,13.46884,-1.31435,1.00822,0.99989
13.07789,13.72500,-0.17542,1.45634,1.34927
12.50594,13.89050,-1.02887,0.98139,0.13211
12.72434,13.39444,-1.34020,1.22517,0.36441
13.18370,13.35850,-0.26114,1.31958,1.06524
12.59008,14.16156,-1.07565,0.98381,1.28135
12.49733,13.56371,-1.60648,1.12402,0.00506
13.22336,13.39914,-0.58245,1.25911,0.13449
12.91164,13.53139,-2.46339,1.10195,0.34434
13.09682,13.92068,-2.84411,1.46406,0.82047
13.20347,13.32006,-1.83348,0.83553,0.13696
13.01497,13.54375,-1.10619,0.82694,1.37853
13.06763,14.13331,-0.11723,0.90333,0.31682
13.23590,13.85441,-2.94920,1.15868,1.23947
13.06427,13.87502,-0.07387,0.92644,1.41620
13.17218,14.17698,-2.45245,1.33494,0.57557
12.72129,14.27857,-1.75410,0.84952,0.81204
13.13564,13.44991,-1.09632,1.34781,0.04359
13.26520,14.35970,-2.00357,0.84364,0.70780
12.84779,13.46827,-0.54209,1.22375,1.44889
12.78226,13.53782,-1.69797,0.75375,1.29807
12.66381,13.84830,-0.51875,1.01794,1.10147
12.51463,13.94568,-1.79482,1.48123,1.21085
13.06906,13.46431,-0.76778,0.74573,1.27559
12.90098,14.31350,-0.80929,0.78442,1.19774
12.54346,13.39039,-0.17046,0.75194,0.66507
