# logM_cut, logM_1, logsigma, alpha, kappa
13.15946,13.97558,-2.11578,0.71005,0.92880
13.02847,13.64901,-0.71593,1.07508,0.09240
12.85604,13.55269,-1.34246,1.34040,1.46331
12.41095,13.82433,-0.28550,0.77831,0.34201
12.68118,13.69724,-2.11120,0.83678,0.09430
13.16190,14.19006,-1.26295,1.47905,1.21349
12.53229,14.30507,-2.99984,1.34682,1.33580
12.82403,14.14993,-1.90432,1.20103,0.17983
12.78955,13.85974,-1.25501,0.86913,0.04838
12.83300,14.13498,-1.49558,0.92790,1.44815
12.58280,13.79118,-1.76155,1.36176,0.50415
12.73869,13.69084,-1.88408,0.81484,0.39419
13.03975,14.24166,-1.77448,0.83019,1.10432
12.93128,13.37311,-2.09014,1.15012,0.72553
12.64345,13.87847,-0.48223,0.79310,0.99185
12.83195,13.38280,-0.57545,0.79973,0.47109
12.84278,14.16275,-1.72662,1.13543,0.69495
12.79012,14.05341,-1.88573,1.08273,0.70635
12.98568,13.93272,-2.37960,1.49189,0.66681
12.48072,13.52119,-2.47483,0.83759,0.38936
12.66172,13.76770,-1.13774,0.80186,0.76690
12.44022,13.63390,-2.74548,1.43737,0.24712
12.84429,13.48665,-1.69869,1.35651,0.59114
12.68004,13.60543,-2.25469,1.46240,0.86577
12.49560,14.13309,-1.67241,0.75932,0.30869
13.29786,13.68901,-0.55386,1.40613,1.49963
13.09340,13.85842,-0.19450,1.17796,1.24863
12.62314,14.02923,-2.29497,0.85897,0.78033
12.86427,14.36736,-0.10960,0.91001,1.36089
12.95351,13.32174,-1.03210,1.16018,0.93737
13.28662,13.45074,-1.38617,0.96037,0.03098
12.89202,14.32535,-2.41411,0.83351,1.22576
12.92608,13.89219,-0.36872,1.31127,1.41111
12.99226,13.22302,-2.10365,0.90453,0.26778
13.23780,14.10799,-2.77618,0.82995,0.26526
12.93486,13.81231,-2.58527,1.40312,1.38414
12.60597,13.24750,-2.62570,0.71908,0.11331
13.03590,13.75885,-2.94799,1.12188,0.99298
12.85100,13.31868,-1.86076,1.17520,0.83902
12.40188,14.09658,-2.96780,1.42876,1.44638
12.92904,13.38233,-1.59922,1.44711,0.41002
13.24423,13.36992,-0.31454,0.82770,0.89664
12.91905,14.22763,-2.58607,1.44889,0.75593
13.28490,14.01026,-2.30761,1.07170,0.53640
12.67400,14.14493,-0.23045,1.39457,0.46254
12.71908,14.26245,-0.21132,0.96703,0.24361
13.17479,14.38882,-1.39093,1.05780,1.12320
13.11886,14.26050,-1.03580,1.25462,1.45081
13.03112,13.49034,-2.89341,1.32589,0.43149
12.53418,13.42358,-0.90957,0.81453,0.52751
13.15262,13.35192,-1.84145,0.85272,0.15444
13.19092,14.22923,-0.63017,0.98146,0.26286
12.58154,14.37152,-2.85918,0.88658,1.46746
13.16088,13.29809,-1.27641,1.17063,0.30586
12.58356,13.47918,-0.15074,1.20304,0.34906
13.20700,13.20370,-1.82270,1.12761,0.99727
12.82905,13.29006,-2.56439,1.28576,1.04400
13.12995,13.96902,-2.02254,1.20237,0.57796
12.68102,13.93426,-2.42179,0.89679,0.16371
12.86617,14.11158,-1.97305,1.46040,1.06402
12.54206,14.27836,-0.33511,1.32418,0.15941
12.86243,13.92596,-1.83481,1.02601,1.02930
12.71934,13.52961,-0.87254,0.71131,0.10945
12.88592,14.36636,-2.23850,1.49841,0.10374
13.21403,13.53144,-2.14134,1.02946,1.30580
12.59424,13.57618,-1.79133,0.86496,0.58312
12.46218,14.02868,-2.33304,1.22289,1.22580
12.54188,13.51478,-1.62215,1.06936,1.21916
13.15322,13.68635,-2.39958,1.48266,1.03636
13.09462,13.46203,-0.93859,0.97259,0.55858
13.29526,14.29514,-0.17250,0.88830,0.03751
12.42741,13.41791,-0.07373,0.90521,1.31447
13.16650,13.68919,-2.80875,0.75094,1.27682
12.87569,13.49738,-2.38407,1.40241,0.58646
12.62465,14.24996,-0.02650,1.45829,1.21741
13.01041,13.54661,-2.79641,1.19860,0.34713
13.20069,13.65789,-2.63066,1.10858,0.71191
12.43734,14.20530,-0.27999,1.14700,0.44398
12.82735,14.06991,-0.01089,1.15331,1.01503
12.61265,14.02768,-2.06739,0.86499,1.25705
12.93583,14.33276,-1.17921,1.01508,1.00281
13.05496,13.72730,-0.03706,1.00257,1.30024
12.77411,13.51964,-1.75437,1.08479,1.01165
13.20224,14.24001,-1.32927,0.85510,1.35414
13.02616,13.20599,-1.90719,1.37066,1.24155
13.02572,14.13805,-2.18203,1.17308,0.44107
13.17594,13.73887,-0.99011,1.28763,1.30839
12.62263,13.80376,-0.78030,0.92834,0.84509
12.45812,13.22349,-1.33818,1.46664,1.32571
13.07191,14.18363,-0.20083,1.05740,1.28704
13.28480,13.65182,-1.28663,0.72539,1.45375
13.23301,13.20839,-2.78511,1.48951,0.15589
12.55758,14.39866,-1.10044,1.15710,1.25994
13.21227,14.30242,-0.67713,1.13410,1.37510
12.79993,13.51863,-0.18517,0.83624,1.23703
12.73689,13.81930,-1.83323,0.76164,0.94300
12.81089,13.95359,-2.65931,1.46523,0.11145
12.57401,13.83961,-1.39622,1.00332,0.53225
12.65687,14.06444,-2.75699,0.85906,0.88007
13.16483,14.10735,-2.34512,1.47819,1.03017
13.19256,14.28915,-1.17663,1.25669,0.93596
13.25297,13.88335,-1.23706,1.28299,0.07572
12.46467,14.26265,-0.74444,0.76791,0.35949
13.29574,13.89877,-2.94268,0.86289,0.69886
13.04599,14.16400,-2.48734,0.79876,1.29554
12.99425,14.20007,-1.85466,1.41624,0.30704
13.08634,14.30260,-0.95510,1.42862,1.22487
13.08493,13.65028,-0.61226,1.28614,1.33293
13.21525,14.31331,-0.99569,0.81870,0.95642
12.63505,13.48712,-1.98300,0.97971,0.95462
13.19938,14.07961,-2.25577,1.04662,0.72333
13.02113,14.22315,-1.85692,1.06436,1.30635
12.50196,13.69609,-0.57316,0.76641,0.41718
12.89752,13.76968,-2.00240,1.24959,0.37870
12.55216,13.57037,-2.10422,1.33506,1.35984
13.18236,13.48543,-2.58781,1.15741,0.73596
12.43039,14.05514,-2.96453,1.22339,0.32150
13.28187,13.70867,-2.24350,1.15009,0.25419
12.41249,13.22454,-0.69230,1.15592,0.55710
13.10861,13.33746,-0.64181,1.24343,0.75900
12.56788,13.77631,-1.71277,1.25114,1.18722
12.85572,13.58297,-0.37172,1.26180,0.37395
12.40005,13.86125,-0.04461,0.70781,0.89149
12.69045,14.25509,-1.61859,1.44758,0.54334
13.23081,13.99508,-2.72545,1.18001,1.49593
