# logM_cut, logM_1, logsigma, alpha, kappa
13.08019,13.68687,-1.25101,1.30152,1.30331
13.20198,14.39275,-2.62832,1.34512,0.82042
12.98404,13.22810,-2.37318,0.95972,0.86381
12.81209,13.23880,-1.47633,0.97044,0.45653
12.51757,13.91617,-1.21561,1.33175,1.08373
12.44086,14.37398,-1.05817,1.02749,1.03404
12.84399,13.60481,-0.28258,1.35959,0.49820
12.43223,14.01095,-1.84341,0.99286,0.85920
13.15160,13.31114,-0.87048,0.84408,1.27886
13.06904,13.33962,-0.41742,1.34691,0.23164
13.29612,14.34811,-1.46115,0.88046,1.09781
13.03310,13.52319,-2.79519,1.49393,1.05774
13.21717,14.35552,-2.51525,0.92564,0.72583
12.97468,14.26562,-1.14759,1.23651,0.02517
12.62184,14.27314,-2.41377,1.05261,0.74885
12.87723,13.20895,-1.89870,0.87187,0.86305
12.99347,14.13493,-0.87574,0.72208,0.56340
13.28605,14.36149,-2.59705,0.97181,1.12892
13.28581,13.21951,-2.72386,0.89201,0.50934
12.48937,14.37350,-1.19099,0.76282,0.30414
12.61744,13.25273,-1.06004,1.37011,0.37089
12.68096,14.07559,-2.26865,0.71748,0.60491
12.42124,14.37156,-1.49391,0.75522,0.87407
12.69205,13.95853,-1.73605,1.27305,0.10582
12.95266,13.91833,-0.02628,1.32088,1.06166
12.97479,14.25127,-0.83780,1.01610,1.29332
12.52388,14.23474,-0.20406,1.05576,0.54462
12.70478,13.50251,-0.81639,0.94081,0.36569
12.94110,13.99380,-1.55389,0.79251,1.45879
12.52348,13.32444,-1.48177,1.15473,1.40574
12.89730,13.72715,-1.46041,1.39648,0.88791
12.76461,14.05905,-1.74011,1.29265,1.23989
13.12380,13.63576,-2.04696,1.01797,1.24799
13.28711,13.27095,-2.61160,0.87657,1.44605
12.91107,13.38258,-1.49961,1.01515,0.93115
13.29397,13.94449,-0.84720,1.32198,1.16143
12.83891,13.25167,-2.16006,1.18953,1.42857
13.22528,13.48952,-2.93951,1.18207,0.97779
13.04222,14.25096,-1.38359,1.42509,1.41517
13.29783,14.04238,-1.52027,1.02862,0.28041
12.64919,13.56546,-2.75245,1.06066,0.52773
13.13549,14.14104,-0.51265,0.70646,0.78777
13.08501,14.14268,-2.51780,1.46617,1.25639
12.55344,13.56459,-2.35200,0.99828,0.76473
13.24061,14.33328,-1.36336,1.46149,1.44609
13.27982,13.73457,-1.12836,1.04192,0.23452
12.56859,13.83394,-1.16213,1.27730,0.15213
13.20187,13.31342,-2.42284,0.71508,0.47118
13.14888,14.09590,-2.63656,0.85709,0.40306
12.82381,13.74431,-0.90527,1.08855,0.15607
12.75864,14.03381,-2.75874,0.72911,0.17390
13.12739,14.25514,-1.50008,1.25640,0.49333
12.60026,14.31811,-0.01031,0.91039,1.15793
12.42554,13.23998,-0.58654,1.40227,1.38694
12.46852,13.86790,-1.33703,0.86337,0.53459
