# logM_cut, logM_1, logsigma, alpha, kappa
13.21903,14.16536,-2.50257,1.05875,0.16097
12.88064,14.27118,-1.76797,1.14008,0.49480
12.81074,13.70989,-0.26394,1.29883,0.13122
12.94812,14.07722,-0.97226,1.28320,1.36672
12.62244,13.35211,-2.43414,0.72298,0.09456
12.50162,14.07066,-1.99052,1.15677,1.28133
13.19705,13.91730,-2.26976,0.94508,0.46331
12.60986,13.82353,-1.10451,1.43577,0.02738
12.82067,14.10886,-2.16466,1.18014,0.01462
12.62919,13.47315,-1.65608,1.44822,1.22425
12.89728,14.29326,-1.60189,1.20300,1.46148
12.54909,13.89582,-0.67775,0.76073,0.62591
12.61927,13.51943,-0.83396,0.92547,1.42603
12.90890,14.15659,-1.97088,1.10462,0.29248
12.80903,13.30415,-2.51532,1.03549,0.32186
12.44285,13.60027,-2.67955,1.47709,1.21173
12.48337,13.86032,-0.70838,1.09429,0.69874
12.87224,13.21460,-1.47329,1.34482,0.49296
12.52883,13.57042,-1.04673,1.14792,0.23583
13.01684,13.80977,-1.50379,1.39578,1.03065
12.82008,13.48621,-0.82081,0.87985,0.89413
12.96747,13.50661,-0.95727,0.94022,0.17423
13.13641,14.37033,-1.53502,0.97089,1.11212
12.82368,14.04470,-1.21094,1.08555,0.70614
12.66384,13.60200,-0.40532,1.20027,0.05344
12.86505,14.31794,-0.26286,1.42603,1.35095
13.09940,14.33779,-1.13226,0.73518,0.30272
12.71546,14.13576,-2.98528,0.95857,1.06102
12.66489,14.05708,-0.05914,1.11235,0.92845
13.12376,14.18625,-0.42461,1.14563,1.49172
12.92142,13.28027,-2.80680,1.45942,1.32255
12.85683,14.07557,-1.98994,0.75613,1.28499
12.86764,14.11359,-2.00426,1.02505,0.42908
13.22293,13.93403,-0.49508,1.04505,0.03153
13.16909,13.38655,-2.61447,0.95194,0.43698
12.53367,13.99768,-1.65158,0.71684,0.84837
12.99129,14.31798,-0.85793,1.09587,0.51778
12.96287,13.57005,-1.55088,1.09826,0.64610
12.90604,13.43491,-2.76673,0.80953,0.27398
12.69256,13.26251,-1.41544,1.49343,0.92820
13.22802,14.14886,-1.21224,1.40993,0.94857
12.50064,13.81471,-1.44616,1.25365,0.49806
12.43648,13.25574,-1.93790,0.96495,0.81253
12.88370,13.24151,-2.24741,0.76906,0.77344
12.93790,14.12626,-0.83980,1.26054,1.37773
13.07172,14.35940,-2.78346,1.18346,0.66347
12.45590,13.20134,-2.88387,1.05964,1.32388
12.64792,13.86811,-2.16579,1.33521,1.48806
12.62160,14.20177,-0.11217,0.79108,1.46986
13.11214,13.61955,-2.37048,0.82574,1.15819
