# logM_cut, logM_1, logsigma, alpha, kappa
12.81337,13.53411,-0.77735,1.21184,1.33471
12.76209,13.27338,-0.66127,0.72103,1.14620
12.90481,13.40390,-0.67856,1.32951,0.56629
12.76287,13.64605,-0.76656,1.09213,0.27187
12.80987,13.41124,-2.30703,0.88691,1.19718
13.21246,14.23518,-0.55644,1.40574,0.98862
13.07428,13.84910,-1.11920,0.98794,0.85975
12.41390,13.70526,-2.03022,0.99823,0.30367
12.68606,13.60133,-1.69312,1.35876,0.83283
12.63389,13.76661,-1.83538,1.29344,0.08602
13.29012,13.30321,-1.52324,1.06027,1.01414
13.28369,13.63108,-1.48422,0.99260,0.63808
12.76937,13.71937,-1.61718,1.33722,1.00389
13.22982,13.62210,-2.87870,0.97433,1.26714
13.13389,14.39611,-2.65130,1.14515,0.70577
13.24299,14.30223,-0.59887,0.90221,0.21834
12.84110,13.60221,-0.79057,0.78457,0.46465
12.85570,13.80783,-2.82586,1.45347,1.23977
12.86306,14.20536,-1.24802,1.00709,0.97215
12.99692,13.36476,-2.89756,1.32553,0.17616
12.72783,14.17724,-2.86352,1.41147,0.68816
12.47504,13.97122,-2.50002,1.34991,0.35962
12.47867,14.18133,-2.67690,0.80492,0.76597
12.65112,14.29825,-2.47446,0.96672,0.29906
12.92288,14.08111,-0.73828,1.23860,1.13229
12.49165,13.25648,-0.70226,1.41148,1.29987
12.88567,14.08113,-0.82423,1.07121,1.03970
13.22017,14.36959,-2.14700,1.36546,1.39216
12.88289,13.36852,-0.74336,1.40469,0.19898
12.90935,13.59163,-2.71996,0.76262,0.54831
13.05782,13.62312,-1.49197,1.24265,1.47692
12.72918,14.29516,-1.61990,0.78515,1.38989
12.47940,13.51611,-0.98883,1.12042,0.02889
12.77041,13.71126,-1.29045,0.70698,0.71514
13.09295,13.70124,-1.36258,1.08044,1.31783
12.80474,13.36274,-1.80900,1.35181,0.28122
13.07868,13.57711,-2.93877,0.96897,1.35593
12.69006,13.31129,-2.69060,0.80822,1.18141
13.09976,13.31441,-0.50842,0.96059,1.18446
12.86018,14.15233,-0.77752,1.48721,1.37386
12.92725,13.99060,-1.63873,0.70921,1.26338
12.66493,14.26452,-0.52270,0.98020,1.33143
12.53914,13.93074,-0.46625,1.42853,0.23303
13.15382,13.24047,-1.73473,1.45966,1.40486
12.74979,13.44844,-2.02769,1.25306,0.27297
12.90734,13.69441,-1.97600,1.27105,0.42037
12.71350,13.99706,-0.69284,1.43143,0.29516
13.08170,13.86229,-0.34666,1.19099,1.38014
12.63984,14.29304,-2.05208,0.87226,1.38344
12.96005,13.71044,-0.06586,0.91540,0.27095
12.77337,13.59613,-1.69740,1.12857,0.96554
12.53870,14.11659,-2.46551,1.17269,1.32801
12.81526,13.93532,-2.06971,0.89129,1.13136
13.04134,14.18890,-1.99442,1.13987,0.81583
13.27887,14.35409,-1.29649,0.85869,0.93354
12.99010,13.63930,-1.05963,1.29250,0.75240
13.27566,13.62239,-2.06567,0.82262,1.42187
12.61342,13.63275,-0.58076,0.73858,1.39387
12.59413,13.23888,-2.87377,1.37416,1.09439
12.91832,14.37761,-1.48497,0.81520,0.67053
12.44202,14.15827,-2.18268,1.11255,0.31904
13.03713,13.36548,-2.78657,1.26572,1.40716
13.25583,13.67357,-2.43054,0.93316,0.84583
12.88013,14.14417,-0.72929,0.75793,1.44992
12.82595,13.96000,-1.26906,1.31587,0.48154
13.04188,13.35677,-2.12074,1.04476,0.62245
12.40271,13.20471,-1.11575,1.07265,1.49167
12.73256,13.55094,-0.23139,1.17577,0.41800
13.00548,13.97072,-0.19673,0.79279,1.12541
13.11233,13.73370,-2.28003,1.15266,0.92384
12.53285,13.23158,-2.74919,1.28832,0.59569
12.86653,14.24676,-2.33518,0.83492,0.17825
13.28136,13.26707,-2.84567,1.10786,1.12902
12.77542,13.45559,-0.56703,1.47851,0.94145
12.68939,13.22363,-0.11835,1.40346,1.15466
13.21638,14.22858,-1.00172,1.25658,0.01579
12.61920,13.86414,-2.45330,1.00026,1.18582
12.55032,13.43351,-0.98438,1.03858,0.14462
13.05250,13.59355,-1.22464,1.22188,0.42373
12.99668,13.42109,-1.67159,1.31519,1.38754
12.96783,13.85894,-0.41722,1.32532,0.14754
13.07846,14.11541,-2.36527,0.77932,0.38116
12.76604,13.89088,-2.97822,1.21172,0.30235
13.16827,13.64919,-0.32035,1.48999,0.88739
13.15082,13.87806,-2.37485,0.82563,1.25986
12.77173,14.30360,-0.97639,0.84869,1.38617
12.79702,13.72925,-1.29597,0.70431,1.47283
12.45152,13.96549,-2.13760,1.09587,0.88614
13.11517,14.37571,-2.13944,1.47086,1.39023
12.83422,13.63531,-2.88164,1.25473,0.53403
12.55943,13.61096,-1.81039,1.18179,0.54051
13.12737,14.12551,-0.04790,0.88360,1.06286
12.93138,14.21893,-0.21650,1.31805,1.13684
