# logM_cut, logM_1, logsigma, alpha, kappa
12.70078,13.45030,-2.36256,1.00012,0.74300
12.75154,13.99293,-1.28605,1.31531,0.64666
12.93225,13.80449,-2.52876,0.79081,0.52605
12.57737,13.94101,-1.86797,1.12012,0.28116
12.76065,13.38543,-1.71062,0.95401,1.48927
13.18096,13.23150,-1.13612,1.46782,0.77859
12.52128,13.97246,-0.80455,0.81517,0.13454
12.47176,13.35148,-0.44865,0.80805,0.99744
12.46692,14.23194,-1.20815,0.93310,1.35417
12.69995,13.40812,-2.42519,1.16908,0.02756
13.27474,13.94298,-2.54319,1.36536,0.03815
12.99895,13.42111,-0.68673,1.03929,1.03419
12.58455,13.38674,-2.07371,0.80572,0.99463
12.88488,13.90847,-1.02785,0.98752,0.11701
12.64506,13.84293,-0.00563,1.07236,1.29106
12.70557,14.02105,-2.66140,1.20285,0.84084
12.52177,13.48646,-2.30685,0.98237,0.76018
12.54597,14.09871,-2.27661,1.14288,0.01996
12.67941,14.30633,-0.93806,1.19346,1.17798
13.14112,13.51579,-0.77032,1.48802,1.23901
13.11024,13.76926,-1.01042,0.77532,0.80675
12.92690,13.60964,-1.49275,1.43999,1.48255
12.59869,13.65640,-1.90264,1.07789,1.09595
12.48405,14.10858,-1.87003,1.03158,1.12113
13.20233,13.73913,-1.83709,0.73155,0.30247
12.76753,13.74800,-2.66852,1.17748,1.41764
12.75070,13.33600,-1.06762,0.75229,1.08915
12.84876,13.84936,-1.91185,1.19460,1.15538
12.51716,13.73416,-1.90140,1.07589,0.22367
12.57535,13.85826,-0.36309,1.32997,0.21466
12.90422,13.30378,-0.15511,0.71885,0.74530
12.79797,14.16688,-0.52370,1.17149,1.06941
12.67516,13.93405,-2.68629,1.32012,1.27968
12.77316,14.03937,-1.96305,1.02200,0.31355
12.72743,14.27305,-1.98889,1.39582,1.23320
13.09460,13.59990,-0.10570,1.34264,0.56382
12.42563,13.91421,-0.59152,1.01903,0.03641
12.53058,14.39768,-2.36259,1.37356,0.24852
13.26681,13.60325,-2.63387,1.07833,0.91686
12.53617,13.68597,-0.80173,1.34946,0.53556
12.43014,13.51630,-2.30378,0.81150,0.75457
12.94388,13.29915,-2.99919,0.97160,0.15395
13.10233,14.24288,-2.61796,1.49899,1.36079
12.84700,13.97486,-2.19643,1.15657,0.28320
12.89372,13.48222,-1.93101,1.03384,0.98165
13.01649,14.10241,-0.30354,0.84309,0.10963
13.17454,13.49545,-0.03816,1.48388,1.00874
13.05246,13.88943,-0.92608,0.86869,1.32627
12.62132,13.67102,-2.81867,1.12689,0.90848
13.11110,14.11709,-2.16924,1.31398,0.13398
13.15562,14.03594,-0.39500,0.73938,1.19869
12.70045,13.51765,-2.16008,1.12497,0.14315
12.73144,14.36923,-0.66908,0.80035,0.18735
12.51288,13.79790,-1.79261,0.84686,0.93723
12.42096,13.87737,-2.41166,1.38241,0.98533
12.45266,13.46449,-2.09973,1.20879,0.03454
13.05298,13.62929,-1.05218,0.91186,0.86131
12.90636,13.53240,-2.96407,0.81941,0.09559
12.67092,13.91208,-1.14649,1.09332,0.85567
12.57462,13.93844,-0.55670,1.43449,1.14706
13.21291,13.31255,-0.24078,1.35220,0.28865
12.95286,13.41843,-0.70342,1.10130,0.40818
12.97114,14.09758,-0.45629,1.44435,0.91637
12.98827,14.22421,-0.55826,1.47294,0.50922
12.68216,13.84797,-0.58687,1.30696,1.04289
13.23286,13.56087,-2.59261,0.75583,0.62736
13.00638,13.56597,-0.42971,1.26026,0.82213
13.22771,13.70005,-2.46071,0.94805,1.37717
13.00098,14.18679,-2.11817,1.32920,0.42077
12.42600,14.33635,-2.70765,0.81216,1.23345
13.02950,13.36551,-2.00906,0.98484,0.24589
13.06354,14.38894,-1.03831,0.77969,0.89737
12.84100,14.22369,-1.98644,1.00691,0.19547
13.15154,13.53822,-1.00315,1.18572,1.44768
12.83083,13.49804,-1.15442,0.97553,0.75337
13.26699,13.66766,-0.75118,0.86509,0.09646
12.78195,14.32073,-0.28715,1.08720,1.47549
12.49750,13.93509,-0.56754,1.00575,0.21292
13.27806,13.26851,-2.26831,1.05038,0.85934
13.02598,13.28450,-1.41481,0.80121,0.99852
12.67287,13.36977,-2.19257,1.23988,0.34248
12.99700,13.52978,-1.67908,1.12943,1.13672
12.60672,14.29064,-2.29492,1.41225,1.24650
12.64799,14.17073,-1.10203,0.70702,1.44051
12.85809,13.27509,-2.38043,0.78429,0.49679
12.61336,13.56707,-1.10843,1.02392,0.92165
12.94551,13.49104,-2.83392,0.85466,1.46500
13.29598,13.35234,-2.38070,1.14853,0.65808
12.61381,14.37193,-1.29409,1.11788,1.30420
13.08404,14.07641,-0.77897,1.42258,0.01148
13.12416,13.57364,-2.29134,0.83764,1.07232
12.66914,14.13327,-0.43427,0.99509,0.37236
12.41942,14.32207,-2.68070,1.34171,1.40246
12.84354,13.29918,-0.12181,0.76844,0.00065
12.85378,13.46778,-2.32253,1.48272,0.55762
12.51630,13.72402,-0.51107,1.32910,1.15172
12.70940,13.61898,-2.92004,1.23693,0.98044
12.65047,14.08589,-1.65254,1.48989,0.86542
12.78687,13.63067,-0.85805,1.37357,0.00062
12.90507,13.27331,-0.78447,0.76919,1.17806
12.73980,14.03200,-0.43257,0.98505,0.21463
12.66567,13.77326,-2.81860,1.08155,0.17209
12.46249,14.20594,-2.25794,0.92671,1.47826
13.17846,13.44372,-0.41838,1.03023,1.29348
13.21930,13.69374,-1.80399,1.28382,0.83342
13.19110,13.34505,-1.59166,1.01722,0.49525
13.10510,14.02422,-0.55129,1.27987,1.48935
12.95925,13.63154,-1.06936,0.82519,1.38417
12.78091,13.71301,-2.09399,1.09517,0.78287
12.66265,13.77633,-2.79501,1.48291,1.32490
12.58555,14.33156,-1.67234,0.71852,0.45057
12.56765,13.34090,-2.29800,0.97352,1.02921
12.62878,13.73863,-1.11215,1.22940,1.26788
13.09594,13.70578,-0.36373,0.76261,0.28927
