# logM_cut, logM_1, logsigma, alpha, kappa
12.62029,13.74599,-1.38270,0.89442,0.53692
12.75913,13.66202,-1.86001,1.37156,1.25677
12.59586,14.16357,-1.20265,1.40157,1.26452
12.68112,13.63802,-2.57299,1.32832,0.99179
12.66690,14.18162,-2.58246,0.90598,1.17883
13.17371,13.40750,-0.87010,1.41652,0.81057
12.78465,14.19766,-1.03380,1.34912,1.14588
12.94346,14.34573,-0.50046,1.35439,0.02495
13.15749,14.15378,-2.31908,0.77033,0.52070
12.76080,14.23513,-1.49759,1.44965,1.21820
12.41647,14.23776,-0.34801,1.43363,0.93553
12.73555,13.31816,-2.70884,0.77598,0.28340
13.09759,14.01575,-0.69837,0.85348,0.80574
12.99432,14.33683,-0.12168,0.85417,0.23846
12.81613,14.04115,-0.09069,1.42290,0.21169
12.47674,14.33227,-0.06153,0.76033,0.05142
12.88371,13.67712,-0.97003,1.40996,0.59978
12.48735,13.29264,-0.21711,1.31130,0.17555
13.25099,13.91983,-1.90122,1.35962,0.25211
13.18519,14.09252,-1.77119,0.97684,0.62558
13.17519,13.50190,-2.88397,0.73448,0.15238
12.59816,14.06533,-0.54876,1.23225,1.27673
12.95230,13.49269,-1.57309,1.11177,0.82651
12.88158,14.39696,-2.91453,0.78668,0.48525
13.03133,13.67822,-1.82214,1.13706,0.60033
12.72055,14.01201,-2.45385,0.95679,1.10176
13.23522,13.61593,-0.94156,1.03732,0.89325
12.80179,14.25016,-0.26740,0.96265,1.00732
12.66148,14.29025,-1.94441,1.30526,1.09522
12.66591,13.30987,-0.68569,1.23533,0.36161
12.48490,13.35516,-2.40172,1.32354,1.00107
13.01562,13.42510,-0.29544,0.82338,1.19407
12.92481,13.81820,-1.42152,0.90103,0.89987
12.64971,13.69221,-0.61218,0.93853,0.86410
13.18019,14.14446,-1.57985,0.95535,0.41771
12.66522,13.65762,-2.77609,1.26075,0.67704
12.45309,14.27350,-1.68710,1.01064,0.65001
12.53000,13.94662,-1.77104,1.22877,0.59295
13.06328,13.84272,-2.19919,1.45240,0.56161
12.55414,13.54860,-0.73723,0.92648,0.00066
12.85988,13.52205,-1.53527,1.49421,0.14237
12.45393,13.95233,-2.77061,1.28047,0.09930
13.25299,13.49701,-2.93700,0.83005,1.21227
12.65566,13.97085,-2.91899,0.79038,0.53511
13.14626,13.88682,-1.33164,1.31727,0.91166
12.97729,13.74065,-2.71061,1.21235,0.94879
12.56672,14.23251,-0.82535,1.44662,0.50668
12.51190,14.11542,-2.00885,1.26325,1.30776
13.12090,14.39090,-1.07675,1.04962,0.96504
13.08557,13.51677,-1.10696,1.20887,0.83858
12.43362,14.28221,-2.49869,1.23497,1.49667
12.65407,14.04144,-1.12848,0.75770,0.54343
12.90980,13.27841,-2.24788,0.91970,0.95717
12.94801,13.93618,-0.17622,0.89166,0.91349
13.07801,13.51260,-0.01814,0.75621,0.56801
12.61877,13.81050,-1.18335,1.24183,1.02374
12.84348,13.47001,-1.84689,1.22631,0.63646
12.81788,13.68941,-0.43822,0.86772,0.90927
12.83118,13.67839,-2.24622,0.93000,0.59366
13.04796,14.39473,-0.02946,1.49034,0.15836
12.43348,14.24939,-0.22685,1.14638,1.35312
13.25624,14.03791,-2.40001,0.78534,0.24625
12.54693,14.12696,-1.61627,1.29704,0.65780
12.46935,13.51144,-0.00141,1.33440,0.51919
12.47028,14.03283,-2.01617,0.70962,1.44462
13.23745,13.28682,-1.46526,0.80966,0.10067
12.66822,14.32240,-2.44773,1.32258,0.35290
13.11874,13.43836,-0.89523,1.13469,0.59396
12.56639,13.84466,-1.61544,0.81638,1.34335
13.08876,14.06195,-1.40793,0.74487,0.45690
12.57001,13.70971,-1.93247,0.79711,0.07477
12.63752,14.15633,-2.13501,0.72798,0.66791
12.79046,13.80344,-1.94266,0.92229,0.67100
13.26073,13.43477,-0.42987,0.91052,0.68090
13.09421,13.74742,-0.89990,1.48877,0.44747
13.27691,13.41043,-1.72093,0.79952,1.16658
12.68180,13.90052,-2.76928,1.45284,0.73751
13.09105,14.36682,-2.28710,0.97788,0.41683
12.58803,13.79801,-2.65500,1.37621,1.22493
12.94753,13.54352,-1.47013,1.16447,0.12919
13.09086,13.30643,-0.60203,1.11191,0.97253
12.85048,13.80146,-2.54621,1.10735,0.05051
12.82429,13.33556,-1.17337,0.98050,1.13503
12.98142,14.36932,-2.44348,1.18919,1.24943
12.53618,14.21115,-1.74596,1.06264,0.19983
12.71764,13.78025,-0.24231,1.12984,0.86931
13.10436,13.34613,-0.81950,1.08558,0.65116
12.98502,14.07469,-1.09156,1.01410,0.59198
12.84731,13.60079,-1.75696,0.77873,1.22442
12.66436,14.19214,-0.48791,1.36628,0.39818
13.05373,14.03236,-0.61486,1.47946,1.27598
12.47836,13.61604,-0.91812,1.33793,1.46887
12.64239,13.93423,-0.12177,1.46075,1.20997
12.71971,14.31884,-0.80697,1.25077,0.44248
12.70913,13.32824,-2.54628,1.33048,1.36678
12.67650,14.33955,-2.51593,1.36699,1.35473
13.01938,13.61451,-1.36764,1.05010,0.48296
12.93090,13.98936,-2.62743,0.88009,1.28158
12.57625,13.33717,-1.71571,0.97692,0.01762
13.21169,14.21048,-0.64893,0.76550,1.37342
12.72631,13.64088,-2.55677,1.21982,0.68159
12.68783,13.44208,-2.11396,1.24849,0.15110
12.45091,13.22462,-2.75297,1.01553,1.09044
12.95145,14.34494,-1.15130,1.19870,0.36891
13.11093,13.69078,-2.74035,0.74930,0.50403
12.95695,14.34891,-2.65911,1.41431,0.26377
12.59940,14.08415,-0.38299,1.44963,0.14478
12.60445,13.68951,-1.32136,1.30809,0.89051
13.12720,14.36936,-2.20326,1.21970,1.13520
12.57671,13.99117,-0.45534,1.21155,1.05236
12.68115,13.29530,-1.07603,0.89042,0.64457
12.83591,14.03810,-2.08258,0.81348,0.75933
12.94256,13.85295,-1.59465,1.46089,0.95760
13.00813,14.06432,-0.78734,0.83064,0.15028
12.63830,13.58355,-0.25912,0.85300,0.71849
12.46148,13.74372,-1.19871,1.30268,0.68616
12.65055,14.15989,-0.97745,1.00705,0.69453
12.77756,14.32997,-1.66140,1.06576,0.91252
12.64745,13.59342,-0.24237,0.70993,1.25343
12.49543,13.52547,-0.02595,0.99685,0.15137
13.19922,13.81719,-2.59937,0.80332,0.42367
12.73373,13.42557,-0.19797,0.82485,1.47991
13.15088,14.22169,-1.80380,1.48155,0.90152
12.56482,13.28928,-2.78884,0.76224,1.37456
13.05179,14.18542,-2.90612,1.49893,1.24080
12.47063,13.35029,-0.36720,1.01569,1.39156
13.19664,13.41758,-1.01027,0.71019,0.59220
12.98847,14.11574,-2.56430,1.48629,1.07585
12.67497,13.75954,-1.86317,1.15212,0.55203
12.66436,14.04153,-2.87716,1.43883,0.09212
12.42397,13.87712,-2.71673,1.08102,0.22176
13.06845,13.28022,-0.75321,1.46896,0.22927
13.27049,13.92164,-0.76960,0.79880,0.03649
13.19125,14.17570,-2.07336,0.79657,1.37586
13.20789,14.23759,-0.77975,1.14198,0.51629
12.71787,13.37767,-2.48115,1.49268,0.16880
12.97402,13.21149,-0.47999,1.25344,0.53901
12.44193,14.17860,-2.92657,0.98698,1.01150
13.20307,13.92382,-0.86862,0.85289,1.34364
12.85488,13.63408,-2.17426,1.36662,0.58679
12.42464,14.24242,-1.97819,1.25183,1.02883
12.70511,14.20431,-0.87144,0.91061,1.37770
12.64278,14.08881,-1.52233,1.42173,0.59324
12.48589,13.26430,-2.83666,0.75617,1.40960
12.83749,13.75591,-1.92264,1.10848,0.46077
12.80902,13.87564,-1.49181,1.18768,0.37095
12.43671,14.00165,-2.01513,1.19273,1.24848
12.86378,14.23095,-2.58068,0.99385,0.40241
12.56268,13.31179,-1.41640,1.31128,0.98888
12.93267,13.37860,-1.36620,1.10771,0.46252
12.65019,14.11513,-0.51247,0.78949,1.31463
13.19617,13.83033,-2.11949,1.11012,0.77323
12.74917,13.38731,-2.99419,0.70401,0.57265
12.83655,13.92283,-1.91265,0.83356,0.96463
12.72093,14.07497,-1.22145,1.01157,1.11811
13.24897,13.68741,-2.92018,1.01986,0.27688
12.90736,13.63780,-2.33329,0.73253,1.34604
12.80362,14.38289,-2.25569,1.44527,0.95108
12.51582,13.53638,-2.69427,1.13090,1.02474
12.48091,13.24893,-0.32109,1.29802,1.40674
12.63857,13.61379,-2.14435,1.20691,0.77717
13.12888,13.35910,-2.01152,1.45673,0.47873
13.11187,13.81117,-2.50557,1.06907,0.37631
12.92907,14.39951,-1.54283,0.81656,0.73139
12.98854,14.33175,-2.22473,1.28585,0.13183
13.27585,13.73783,-2.27699,0.94434,0.13136
13.12565,14.25614,-1.23238,1.34441,0.77420
12.45400,13.40576,-2.69402,1.02311,0.84534
12.43870,13.77960,-0.97851,1.35424,1.27695
13.21320,14.30553,-0.70331,0.96102,0.66349
12.96501,13.49175,-2.05338,1.04991,0.22956
12.68371,13.39615,-0.65205,1.17538,1.09224
13.02115,13.78929,-1.76839,0.99476,1.19465
12.92144,14.13471,-2.71434,1.47934,0.80686
12.94782,13.61918,-0.39645,1.21714,0.51415
12.42284,13.70013,-2.12905,1.19883,0.61348
12.72704,14.20553,-2.22242,1.33822,0.43295
12.41868,13.61100,-1.55058,1.05353,0.73855
13.18523,14.26689,-2.44491,0.97928,0.64747
13.28660,13.42606,-0.49989,1.00114,0.09724
12.54451,13.23688,-2.68016,1.15900,0.29138
12.81613,14.03997,-0.51163,1.25826,1.40945
