# logM_cut, logM_1, logsigma, alpha, kappa
12.76621,13.77939,-2.04088,0.80675,1.45316
12.50747,13.40447,-0.30549,1.10091,1.47142
13.13307,14.06005,-0.27354,1.38992,0.37028
12.45348,13.88365,-1.71454,1.43144,1.01596
13.03401,13.89324,-2.54479,1.17950,0.24359
13.29176,14.16233,-0.15737,1.22416,1.17942
12.58193,14.21615,-1.51182,1.35441,0.07490
12.81704,14.18493,-2.89983,1.28661,0.82150
13.11576,13.41161,-2.80747,1.19661,0.13557
13.17131,14.06574,-1.26001,0.77178,0.27704
12.87732,13.47276,-1.95236,1.05155,0.83811
12.53217,14.15133,-1.80383,1.30007,0.54662
13.03527,13.30655,-2.93059,0.83151,0.32979
12.56556,13.48036,-1.58575,1.31433,0.66669
12.93140,13.58572,-1.16703,0.74764,1.37055
13.28203,13.20083,-0.46495,0.93638,0.59771
13.10962,13.21762,-1.45278,1.42235,0.39033
12.79042,13.96465,-1.44845,0.93456,0.89592
12.48720,13.67106,-2.30879,1.42113,0.85036
13.14960,13.32852,-0.81492,1.22662,0.37559
13.26437,13.73189,-2.72910,0.99645,0.89212
12.67209,13.42631,-0.59075,0.99487,0.58258
12.66676,13.70328,-2.56143,1.48211,0.84787
12.69562,14.37948,-1.48744,0.84343,1.02402
12.72849,13.54404,-0.43355,1.48744,1.48750
12.85461,13.32031,-1.07309,1.47487,0.21631
12.57337,13.84089,-1.78442,1.23857,0.98713
12.78938,14.31668,-2.23481,0.85131,1.15638
12.58541,14.15080,-0.45968,1.16886,0.21916
13.08044,14.22951,-2.05455,1.49652,1.02377
12.66769,13.22056,-0.08962,1.13521,1.26001
13.10399,14.06950,-0.22764,1.13357,0.51313
12.59316,13.41458,-2.87842,0.74294,0.98028
13.28423,13.44415,-2.68891,0.70748,0.06677
12.98609,13.83433,-1.78110,0.86890,0.15009
12.83515,14.08455,-0.66096,0.72834,0.94171
12.44181,14.10683,-1.24177,1.49949,0.55700
13.19287,14.15201,-2.34778,1.10499,0.59967
12.91602,13.74709,-0.78058,1.32397,1.35479
12.76020,13.98719,-2.42103,1.21700,0.06429
12.80765,13.48299,-2.50193,1.03855,1.16206
12.63206,13.48917,-2.13133,1.33153,1.17571
12.40989,13.68854,-0.47773,1.20742,0.08229
12.79333,13.48018,-0.14574,1.21301,1.41374
13.25185,13.75172,-0.68467,1.14717,1.20514
13.19512,13.81086,-1.09754,0.87076,0.57394
12.72519,14.23638,-2.01326,0.72593,0.71555
13.07572,14.16686,-0.99328,1.11801,0.74086
12.45732,13.46933,-2.79902,1.45563,1.15272
13.21623,13.81176,-1.42136,1.20758,1.36108
12.51940,13.29266,-1.15590,0.92899,0.18944
12.55409,13.70011,-0.81500,0.87634,0.19247
12.90127,14.35049,-0.01555,0.76002,0.24330
13.03423,13.24759,-2.52439,0.94820,0.19994
