# logM_cut, logM_1, logsigma, alpha, kappa
13.15161,13.58192,-2.09063,0.84980,1.22091
13.20330,13.78531,-0.77712,0.73780,0.77939
12.82296,13.85370,-0.26025,1.33064,1.32233
12.41402,13.98689,-1.41450,1.06613,1.06658
12.68851,14.34076,-2.41472,1.37920,0.17450
12.59746,13.25907,-0.10971,1.18580,0.61603
13.23328,13.98561,-1.03116,1.43454,0.13779
12.47545,14.13062,-0.81502,1.38736,0.94827
13.17918,13.40547,-1.02573,1.25797,0.28819
12.54011,13.22661,-1.05657,0.99119,0.13803
12.97421,14.31445,-2.40363,0.97914,0.40311
12.76923,13.85913,-2.74995,1.25809,0.92586
12.70960,13.56676,-1.22697,1.02434,0.44302
12.46028,13.54472,-2.06859,0.73518,0.52612
12.76903,14.32100,-2.83923,1.24186,0.86189
12.64356,13.72130,-0.72186,0.79979,0.10199
12.67713,13.33221,-1.82389,1.33541,1.07261
12.84572,13.38866,-0.02039,0.91196,0.59150
12.68978,14.35306,-2.10424,1.21903,0.47707
13.27920,13.55299,-1.95877,0.91445,1.12582
12.54178,14.09575,-2.99127,1.02886,0.10881
12.95451,13.45701,-1.40227,1.41910,1.16192
13.29243,13.43821,-2.63522,1.29605,0.99862
13.00751,13.40248,-1.98735,0.94441,1.48582
12.80499,13.30198,-1.31263,1.38373,0.30716
12.79120,13.76569,-1.13352,0.84775,0.19573
12.54120,13.59893,-1.42366,0.88910,0.92701
12.91767,13.32773,-0.85189,0.91317,0.50211
13.16864,13.84332,-0.25415,0.98803,1.37776
13.08342,14.11248,-2.94431,0.92559,0.88051
12.65409,14.34709,-0.44006,1.32890,0.11382
12.94365,14.29631,-2.57001,1.11167,0.97772
13.09441,14.10906,-1.62176,1.21275,1.41947
12.45486,13.42644,-0.40087,1.39344,1.29541
12.61834,13.21351,-0.00790,0.74867,0.00130
12.79845,13.28918,-0.23681,1.33238,0.43095
13.24096,14.29977,-0.13421,0.96400,0.39072
12.47378,13.84913,-1.29523,1.44400,0.17223
12.48351,13.73543,-2.88551,0.99144,1.47456
12.93439,13.48773,-2.95535,1.31091,1.17394
12.93981,14.06783,-2.00068,1.10260,0.69010
12.78103,13.91584,-1.19354,0.77822,0.53864
13.22091,13.73139,-1.98040,0.83388,0.73014
13.20096,13.31791,-2.23792,1.17830,0.21335
13.10853,14.16449,-1.24595,1.00385,0.01527
12.51107,13.22641,-1.71542,1.30570,1.17040
12.75885,14.15207,-0.67503,1.25396,0.92012
12.81502,13.42965,-1.84651,1.05619,0.57987
12.83681,14.21526,-1.98856,1.24114,0.72876
13.07701,14.17602,-2.57432,1.46552,0.21947
12.47515,14.27637,-0.38096,0.99926,1.38930
12.60611,13.89798,-2.84086,1.47441,0.93763
13.17236,13.25474,-1.94349,1.49540,0.16259
12.78961,13.87760,-0.84656,1.28090,0.58080
12.82266,13.29205,-0.71824,1.37732,0.78300
12.96548,13.57293,-0.35165,1.33817,0.51633
12.49231,13.79277,-2.60192,1.22646,0.41596
12.96920,13.42270,-1.93330,0.86898,1.28298
12.73056,14.25817,-2.15981,1.18416,0.17290
12.99404,13.47353,-1.34731,1.23150,0.94441
12.95098,14.06129,-2.88310,1.22471,1.06088
12.73983,13.84323,-2.53544,1.45428,1.41413
12.70955,13.81130,-1.79273,1.34823,0.34995
12.98192,13.66989,-0.80002,1.14141,1.33650
12.73170,14.03228,-1.73631,1.32708,0.54103
12.97711,13.85177,-1.59325,0.77900,0.60982
13.18266,13.35141,-2.85442,0.90617,0.24955
12.51910,13.64682,-2.87608,1.29504,0.06674
13.16108,14.35625,-0.15543,1.11695,0.94100
12.76128,14.09795,-1.21238,0.74785,0.77544
13.05333,13.52517,-1.85187,1.18690,0.71484
12.77519,13.50398,-2.92069,1.31819,0.56275
13.21583,14.25743,-1.56442,1.43122,0.72838
12.57005,13.22870,-0.15127,1.42998,0.07199
12.53183,14.27352,-2.84473,0.95473,0.39046
12.73982,13.82794,-0.23116,0.76607,0.39457
13.04900,13.96909,-2.02805,1.44980,0.92648
12.85175,13.37610,-1.52034,1.17800,1.14077
13.11409,13.67466,-0.00093,1.02312,0.58666
13.28889,14.23467,-0.67954,1.18167,0.55714
12.52410,14.29105,-1.84401,1.16279,1.01591
12.45699,13.20779,-1.34469,1.35895,0.51086
13.06187,13.77059,-0.27852,1.11332,1.45114
12.67060,14.38954,-0.78351,1.25915,1.07498
13.11527,14.17231,-2.83714,0.88406,1.49792
12.92779,13.38558,-2.60807,1.49368,0.64694
12.46850,13.77002,-1.91900,0.81717,0.10779
12.43852,13.50537,-1.39436,1.35490,0.97195
12.99684,13.50723,-2.45919,0.83992,0.44712
12.47235,13.79022,-0.49617,0.90196,0.27472
12.56058,13.26707,-1.58929,0.99277,0.95649
12.62321,14.18837,-2.30886,0.71636,0.38365
13.24981,13.29466,-1.40953,1.08856,0.19447
13.02913,13.94789,-1.14057,1.14129,1.13454
13.08936,14.29225,-0.59880,1.49644,1.22780
12.75593,14.19569,-2.29031,1.19751,1.25733
12.59434,14.01487,-1.59471,0.74282,1.35100
