# logM_cut, logM_1, logsigma, alpha, kappa
12.86821,14.16692,-2.80138,1.09930,1.31899
12.85932,13.29252,-0.22338,1.33206,0.61793
12.51370,13.57881,-0.30925,1.06184,0.25151
12.62431,13.43976,-0.07380,1.20235,1.33751
13.16679,14.14568,-2.94104,0.96888,1.28349
13.05887,13.90671,-2.19547,1.06142,0.34344
12.47067,14.08091,-1.55235,1.14191,0.75067
13.23123,13.67883,-2.22868,0.79052,0.78330
12.95854,13.49299,-2.05401,1.13442,0.72659
12.44594,13.70940,-2.56409,1.48928,0.01714
12.52152,13.31774,-1.28129,0.89874,1.17646
12.56944,13.55766,-0.20558,1.16763,0.99044
12.42284,13.93740,-2.17726,0.78034,0.16895
12.77345,14.26783,-2.41120,0.78608,1.42121
13.07457,14.09324,-1.56778,1.47739,1.01086
13.23560,13.54516,-2.10278,0.89002,0.01672
12.54129,13.96164,-1.43747,0.82001,0.86407
12.41410,13.26371,-1.10905,1.04828,0.94166
12.43137,13.51554,-2.65786,0.73989,0.05324
12.46256,13.93012,-1.52912,1.43514,1.33912
13.18631,13.83510,-0.20144,0.98903,0.35663
13.02808,14.02626,-0.53207,0.97768,0.44422
13.03817,13.30592,-2.40164,1.31358,1.21925
13.19556,13.78804,-1.11882,1.21797,0.76514
12.60737,13.60429,-1.14643,1.02498,1.18090
13.28499,14.00315,-1.36806,0.87849,0.65243
13.03610,13.90932,-0.16736,0.91710,0.96109
13.04336,14.03922,-0.54094,1.44424,1.38820
12.95827,13.77701,-0.13338,1.21290,0.78346
12.49706,14.31109,-0.51615,1.23407,0.59075
12.57815,14.32905,-1.25805,1.34297,0.87313
12.47809,13.39992,-2.79285,1.40258,0.21964
12.58412,13.78306,-2.50114,0.86621,0.77269
13.14186,13.28892,-0.46243,0.80560,1.04042
13.21142,13.77035,-2.72459,0.85845,1.42879
13.02565,14.12816,-2.61113,1.32859,1.36790
12.89829,13.84703,-0.76596,1.45659,0.26655
13.01125,13.53300,-0.50148,1.03797,0.30549
12.42164,13.84217,-1.52530,0.95164,1.11473
13.12305,13.29617,-0.18787,1.08322,0.31257
13.01110,13.36148,-1.54720,1.46541,0.41623
12.81399,13.76244,-2.81284,1.17847,0.07190
12.58938,14.22014,-1.67305,1.24089,1.01785
12.58685,13.86730,-1.33058,0.83675,1.28798
13.00592,13.82185,-0.96980,1.22345,1.13886
13.28004,13.73534,-2.21645,1.41424,0.27680
13.19295,14.17396,-2.65857,1.14587,0.25122
12.66742,14.27545,-1.26641,1.07229,0.59419
12.41749,13.77718,-2.88180,1.11689,0.67409
12.50751,14.08430,-1.12454,0.98963,0.73258
12.48971,14.23900,-2.64459,1.11275,0.60942
12.58416,13.96038,-0.35297,1.06521,0.38795
13.14126,13.27863,-0.16317,1.01212,0.16329
12.90453,14.08092,-2.70431,0.87019,0.51656
12.57456,13.31967,-2.47759,1.39040,1.04281
13.28727,13.73987,-0.22126,0.86379,1.16405
12.92910,13.24782,-0.10284,1.29265,0.13656
12.47945,14.18535,-1.10328,1.24147,1.39282
12.58798,13.34580,-1.56362,1.08024,1.11746
12.45569,13.93113,-1.69503,0.98930,0.15418
12.85871,13.55008,-0.56255,1.11395,1.00118
13.21626,13.83477,-1.66799,0.95655,1.11881
12.53119,14.25932,-1.64922,1.49720,0.83117
12.64192,14.15971,-2.99136,1.30860,0.87235
12.62544,13.91472,-0.34640,1.04191,1.18459
13.12243,14.18096,-2.44361,0.73406,0.94995
12.70995,14.09306,-0.73527,1.04384,0.40158
12.45877,13.86367,-0.51521,1.31686,0.32231
12.67952,13.60030,-0.38457,1.28729,0.09388
12.46935,13.87143,-2.37131,1.23186,1.47909
12.89641,13.59049,-2.40453,1.19251,0.89507
12.76636,13.49617,-2.62764,0.71630,1.32384
13.09764,13.80710,-2.39500,0.83913,1.17976
13.14463,14.25223,-1.98688,0.98182,0.27455
13.02295,14.35499,-0.19913,1.48017,0.94955
12.65572,14.02270,-0.30297,1.07099,0.87963
13.23018,13.83823,-2.23721,0.91960,1.06427
13.29998,14.16590,-1.56469,0.95422,0.58463
12.84115,13.35925,-2.02535,0.72884,0.09979
12.91240,14.31234,-0.37285,1.46635,0.66364
12.44569,14.07993,-2.12401,1.21573,0.99213
12.47334,13.84403,-2.48968,1.30427,0.34835
12.63743,13.92529,-2.32062,0.73863,1.11803
12.75079,13.85388,-2.00983,1.05102,1.36648
13.03281,13.67898,-0.49523,1.16214,1.02590
12.50137,13.89310,-0.10492,0.84199,1.15140
13.20139,13.31446,-2.98200,0.97796,0.30694
13.19448,14.17560,-2.31166,0.72147,0.23499
12.48564,13.98400,-1.49788,1.28384,1.49783
