# logM_cut, logM_1, logsigma, alpha, kappa
12.73269,14.17337,-0.59775,1.48765,0.77215
12.76754,14.18399,-2.21109,0.99405,1.02525
12.99638,13.21221,-1.48129,1.13126,0.77028
12.96193,13.27396,-1.44922,1.12663,0.71047
13.27746,13.83527,-2.35416,1.06178,0.52357
12.77650,13.62580,-2.53642,0.95492,0.75202
12.95887,13.55830,-2.91929,0.70008,0.70451
12.67291,13.92789,-0.79172,1.21023,0.51650
12.60599,14.27964,-2.46732,0.85744,0.98660
12.63718,13.32068,-1.94866,1.37068,1.47516
12.57362,14.25972,-1.62361,1.00035,1.46799
13.10633,13.50374,-0.50453,1.49413,0.47858
13.16229,14.24328,-1.86730,1.49273,0.14369
13.14679,13.35347,-1.72491,1.10811,1.00325
12.53439,13.87019,-1.81831,1.09053,1.29238
13.15979,13.87383,-1.52646,1.12460,0.43129
13.26729,14.37682,-0.78388,1.24933,0.00790
12.47398,13.78166,-2.82403,1.39202,0.03608
12.76404,13.33163,-2.29665,1.44765,0.80022
13.05693,14.16136,-0.92931,1.38701,0.61242
12.90403,13.59015,-1.35739,0.74015,0.26446
12.56580,13.45620,-0.38160,1.07324,0.51021
12.83810,13.27650,-1.69860,1.14785,0.40944
12.63065,13.36555,-2.24010,1.12894,1.05742
12.44573,14.29624,-1.93632,1.33333,0.07166
12.53069,13.60087,-0.06350,1.41608,0.83003
12.93567,13.70193,-1.38727,0.90547,0.24502
13.10948,13.77276,-1.12391,0.88387,1.19303
12.91237,14.17312,-2.64483,0.85843,0.08812
12.93779,13.75039,-2.51014,1.32787,1.34274
12.54542,13.26079,-1.78001,0.92647,1.24850
13.04375,13.39757,-2.22795,1.43843,0.92911
13.22462,14.13978,-2.34352,1.34916,0.97115
13.11172,13.57307,-2.71918,0.76707,0.95580
12.79904,13.57170,-0.87434,1.23343,0.28901
12.59512,13.37911,-0.68389,0.97221,0.56436
13.27977,13.59511,-2.39194,1.12315,1.07980
12.85304,14.39246,-2.51549,1.25499,0.81090
12.58128,13.54818,-0.61781,1.28107,0.51648
12.86600,14.14143,-1.36827,1.03892,0.62417
13.00570,13.83021,-2.70810,1.40713,1.21257
12.43586,13.71524,-1.96977,1.00802,0.83895
12.63729,14.09619,-2.38591,1.17729,0.56753
12.85217,14.16763,-2.35503,1.03861,1.29046
12.47204,14.24872,-1.48900,0.72176,1.07942
12.65652,14.33021,-2.41427,1.38198,1.43027
12.85772,13.55421,-2.41014,1.37800,1.40679
12.60254,14.24417,-2.47887,1.02115,1.34314
12.86532,14.06303,-0.81613,1.22907,0.03643
13.23176,13.23502,-0.22246,1.13647,0.30504
12.70730,13.47432,-0.67275,1.38248,0.68137
12.70140,13.53011,-0.27228,0.99705,0.05158
12.59465,13.83345,-2.94988,0.89933,1.35749
12.81717,13.56579,-0.42281,1.46264,0.06150
12.80942,13.81244,-2.61948,0.74403,0.74845
12.79313,13.57090,-0.58808,1.39511,0.38607
13.14011,13.28289,-1.36554,0.77382,0.58707
12.52873,13.60233,-0.52456,1.15648,1.37996
13.05110,13.95631,-2.41837,0.92527,0.21431
13.07448,14.32385,-2.25937,1.41815,0.65341
12.97770,13.56153,-1.96832,1.35652,1.18478
13.02192,14.36963,-1.36248,0.77471,0.48333
12.81559,13.40742,-2.97042,1.15173,1.04115
12.98645,13.98409,-0.54939,0.83670,0.30574
13.28138,13.81301,-1.42289,1.23700,1.36562
12.71749,13.57216,-0.60039,1.02561,0.94954
12.58744,13.97078,-2.63991,1.31111,0.04906
12.66025,13.53990,-2.10746,0.81139,0.32641
12.90548,13.95184,-0.70900,0.75480,0.70657
12.98800,13.78606,-2.78619,1.25278,0.84999
12.75204,13.20000,-0.13097,0.72496,0.79387
12.52791,13.81795,-1.44297,1.26064,1.04335
12.70678,13.65827,-2.95752,1.14985,0.23054
13.00602,13.85191,-1.09546,1.18614,1.48054
12.76235,13.60437,-1.22870,1.43451,0.69940
12.51786,13.61445,-2.11725,1.14367,0.92924
13.06357,14.08189,-0.08123,1.20600,1.22078
13.24520,13.64756,-0.43873,1.37271,1.46996
12.48117,13.77116,-0.02619,1.22309,0.31933
12.52843,14.00873,-1.90536,1.35848,0.54407
13.21750,13.58546,-1.75501,1.47208,1.30321
12.99853,13.74412,-1.80966,1.19906,0.91143
12.85430,13.59941,-1.37920,0.72671,1.49410
12.42142,13.35104,-1.77633,1.24091,0.80341
12.97471,14.24178,-2.37677,0.94595,1.16084
13.22589,13.27208,-1.49677,1.15668,1.49346
13.13369,13.84669,-1.99414,0.85862,0.35445
13.28496,14.37097,-0.72248,1.31862,0.93457
12.81775,13.55245,-0.81109,1.49209,0.65592
12.94639,13.61943,-1.54017,0.82990,0.24115
12.98530,13.69284,-2.63329,1.08581,0.45260
12.63075,14.00754,-1.21487,1.21009,1.04441
13.10756,14.28584,-1.20248,1.17004,0.38985
12.57192,13.20742,-0.31188,1.04585,0.33660
13.26069,13.78553,-1.43396,0.98206,1.43568
12.63987,13.88445,-0.87858,1.39513,0.29230
12.45581,13.97634,-1.98006,0.92951,0.52447
13.06307,13.31983,-2.58122,1.18139,0.81448
12.80263,13.67272,-1.07026,1.25118,0.37654
13.13054,13.45103,-0.99209,1.37018,1.16790
12.83196,14.35324,-0.25329,1.38695,0.99731
13.26010,13.88046,-0.04875,0.71903,0.83568
13.21354,14.28805,-0.59030,1.16866,0.84474
12.70056,13.79760,-2.15530,1.31976,0.01667
12.68563,14.01870,-2.97166,0.74578,0.72862
12.81672,13.39721,-2.38178,1.20712,1.26918
12.54798,14.22299,-0.66232,0.91665,0.85025
12.86287,14.23572,-1.65312,1.18929,1.47455
13.09148,14.24390,-2.26881,1.11664,1.08588
12.58452,13.74471,-1.59202,1.04573,0.70862
13.10171,13.51615,-2.75329,1.05438,0.44540
12.94154,13.72908,-0.55611,1.33398,0.92388
12.79619,13.21309,-0.98456,0.85925,1.34096
13.29620,13.22255,-1.89396,1.46656,1.34533
12.42065,13.67117,-2.85805,1.31453,0.49952
13.23637,13.79337,-1.68725,1.10675,0.99870
12.78577,14.16020,-0.88423,0.74610,1.34560
12.81348,14.33465,-0.13693,1.35500,1.36681
12.97507,14.09711,-1.61257,1.16990,1.37866
12.92307,13.65670,-0.33987,1.04815,0.26729
13.19147,13.43426,-2.52554,0.99363,0.51379
12.67567,13.43675,-2.67134,0.84799,1.03935
13.29732,13.43828,-2.93277,0.79545,0.41320
12.61334,13.70425,-1.17384,1.20941,1.22288
12.50937,14.27553,-0.95605,1.30075,1.23753
13.13101,13.36581,-1.72954,0.99295,0.74222
12.92386,13.74418,-2.60231,0.95759,0.41768
12.77662,13.21411,-1.69573,1.06696,1.40180
12.58940,13.69262,-0.01116,0.98905,0.75371
13.00172,13.76623,-0.65742,1.06736,1.43222
12.99595,13.59030,-2.24764,0.80323,0.51193
12.81983,13.68906,-2.94002,1.14931,0.74517
13.25245,13.95640,-1.05450,1.28038,1.31248
13.25707,13.94163,-1.73833,1.45253,0.01924
13.10645,13.70102,-2.99483,1.45797,1.06254
12.70434,13.92313,-2.76550,1.30260,1.38242
13.00431,13.60148,-1.76174,1.06746,0.61715
13.20064,13.83390,-0.16292,1.39190,0.19290
12.73785,13.69806,-1.65515,1.40630,0.11371
12.55019,13.88913,-2.68245,1.36969,0.84572
12.52909,14.32556,-0.94549,1.11314,0.74834
13.22685,13.32703,-1.42859,1.08658,0.80520
12.91895,13.23094,-2.04939,1.26753,1.13957
13.10188,13.71369,-0.38648,0.96796,0.64238
13.03275,13.73868,-0.51788,1.26220,0.80322
12.72643,14.35212,-0.21590,0.88151,0.55871
13.23111,14.17434,-2.90892,1.36687,1.47372
12.80885,13.54900,-2.52380,1.03414,0.86145
12.49253,14.32221,-0.65936,1.02807,0.67010
12.69343,13.77649,-0.82848,0.76083,0.75321
12.43951,14.22666,-0.43106,0.71173,0.65577
13.24814,13.97003,-1.95980,0.93401,0.11560
12.81808,14.10972,-0.43575,1.26312,1.41830
12.77851,14.32625,-1.24940,1.09675,0.75975
12.74218,14.16466,-2.05573,1.28109,0.39861
12.40653,14.27376,-0.10644,1.33614,0.09607
12.59026,14.36166,-1.54645,0.72951,0.57126
12.51573,13.34764,-1.49455,0.84373,0.28807
12.85184,14.00736,-2.38833,0.95875,0.87935
13.02541,13.98155,-1.70299,1.35195,0.92847
12.48662,14.04187,-1.70579,0.90492,0.73594
12.78738,13.81872,-0.96769,0.71089,0.48478
12.54518,13.79091,-2.64200,0.86376,0.00221
12.86298,13.64828,-1.80098,0.79079,0.13707
12.66010,13.21395,-1.92413,1.35254,0.44553
