# logM_cut, logM_1, logsigma, alpha, kappa
12.74953,13.47013,-0.39638,1.10416,1.04049
12.67316,13.89453,-1.28265,0.99052,1.21626
12.67242,13.36891,-1.95640,1.44217,0.71862
12.90861,13.25642,-2.73828,1.26684,0.04515
12.48667,14.15417,-1.15697,0.70303,1.03898
12.68211,14.10286,-0.80094,0.81476,0.97147
13.27927,14.32459,-2.75143,0.85073,0.09451
12.74848,14.21906,-1.01111,1.39160,0.25223
13.21361,13.85304,-1.08781,0.83921,1.11735
13.05485,14.38091,-0.12776,1.26410,0.42358
13.00292,13.29011,-2.33321,1.37897,0.07456
12.66325,13.48257,-0.23007,1.20825,0.34668
13.04674,13.73936,-0.90813,1.30069,1.10781
13.12743,13.97833,-0.25734,1.31070,0.72807
12.52278,14.08222,-0.40191,1.26512,0.71044
13.14524,13.47407,-0.25179,1.44063,0.71418
12.69137,13.65893,-2.15592,1.40737,0.43454
12.96655,13.60958,-0.28043,1.03270,1.32499
12.92134,13.45971,-2.20466,1.27496,1.06765
12.64012,13.93028,-2.15360,1.12773,0.64488
12.51226,13.42808,-0.61860,1.37466,0.37241
13.14895,14.24931,-2.68021,1.45908,0.23107
12.59477,13.81827,-1.03923,1.21517,1.40428
12.89206,13.97693,-1.40720,0.83013,1.03423
13.27756,14.08746,-0.79230,1.46502,0.09357
12.57750,13.32259,-1.09967,0.86991,0.94071
12.98809,14.10323,-2.72111,0.77312,0.79068
13.16815,14.21819,-1.47900,1.04763,1.48211
12.63309,13.44090,-1.07122,0.97610,0.39225
12.98425,13.30370,-1.35143,1.46811,1.22703
12.70565,13.43623,-1.36802,1.30888,1.07199
13.22680,13.30009,-1.23711,0.93689,0.89241
12.58233,13.82232,-0.59323,1.39107,0.61949
12.54624,13.32647,-1.40350,1.27635,0.41179
13.27315,14.23568,-2.57068,1.32324,1.48897
12.69538,13.47710,-1.83547,1.40536,1.44377
12.72629,14.29352,-2.34416,0.93186,0.20289
13.01357,14.01515,-0.95889,1.32855,1.44474
12.87956,14.35102,-0.89485,1.33171,1.38032
13.27638,14.04102,-1.92997,0.96148,1.49436
13.06137,14.23232,-1.58341,0.74993,1.22707
12.83568,13.94195,-0.44163,1.41332,0.53661
12.95506,14.18164,-2.51280,1.13764,0.75176
13.20100,13.22881,-0.24526,0.90227,0.35190
13.27292,14.16077,-1.27659,1.29906,0.46603
12.45472,14.21552,-0.63625,1.48834,0.78455
12.96059,13.54621,-2.11071,1.21425,1.34145
12.75805,13.37136,-2.76989,0.88585,1.14631
13.20620,13.63358,-2.80282,0.91729,0.84686
12.45116,14.04732,-1.63010,0.90422,0.37509
12.56983,13.88599,-1.70140,1.04299,1.43455
12.61580,13.67319,-0.36757,1.48823,1.26263
12.50344,13.87092,-2.29208,0.93774,1.32792
12.90549,14.22295,-2.82952,1.36553,1.49828
13.13017,13.63299,-2.57452,1.33893,0.25529
13.16381,13.51462,-1.60820,0.98503,0.29254
12.62909,13.98930,-0.49832,0.75090,1.28086
12.55460,13.57703,-1.45894,0.84976,0.18460
13.17610,13.34751,-2.49250,0.74997,1.12140
13.07573,13.71370,-1.09187,0.72755,0.57169
12.78966,13.32668,-2.66981,0.89149,1.48036
12.62949,13.30127,-1.15183,0.99465,0.40528
13.27548,13.49370,-2.85333,1.44310,0.74230
13.05391,14.21760,-2.93004,0.74353,0.12591
12.56550,13.26339,-0.99448,0.75415,0.16653
12.64499,13.83434,-0.95117,0.75507,1.43657
12.40724,13.77901,-1.24374,0.73667,1.43521
13.04435,13.89167,-0.40492,1.41279,0.82865
13.12428,13.71901,-0.85683,0.95502,0.24299
12.58680,14.09796,-0.15864,1.38304,0.30241
12.44689,13.58928,-0.97827,0.99824,0.48798
12.80056,14.02288,-1.95767,1.06226,1.20992
12.75342,13.78152,-0.27184,1.10922,0.08578
13.26316,13.74756,-0.60885,1.13499,0.11324
12.98833,13.60797,-1.06705,1.34543,1.38941
13.04967,14.22526,-0.99871,0.99336,0.51417
12.72681,13.93868,-0.77858,1.41981,1.45085
13.20241,13.40400,-2.53307,1.42397,0.39080
13.08551,13.33242,-0.63081,1.45268,1.34403
13.16681,13.21283,-2.01538,1.38236,0.80130
12.57561,14.04789,-1.89418,0.86794,0.02860
12.48008,13.23782,-2.93171,1.05701,0.77393
13.21795,13.70318,-0.25222,1.10381,1.21340
13.11361,14.16546,-0.18861,1.42582,0.57056
12.46257,13.77259,-2.01829,0.75463,0.72575
12.46888,13.76821,-1.80878,1.16610,1.17234
12.85054,13.35220,-2.53771,0.88710,0.91056
13.14291,13.46191,-0.69590,1.29823,1.41157
12.55178,13.30694,-2.29439,0.70060,1.36585
12.93729,13.54316,-0.18446,1.35192,0.95359
12.99928,13.28470,-2.66110,1.33979,1.23519
12.44619,14.34308,-0.50861,0.81771,1.07488
12.89706,14.13905,-1.56265,1.23512,1.19432
13.10137,13.51810,-0.86626,1.16477,1.30662
12.75440,13.63191,-0.74396,1.08026,0.37195
12.85007,13.49281,-2.89057,0.76644,1.45618
12.91859,13.52584,-2.09405,1.02287,0.48208
12.87344,14.20244,-2.95843,1.45513,0.79211
12.77567,13.21040,-2.35035,1.48357,0.57777
13.16018,13.83971,-1.04126,1.44236,0.10671
13.24723,14.17274,-2.75270,0.99503,0.47963
12.90635,13.34311,-1.87184,0.76178,1.31325
13.15945,13.55778,-0.91569,0.84101,0.23006
12.52378,14.30340,-0.42396,1.46786,0.30292
13.12536,14.19497,-2.62537,1.46917,1.12641
12.48488,14.19185,-1.80985,1.24376,0.43599
13.05815,13.31988,-2.24458,0.91330,0.82352
13.05546,13.91433,-0.40050,0.89102,1.47926
12.51031,14.04008,-0.51563,0.98803,0.83793
12.58552,13.35762,-0.34957,1.01779,0.67774
12.75577,13.32565,-0.02899,0.97771,0.86584
12.86374,14.25885,-2.75034,1.06365,0.32430
13.17592,13.57843,-1.26798,0.93239,0.23324
13.17933,13.93592,-0.18233,1.13296,1.16903
13.21765,13.46270,-1.70236,1.44846,1.43110
12.77777,13.28027,-2.22874,0.70049,0.01345
13.12473,13.50873,-1.84632,0.91150,0.74699
12.73264,13.81699,-0.28858,1.11249,0.09142
12.89772,13.22564,-0.81994,1.15485,1.42430
12.72223,13.29587,-2.46111,0.76303,0.81504
12.54801,13.81894,-0.51727,1.41934,1.40475
12.94543,13.79555,-1.50750,1.33657,1.27631
12.78444,13.99097,-0.93922,1.16606,0.82001
13.04131,13.64881,-1.78535,0.96433,0.69489
12.46539,14.24943,-1.21908,1.31182,0.85779
13.22840,13.94810,-0.58563,1.04797,0.67655
12.56442,14.18993,-0.68825,0.86249,1.11695
12.98615,13.66845,-2.07147,0.95732,0.42064
12.55474,13.35835,-2.11605,1.46994,0.54645
13.04065,13.80186,-0.10218,1.33322,0.60824
12.73610,14.39373,-0.58693,1.13776,0.30112
12.69750,13.58579,-1.30902,0.90632,0.56678
12.52004,13.38298,-2.95280,1.35794,1.07521
12.87267,13.42869,-2.31360,1.44898,0.19654
13.00375,13.36998,-1.06378,1.42367,0.69904
12.45279,14.30938,-0.25749,1.13354,0.77151
12.75318,13.41194,-0.39897,1.19915,0.43215
12.55077,13.84454,-2.59561,1.48024,0.27383
12.42427,13.40105,-0.55272,0.92273,0.92229
12.83906,14.24081,-2.23503,0.85496,1.30424
12.72393,13.89319,-1.12359,1.45710,0.50669
12.60156,13.66440,-2.26535,1.07050,0.59831
12.94092,13.77975,-2.45241,1.33324,1.18821
12.85718,13.61136,-0.46419,1.27195,1.00253
12.87357,13.48395,-0.88288,0.79992,1.19314
12.76363,13.84333,-0.03732,0.75664,1.21879
12.75113,13.99450,-1.53758,0.73247,0.50100
12.78272,13.61657,-1.83225,1.15613,0.19854
12.59524,14.16992,-0.26184,0.76204,0.62125
12.74215,13.64630,-2.99241,1.28387,1.25545
