# logM_cut, logM_1, logsigma, alpha, kappa
12.66262,13.90458,-0.99389,1.39079,0.21857
12.97148,13.30079,-2.32582,1.14492,0.57021
13.14705,13.32596,-2.53719,0.80055,1.45392
12.85315,14.27020,-0.52802,0.89222,0.81750
12.74987,14.33972,-1.82513,0.86358,0.80584
12.78812,13.57440,-2.32473,0.95511,1.05692
12.54556,13.70115,-2.31977,1.09536,0.42238
12.68052,14.39325,-2.26021,1.45093,0.01512
13.11085,14.12840,-0.95520,1.01299,0.07892
12.78809,13.87642,-1.79306,1.00908,0.74201
12.75957,13.34239,-0.37878,0.90861,1.49002
13.08453,14.15632,-2.25360,0.70206,0.11821
12.44670,13.33681,-0.63397,0.91828,0.23405
13.08612,13.99852,-2.35278,1.46808,0.16932
12.97121,13.82841,-1.83078,0.76675,0.18942
12.87078,13.27191,-0.79190,1.37112,0.18606
12.48298,14.20389,-2.44849,1.07731,0.00582
12.60583,14.21144,-2.11107,1.17709,0.15424
12.42309,13.33446,-1.23767,0.88375,1.17098
13.28090,13.97565,-0.51612,0.85884,0.92275
12.67443,13.41092,-1.10443,1.08622,0.89010
13.15523,14.02184,-0.43589,1.45926,1.27966
13.25172,13.93989,-1.38920,1.29454,0.73686
12.71270,13.71678,-1.22039,0.84297,0.72370
13.28431,13.74033,-2.59878,0.88980,0.44979
12.55698,13.79342,-0.63159,1.16046,0.82771
12.43220,13.52441,-0.32492,1.02271,0.78794
12.45388,13.85392,-2.47795,1.28831,1.13229
13.00202,13.99728,-1.37271,1.05565,0.61839
12.70555,13.51674,-0.73380,0.72537,0.83013
13.20889,14.03447,-2.22486,0.95601,0.99377
13.28114,13.96766,-2.69970,1.46400,1.13275
12.47656,13.28207,-1.51872,1.11517,0.69165
12.73641,13.55805,-1.57366,0.87742,1.25051
12.60189,14.19121,-0.76810,1.01933,0.11615
13.16266,14.30904,-0.23763,0.97947,0.74835
13.21305,13.47409,-2.61668,1.19127,0.84475
12.84085,13.60720,-2.51735,1.28646,0.15657
12.70745,13.67116,-2.28298,1.17020,1.24983
12.84774,13.50032,-1.81754,0.91225,1.17852
13.24806,13.65846,-2.25681,1.41922,1.38288
12.91727,13.29777,-1.20547,0.82437,1.38553
13.14337,13.69152,-1.26363,1.35663,0.57001
12.78006,14.08633,-1.11343,1.19563,0.38001
12.74248,14.13436,-1.12843,1.17069,0.59341
12.89076,13.83610,-0.40259,0.85694,0.96777
12.85754,14.25853,-2.68199,0.90953,0.09094
12.76841,13.31015,-1.28315,1.39538,0.30587
12.62937,13.27300,-0.73635,0.88448,0.82731
12.86512,14.04224,-2.43488,1.26773,0.22767
12.65577,13.22323,-2.29026,0.72864,0.96576
12.61307,13.28369,-0.79579,0.74771,1.07621
12.82922,13.86964,-0.88859,1.41341,0.60766
12.91874,13.94073,-0.16196,1.12440,1.08206
12.71404,13.54129,-1.10180,1.19945,1.21888
13.03546,13.36677,-2.67998,1.09301,0.33776
13.22588,13.74643,-2.06623,1.07342,0.49356
12.83370,13.61712,-1.87257,1.27822,0.08064
12.87151,14.17731,-2.22904,1.20840,0.94301
13.18365,14.00537,-1.73243,0.91924,0.58850
13.19021,13.80034,-1.21108,0.84908,1.19812
12.69132,14.39440,-0.20505,1.41675,0.71877
12.62444,13.75818,-0.29837,0.74267,0.70403
13.26727,13.58582,-1.50816,1.25585,1.39104
12.97742,13.40880,-1.94756,1.06783,0.93599
12.76935,14.30412,-0.64394,0.98397,0.15679
13.14592,14.02886,-1.02631,1.13081,0.39239
12.94192,13.30050,-0.15850,1.43388,0.87850
12.69819,13.25467,-2.80279,1.46208,1.00432
13.18542,13.92735,-1.56764,1.27724,0.70860
12.51866,14.23539,-1.28880,0.79316,1.40807
12.46227,13.35874,-1.02808,1.24160,0.76430
12.87893,13.72088,-0.59873,0.82647,0.96991
13.04842,13.76018,-2.90837,0.82070,1.35776
13.28063,14.31411,-0.09249,1.32222,1.16054
12.94786,13.73259,-0.06013,0.78347,0.68995
13.00855,13.67977,-1.45372,0.99700,0.67938
13.23767,13.99777,-2.08799,1.05835,0.08629
12.90814,14.19279,-1.53975,1.01877,0.83696
13.23708,13.62705,-1.53837,0.85135,0.88737
12.40505,13.25035,-0.71551,1.41690,0.73271
12.80499,13.75362,-2.22678,0.79362,0.36946
12.78389,13.41222,-1.42022,1.44410,1.26953
13.20856,14.25339,-0.46021,0.82854,0.39806
13.08706,13.47036,-2.64919,1.30962,0.44408
13.23320,13.85426,-2.02761,0.90335,1.12135
12.60563,13.84598,-2.35282,0.98841,0.01414
12.83801,13.79499,-1.38078,1.07374,0.74595
12.47756,13.95144,-1.40648,1.03511,0.55149
12.64485,14.12587,-0.06687,1.17233,0.88728
12.88130,13.62782,-2.36146,1.46241,1.39142
12.40442,13.42922,-2.04600,1.17405,1.38822
12.52972,14.22825,-0.63576,1.24846,0.87784
12.78678,14.06043,-1.49292,0.97647,0.69611
12.99643,13.51338,-2.69802,1.31446,0.02042
13.03846,13.58949,-1.03625,0.77322,0.77119
13.11286,13.59832,-2.15042,0.70621,0.81997
12.47859,13.80638,-1.82508,0.94563,0.39916
12.82882,14.30575,-1.80312,0.91021,0.50178
13.08702,14.37523,-1.07142,0.78540,0.89958
12.83280,13.55012,-2.53563,1.20409,0.72629
12.53022,14.11364,-2.67068,1.09916,0.77473
12.78942,13.84033,-2.53547,1.18743,0.37139
12.95092,14.10186,-1.32502,0.72022,0.17733
12.75941,13.35196,-2.77733,1.01664,0.60722
12.60178,13.34725,-0.66048,1.30957,0.86638
12.97446,13.73904,-1.46138,0.76837,0.46337
12.46521,13.80302,-0.57157,1.16218,1.34581
12.75855,13.58070,-0.56242,1.01821,1.43196
12.80284,13.23222,-1.00161,1.06464,0.93195
12.49978,13.38419,-0.68622,0.70696,1.33387
