# logM_cut, logM_1, logsigma, alpha, kappa
12.74489,14.37586,-2.49475,0.89963,0.22893
12.97126,14.09244,-1.90872,1.05762,1.20639
12.63618,13.67508,-1.86718,0.81740,0.90807
12.40225,14.05199,-2.88011,1.09800,0.93700
13.29274,13.42450,-1.30729,0.76119,0.87822
12.71503,13.70680,-1.77603,1.42284,1.29706
12.51602,13.96796,-1.62948,1.02031,1.16599
12.99790,14.07508,-2.76038,0.77147,1.16568
12.49697,13.55555,-2.56777,1.30605,0.55541
12.48645,13.83503,-2.59731,1.34078,1.11600
12.75995,14.33952,-1.48425,0.92722,1.48266
12.75108,13.33833,-0.66659,1.10004,0.14714
12.59930,14.19724,-1.99369,0.91473,0.14058
13.14545,13.27904,-0.86053,1.34976,0.13715
13.26333,14.05750,-2.90771,0.86507,1.27814
12.65969,13.97712,-0.76850,0.81953,0.60809
12.61160,13.77320,-2.66857,1.10154,0.22901
12.42443,13.26784,-2.25734,1.48705,0.35413
12.96260,14.02681,-1.75263,1.36590,0.12491
12.72776,14.23972,-0.17919,0.99636,1.02158
13.19203,13.49949,-2.10160,1.17581,0.60293
13.14989,14.20738,-1.74882,1.32850,0.49194
12.85898,14.04428,-2.72866,0.91891,1.03273
12.60908,14.03593,-1.12478,1.43957,0.94956
12.43354,13.66037,-1.63933,0.71855,1.41543
13.10737,14.20143,-1.39198,1.06677,1.40719
13.13290,13.73170,-2.21733,0.76800,0.15431
12.60388,14.21754,-0.06704,1.02550,1.12062
13.12956,14.10786,-2.61322,1.10914,1.42896
12.56842,13.73995,-0.66724,0.95244,1.01736
12.44772,13.41973,-2.12366,1.35116,0.40907
13.10527,14.12759,-2.16051,1.45940,0.08249
13.14704,14.02224,-2.33158,1.11935,0.38781
13.05506,13.91910,-0.28834,0.83586,0.75238
12.88316,13.87905,-0.34299,1.29369,1.45678
13.17403,14.16640,-0.18097,1.45089,0.72597
13.25807,13.44117,-1.86825,1.09896,0.15696
13.12939,14.20077,-2.68652,1.39297,0.38036
13.23615,13.52939,-0.82804,1.33334,1.31934
12.65191,14.28284,-0.45012,1.21972,0.52615
12.66741,14.17402,-1.70091,0.88854,0.67600
12.42275,13.32421,-0.81392,1.32005,0.41574
12.94544,13.93162,-2.02635,1.11574,0.96105
13.28535,13.86484,-0.74828,0.92610,0.88899
12.72446,13.54400,-0.21062,0.71770,0.41929
13.00466,13.97367,-2.67009,0.91473,0.23747
12.45688,14.01558,-1.03957,1.41870,0.96407
13.20570,14.10025,-0.52830,0.81512,0.31630
12.91124,13.77697,-2.19295,0.83873,1.38154
12.75661,13.25137,-2.53992,1.22807,0.53600
12.74314,13.48841,-2.91285,1.39311,0.18145
12.95225,13.95065,-0.55232,1.11000,0.91377
12.68901,13.83012,-1.55331,0.73958,1.18377
12.74584,14.25840,-1.67425,1.23233,1.18298
12.61251,14.08965,-0.12469,0.94511,1.10756
12.41999,13.39027,-1.15159,1.45574,0.57036
12.61578,13.85537,-2.99982,1.11232,0.60080
13.24334,13.52299,-2.00077,1.13007,0.63686
12.81017,13.26315,-2.36687,1.39816,1.27476
12.66513,14.27486,-2.32457,1.34011,0.87049
13.16162,14.14410,-0.02030,1.18830,0.65788
12.57668,13.39638,-1.63934,1.06885,1.16326
12.56154,14.30080,-1.40894,1.10449,0.43721
12.48759,13.86501,-2.59126,1.23485,1.11857
12.57181,13.49892,-2.27752,1.39679,1.27485
13.03863,13.21603,-0.04810,1.05614,1.12738
13.18884,13.39111,-2.10563,1.26059,1.18132
12.96684,14.26585,-1.06195,0.78912,0.37524
12.80464,13.37273,-2.46642,1.47662,0.38393
12.53318,14.32032,-0.42246,1.48913,1.23750
12.78377,13.86662,-0.27996,1.02250,0.98823
12.98753,14.28735,-0.39886,0.70705,0.36062
12.53655,13.55025,-2.86988,1.11599,0.55073
13.03435,14.38825,-2.90139,0.82367,0.31092
12.78781,13.28661,-2.69300,1.14969,0.54614
12.71833,14.36258,-0.76803,1.42698,0.51249
12.74295,13.98627,-2.18040,0.70352,1.42420
12.80427,13.81309,-2.27511,1.42687,0.85149
12.78157,13.22095,-0.08264,1.42837,0.50920
13.00702,13.77181,-0.99233,0.74205,0.55224
12.81500,14.13274,-1.77510,1.44474,1.10857
12.66474,13.65108,-2.08061,1.09213,0.67494
12.69106,14.11036,-2.66182,1.26960,1.34473
12.68010,14.12589,-0.45622,0.97417,1.17903
13.01922,14.02040,-1.18935,1.03565,1.44522
12.50046,13.47452,-2.03173,1.33242,0.64049
12.92930,13.75925,-1.17374,0.79093,1.12466
12.44228,13.88178,-0.16635,1.26015,1.19300
12.90050,14.36760,-1.31112,1.08916,0.88367
12.68624,13.32185,-0.95050,1.29552,1.09770
12.69077,13.81505,-2.22228,1.34780,0.59138
12.69465,13.46236,-1.87970,1.14917,0.47026
12.64131,13.90814,-0.55045,0.91058,1.04423
12.90100,13.65221,-0.95580,1.29304,0.04431
12.44002,13.78976,-1.76437,1.42900,0.04722
12.91652,13.34983,-2.27222,1.04905,0.25019
12.97963,13.74560,-2.73146,1.22291,1.12212
12.79738,13.25215,-0.73479,1.03845,0.43756
