# logM_cut, logM_1, logsigma, alpha, kappa
13.01461,13.61368,-1.03827,0.92534,1.26689
12.77528,14.38658,-1.75784,1.06305,1.09687
12.62504,14.34777,-1.52892,1.45187,1.21929
12.76880,14.07317,-1.92259,0.73208,0.40032
12.42389,13.45255,-0.15653,0.75918,0.64822
13.21319,13.97827,-1.32384,1.44387,0.36005
13.17093,13.88565,-0.76289,1.35435,1.19904
13.17980,13.39105,-1.60901,0.92747,0.34010
13.07134,13.89860,-0.66631,1.09696,0.86056
12.83704,14.19547,-0.81597,1.08730,1.24457
13.01922,14.17745,-0.87711,0.76285,0.21861
13.14883,13.64349,-0.96338,1.19601,0.04318
12.46427,14.30337,-2.52824,0.89122,0.41025
13.13092,13.32019,-2.76433,1.28862,0.59451
12.96044,13.70628,-2.51123,1.11596,0.80020
13.22032,13.60955,-1.57825,1.16513,1.16652
12.47280,13.51581,-2.35725,1.05369,0.23960
12.50547,14.19014,-1.46623,1.38038,0.62859
12.89337,13.22964,-0.45597,0.95131,1.45442
13.25404,14.07126,-0.22412,1.19351,0.73979
12.59889,13.55630,-2.21278,1.33192,1.12618
13.19537,13.99681,-1.53017,0.80294,1.36949
12.82884,14.12177,-2.97057,1.26453,0.95377
13.26765,13.88788,-1.72943,0.90245,0.61795
13.24831,13.27315,-1.66736,1.40877,1.13379
12.51778,14.30045,-0.79799,1.09943,1.26710
12.70508,13.43905,-1.23117,0.95018,0.14258
12.56050,13.66880,-0.01728,1.22184,0.92850
13.03392,13.65850,-1.79419,1.35895,1.03773
12.90066,13.79239,-1.83383,1.12042,1.23671
13.23568,13.56746,-0.55795,1.45668,0.92004
12.94310,13.36224,-0.56284,0.80662,0.38239
12.64657,14.20679,-1.06721,0.87543,0.70136
13.24907,13.33911,-1.14743,1.34438,0.89086
12.70310,14.16241,-2.89103,1.15730,0.31302
12.88821,13.58913,-1.39106,1.34549,0.85729
13.09490,14.12805,-2.89191,1.38230,0.71818
12.67560,13.66931,-2.25163,0.72289,0.97750
12.44298,13.46230,-2.69221,1.28703,0.05271
13.05044,13.92108,-0.18729,1.44614,0.27477
12.69610,14.19604,-0.94222,0.84674,1.39825
12.50549,14.25268,-0.50735,1.08943,0.21579
12.57151,14.39286,-0.55315,1.07516,0.42745
12.62576,13.41155,-1.92582,0.93455,0.62325
13.24290,14.09782,-2.65730,1.25092,0.86423
13.09141,13.26714,-0.66450,0.92411,0.61738
12.46255,13.36358,-1.29699,1.49101,1.04200
12.67762,14.10255,-1.47740,0.70929,0.14510
12.49734,14.05406,-2.12852,0.83694,0.89941
12.45392,14.36544,-1.33253,0.93238,0.79522
13.02328,14.11052,-1.16090,1.07188,1.09427
12.64102,13.68414,-2.14153,1.17262,0.67304
12.67900,14.03250,-1.08383,1.33952,1.03539
12.62915,13.39319,-1.52823,1.41144,0.38129
12.79053,13.71240,-2.30431,1.03267,0.08544
12.44557,13.90449,-0.23961,0.73007,0.81524
13.05022,14.05918,-1.39392,0.79876,0.87873
12.58778,13.33994,-0.38488,1.06405,0.62063
12.61822,13.25700,-1.94808,1.24498,1.38476
13.11821,14.34921,-0.91893,1.27640,0.21507
13.15917,13.65829,-1.45004,1.11837,0.52361
12.76900,13.84039,-1.60219,1.09606,0.77748
12.99030,14.15762,-2.73618,0.94584,0.47281
13.02754,14.22636,-0.52654,1.33920,0.27848
13.10425,13.85189,-1.24419,0.76318,1.36721
13.01878,14.16461,-0.74997,0.82911,0.48842
12.46432,13.69338,-2.72520,1.12350,0.07362
13.29487,13.59304,-0.36971,1.13056,0.22485
13.07030,14.39626,-1.93266,1.26582,0.29511
12.92107,14.08361,-1.43038,1.41311,0.26976
12.75643,13.94621,-1.05060,1.20457,0.70133
12.47652,13.27946,-1.45659,0.93715,0.27660
12.84190,13.35203,-2.73816,1.05403,0.70331
13.07997,14.18773,-2.74000,1.22190,0.67662
12.85089,13.48761,-2.33664,1.39752,0.93387
12.97226,13.63026,-0.72789,1.23421,1.25931
12.49741,13.87233,-1.78900,0.75402,0.71030
12.40447,13.65611,-0.19104,1.47793,1.18816
13.16960,13.81347,-2.37136,1.19659,1.44600
13.07723,13.68532,-2.76263,0.84509,0.32300
12.66292,13.28092,-2.09516,1.08347,0.68273
13.16774,14.21140,-2.41849,0.92983,1.22019
13.04851,14.25571,-0.04216,1.19673,0.39776
12.50507,13.35508,-1.72455,1.42483,1.15613
12.79693,14.38060,-2.82836,1.07189,0.48404
13.05021,13.44175,-2.39916,1.14735,0.64913
12.92657,13.90685,-1.21465,1.26871,1.44194
13.00149,13.56427,-2.91639,1.11447,0.58971
12.91269,13.24053,-2.37869,1.36895,1.15181
12.98301,13.69620,-2.10904,0.82753,0.07320
12.44411,13.24727,-2.75720,1.29549,1.39738
13.20585,14.33152,-2.20079,0.77468,1.28004
13.18454,13.86317,-1.18857,1.02360,0.13428
12.66591,14.09331,-1.74914,0.79293,0.39158
12.78352,14.34337,-2.75249,0.88380,0.15437
13.02606,14.09781,-0.66368,1.35419,0.14099
12.77246,13.46808,-0.25067,0.84517,1.36202
13.09085,13.33909,-0.19191,1.06245,0.71064
12.40865,13.21524,-2.02561,1.34990,1.07843
12.50051,14.34001,-2.89696,1.02667,0.03359
13.14712,14.29941,-0.74056,0.85337,0.20748
12.69592,13.86136,-1.41789,1.18772,0.75344
12.99204,14.32647,-2.23657,1.29272,0.25400
12.83371,14.30151,-2.01169,0.85969,0.77232
12.55655,14.26471,-2.90571,1.35334,1.11865
12.70232,13.81363,-1.67689,0.83597,0.83417
12.46242,14.12827,-0.19233,0.87638,0.40532
13.15519,13.42181,-2.73717,1.25589,0.89502
13.29313,13.56351,-1.62433,1.46785,0.19166
13.11868,13.91055,-1.57080,1.38052,0.79373
12.75798,13.50278,-2.78205,1.11224,0.93656
12.81605,13.46459,-1.85119,0.97757,0.06555
13.27694,14.03452,-2.71726,0.97931,0.21341
12.86845,13.35808,-2.22957,0.72738,0.15862
12.62851,13.28037,-1.44123,1.31682,0.49593
13.19335,13.87865,-0.41916,1.12595,0.25250
12.88367,14.04888,-0.27388,1.09203,0.53190
12.94467,13.55819,-0.63036,0.92974,1.06275
12.56683,13.78865,-0.90727,0.86750,0.85959
12.86493,13.54211,-2.10611,0.93570,0.96252
12.89090,13.91509,-1.98950,0.84990,0.68890
12.72344,13.63935,-1.71981,1.22918,0.92155
12.80709,13.87896,-2.44366,1.28827,0.91751
13.08359,13.86373,-2.53439,0.98308,0.70691
13.16009,14.10863,-0.22178,0.97392,0.81098
13.05296,14.20648,-0.25553,0.83410,1.17978
13.21393,13.47961,-1.89404,1.18705,0.28878
12.51137,13.57397,-0.87332,1.30364,1.20286
12.41264,13.36803,-2.57497,1.17828,0.87898
12.89743,13.33835,-0.90371,1.16375,0.63629
13.19633,14.17022,-2.23732,1.08241,0.59999
13.28078,13.71206,-0.92515,1.20469,0.21115
12.64283,13.38012,-1.79235,0.78981,0.82440
12.69360,14.06095,-2.92801,1.02142,0.15518
13.08187,14.00335,-1.27886,1.20845,0.31121
13.28230,14.24659,-0.57218,1.30334,0.94980
12.48085,14.10644,-1.32315,1.46052,0.25612
12.45315,13.83648,-2.08761,1.02515,0.38919
12.98532,14.24661,-2.06003,1.15539,1.23626
12.60516,14.14607,-1.32770,0.78664,0.24690
12.58932,14.35581,-0.23710,0.74597,0.36831
12.59792,14.26042,-2.50164,1.37310,0.27642
13.24247,13.81606,-1.82741,1.21583,1.00961
13.03053,13.96112,-2.11676,1.42265,1.15777
12.72778,13.99690,-1.51354,0.85392,0.82601
12.93537,13.68190,-0.83865,1.47296,0.65478
12.88785,13.29144,-2.96551,1.12781,0.77021
12.95522,13.67130,-2.04706,0.89190,1.12374
13.06082,13.55363,-0.25977,0.90173,0.15990
12.44752,13.21426,-1.22345,0.91425,0.76728
12.91153,13.74871,-2.58853,0.70550,1.49855
13.26416,13.96947,-2.10212,0.73051,0.40655
12.68150,13.81122,-1.43940,1.47911,1.01237
12.83696,13.23820,-2.82870,1.15206,0.62142
12.53202,14.29422,-1.61396,1.13564,0.53658
12.48586,13.62281,-2.08446,1.04891,0.93721
13.13711,13.28202,-1.61027,0.87667,1.14516
13.17609,13.78890,-2.16074,1.44104,0.23627
13.15290,13.37558,-0.36734,1.31149,0.48198
12.48512,13.94862,-1.95738,0.85193,0.51306
12.86568,14.27129,-2.33535,1.11230,0.92065
13.10987,14.36008,-1.65191,1.11223,0.37722
