# logM_cut, logM_1, logsigma, alpha, kappa
13.21512,13.34656,-2.95434,1.00543,0.75186
12.47305,14.26062,-2.70522,0.74349,1.22887
13.01900,13.48755,-0.64768,1.08626,1.21250
12.50727,13.94023,-0.61150,0.87126,1.16937
12.91581,13.94100,-0.78162,1.13552,1.47338
12.75431,13.75676,-0.24704,1.41983,1.24398
13.22175,13.64788,-0.02656,1.02211,0.59369
13.26841,13.70542,-2.70689,1.42320,1.03314
13.13232,13.80582,-2.50603,0.89410,0.10196
12.47781,14.22574,-2.52228,1.12095,0.51033
12.60213,14.39026,-2.11947,0.81499,0.17090
12.75613,13.48387,-1.19642,0.97807,1.20064
12.97587,13.81850,-0.73785,1.11970,0.22539
13.21072,13.43042,-2.75485,1.46723,1.49721
13.07741,13.56287,-0.77163,1.15701,1.03673
12.48726,14.13194,-2.28853,0.70878,1.42215
13.16047,14.01748,-0.43804,1.41050,1.27308
12.64644,14.09625,-1.09594,1.31067,0.50001
12.74839,14.35372,-2.92682,0.99017,0.74661
12.97184,13.96534,-2.69043,0.75968,0.44873
12.44139,13.38834,-1.11680,1.24358,1.02556
12.59582,13.37721,-2.01224,0.99702,0.50630
12.82511,13.38336,-0.69107,1.12301,0.55996
12.67771,13.50308,-1.25975,1.22444,0.19285
13.26945,14.38463,-0.23776,1.11183,0.92442
13.16986,13.80062,-1.94862,1.31144,1.13587
12.76424,13.33339,-0.42327,0.74460,0.38092
12.73130,14.30211,-1.02694,1.01055,0.80291
12.46479,14.24519,-2.77912,1.15433,1.24051
12.94217,14.19692,-2.10404,0.79392,1.27865
12.86445,13.22639,-0.60340,1.30179,0.95088
12.50614,13.91106,-0.85911,0.93960,0.46810
13.13433,14.15901,-0.94540,0.74201,0.49802
13.29110,13.53107,-1.23980,1.11285,1.22584
12.81654,14.05534,-1.84345,0.77481,0.43271
13.16519,13.39310,-0.02093,0.81393,1.01133
13.09041,14.16390,-1.51500,1.12434,1.07135
12.79958,14.30779,-0.25612,1.41984,1.41218
12.97498,13.97549,-1.13067,1.16274,1.36000
12.41492,13.98356,-2.39661,1.14613,0.89740
12.51610,13.38239,-2.26800,1.12117,0.91065
13.12600,13.41844,-2.11048,1.21031,0.07056
13.20453,13.32096,-1.65394,0.86333,1.41330
12.61961,13.68073,-0.90285,0.99136,1.14476
12.66173,13.25970,-0.75093,1.03844,0.74490
13.10468,13.81794,-1.44791,0.98662,1.36330
12.54045,13.73445,-0.16976,1.07624,0.12603
12.63181,13.55446,-2.77012,1.44494,0.01259
13.03819,13.47076,-1.70873,0.86349,0.58111
12.52767,13.56845,-0.18876,1.09881,1.42785
13.28464,13.87324,-1.32688,0.92542,0.46152
13.23751,13.32437,-2.81318,1.21665,0.08140
12.83153,13.61121,-2.19181,1.16697,0.04512
13.00738,13.49691,-2.66502,1.43600,0.31532
12.84181,13.99506,-0.04127,1.39623,0.44844
12.57408,13.98893,-1.99323,1.30015,0.63877
12.43581,13.54749,-1.00359,1.11826,0.67935
13.00515,13.86417,-2.60432,0.99185,0.27807
12.88765,13.43287,-0.23077,1.37138,1.34966
13.13890,13.79235,-1.42496,1.12406,1.17545
13.04701,13.85063,-1.35165,1.26424,0.85742
12.50112,13.54313,-1.93498,0.76863,1.43870
12.61176,13.54196,-2.06588,1.07665,0.28433
12.70400,13.43272,-1.25094,1.46177,0.63429
12.59002,14.26380,-1.94875,1.21878,0.77669
12.64015,14.16457,-0.64137,1.33596,0.86412
12.45849,13.68865,-1.53961,1.49858,0.05211
13.15591,13.91793,-2.14193,1.14492,0.78407
12.71680,13.93952,-1.19715,0.92881,0.27794
13.28201,14.35853,-1.88649,1.16111,1.38400
13.10668,14.31783,-2.75360,1.20028,0.01686
12.68912,13.26036,-1.39257,1.03496,1.24573
13.26350,14.21079,-0.22870,1.42572,0.20960
12.52092,13.65457,-0.93979,0.85514,1.42526
12.44836,13.82538,-1.38699,1.04535,0.73385
13.29850,13.86640,-1.39876,1.10376,0.85439
12.41927,14.32530,-2.44288,1.45870,0.71518
13.28239,13.94092,-0.09898,0.77800,0.01759
13.00105,14.10583,-1.69808,1.26508,1.18288
12.84958,13.33702,-1.49552,1.30321,0.47141
12.70630,13.35868,-0.45590,0.84673,0.47322
12.88799,14.20089,-0.41767,1.39962,0.67860
12.41775,13.34741,-0.01325,0.70839,0.06587
12.46484,13.95379,-2.29147,0.91199,0.59880
12.91750,13.40769,-1.98357,1.05454,0.32647
13.18717,13.94735,-0.28748,1.35593,0.61304
12.93756,13.46084,-2.51720,0.90571,1.15771
13.06593,14.27866,-0.28645,1.26644,0.55519
12.51267,13.94247,-1.07510,1.00898,0.98821
12.93875,14.02896,-0.60406,1.01519,1.06335
12.85634,13.39490,-2.10630,0.84332,0.29888
12.56899,14.28433,-1.26619,1.26747,1.32893
13.13991,14.23842,-1.48159,1.29547,0.29572
12.95690,13.30724,-2.15196,0.74397,1.12475
12.65344,14.25120,-1.12718,0.76392,0.89537
13.03914,14.06565,-2.47170,1.20588,0.64570
13.24785,14.29613,-1.79702,1.25227,0.76605
13.22707,13.29999,-1.26321,0.72598,0.32069
12.89477,13.34912,-2.37480,0.84551,0.44612
12.91546,13.25208,-0.10042,0.75493,0.74256
12.83908,13.27447,-0.47811,0.75490,0.20247
12.92978,13.70642,-1.13427,1.35743,0.35444
13.23468,14.25204,-2.13855,1.34148,0.24951
13.12680,13.76731,-1.72839,0.85927,0.99403
13.07950,13.33935,-1.50199,1.00174,1.27477
13.04782,13.50298,-0.73520,0.74022,0.58762
13.15481,13.92605,-2.69164,0.74558,1.20207
12.82619,13.28178,-1.56628,0.74396,1.41958
12.65071,13.98725,-1.90789,1.12104,0.63381
12.58475,13.93790,-1.94798,0.88246,1.05043
13.29162,13.76720,-1.56791,1.16367,0.75545
12.96536,13.68354,-0.56161,0.75141,0.79777
13.26608,14.13558,-1.13086,0.73284,0.10931
12.66871,14.34370,-1.08798,1.07005,1.06778
13.08143,13.38630,-1.29840,0.98676,0.33448
12.79719,14.11475,-2.47455,0.75964,0.45799
12.88602,13.97952,-1.18969,0.95197,0.66617
13.08247,13.71171,-0.97470,0.72215,0.62994
13.25195,14.33121,-0.74731,1.36484,1.44192
13.02999,13.55537,-0.59051,0.71379,1.33435
12.50074,13.25681,-2.02488,0.76272,0.66789
12.85332,13.26881,-2.28594,1.45335,0.05112
13.15732,13.63089,-0.19414,0.78930,0.53023
13.07122,14.22675,-1.38473,1.09637,0.45822
13.10790,13.83654,-2.32769,0.96854,0.25649
13.00519,13.74892,-1.11996,1.37047,0.20476
12.55027,14.23075,-2.42349,1.34787,0.57974
12.93017,13.96413,-1.76328,0.80790,0.34585
13.18642,14.26241,-0.91611,1.26093,1.13661
12.94416,14.19220,-1.27598,1.16380,0.12605
13.11616,13.85717,-0.59701,0.92280,0.40815
12.58354,13.43442,-1.23181,1.04092,0.34225
12.45860,14.21466,-2.45832,1.09099,0.44365
13.16999,14.38419,-2.73150,0.91092,0.70956
12.90501,13.43570,-0.76374,1.07240,0.44427
12.85646,13.97554,-0.93469,1.48279,0.03843
12.70137,14.08907,-0.06112,1.37706,1.15309
13.26090,13.45633,-1.93042,1.07579,1.43640
12.72988,13.66489,-0.58256,1.06705,0.13154
12.51008,13.95681,-1.49832,1.31402,0.36608
12.57613,13.42520,-0.32045,1.13766,0.62373
12.57860,13.54835,-2.15441,1.49606,1.29445
12.54765,14.07850,-2.51198,1.20644,0.74020
12.46528,14.30509,-2.32819,0.94470,1.08451
13.21740,13.40273,-1.60082,1.26057,0.04783
13.14928,13.60999,-0.27169,1.31353,0.88699
12.57718,13.47798,-1.53370,1.25253,1.13227
13.07627,13.65079,-0.31514,1.32424,0.28793
12.49223,13.95624,-2.65345,1.03220,0.45017
12.61372,13.81588,-0.92249,0.94135,0.84613
13.20478,13.80075,-2.01833,1.01465,1.49626
13.04270,14.06875,-2.57692,1.49321,0.51717
12.65393,13.77084,-0.00174,0.95096,0.18692
12.43813,13.98446,-2.22173,1.36071,0.76099
12.67396,13.83699,-0.27902,1.32270,0.80956
12.52416,14.00042,-2.05765,1.21979,0.55035
12.75039,13.80054,-1.07134,0.83669,0.87132
12.91122,13.46728,-2.26966,1.25624,0.21598
13.01036,14.02459,-2.83456,1.35078,1.37339
13.00446,13.82702,-2.26092,1.44078,1.11329
12.40729,13.68285,-1.67501,1.19928,1.10818
13.23189,13.96234,-0.83971,1.28444,1.46417
12.87029,14.33072,-0.55968,1.01830,0.66693
13.28151,13.39825,-2.24142,1.00781,1.00662
12.76527,13.90260,-1.59030,1.44885,0.48821
13.11647,13.25363,-1.65780,1.12563,0.24041
13.20852,13.59446,-2.75590,1.05715,0.63995
13.08577,14.38279,-1.39683,1.32609,1.43801
13.01592,14.28898,-0.14463,1.10338,0.16112
12.97897,14.11260,-0.68930,1.18281,1.46250
13.27946,13.22663,-0.73064,1.00931,1.48711
13.02090,13.47375,-2.49016,0.86193,1.42093
12.55669,13.21456,-0.61790,1.23173,1.45219
12.59074,13.33823,-1.71991,0.72244,0.14465
12.70203,13.49514,-1.55233,1.36532,0.60222
13.15194,14.21475,-2.25211,0.85141,0.10126
12.95362,13.86348,-0.42193,0.95646,1.32030
12.44717,13.58013,-0.20239,1.11852,1.33525
13.01191,13.22486,-1.66819,1.45684,1.47254
12.60156,13.90998,-1.45722,1.14738,0.36982
12.76459,13.32672,-2.91588,0.80998,0.45934
13.13238,13.83272,-1.63727,0.94770,0.97329
12.52562,13.30589,-2.51272,1.31061,0.94712
13.14176,13.70067,-0.76942,1.27141,1.25716
13.13651,13.91416,-0.22124,0.90482,1.10541
13.14433,13.23436,-1.72505,0.86419,0.81313
12.46086,14.00820,-0.18426,0.88674,0.53651
12.67022,14.39975,-2.15079,1.29702,1.20120
12.63625,13.72548,-2.43128,0.84050,0.97359
13.17378,13.23862,-0.95537,0.92336,0.26460
12.63012,13.24002,-1.26196,1.42799,0.47534
12.49599,13.88083,-0.77854,1.27913,1.47058
12.58634,13.75745,-0.62708,1.13060,0.35333
12.73100,13.87212,-1.91095,0.85107,0.98133
13.09154,13.20187,-2.04259,1.17288,0.60189
12.46079,13.62556,-0.35684,0.70664,1.03922
12.41791,14.27870,-1.87439,0.89164,1.32733
13.12627,14.05248,-1.44720,0.90441,0.83883
13.20642,13.35887,-2.05697,0.77807,1.28930
12.49846,13.95220,-0.86213,1.48605,0.53657
12.53209,13.47437,-1.02921,1.41955,1.26852
13.06877,13.42710,-2.76401,1.36564,0.04308
12.49745,13.72833,-1.45368,0.72237,0.79897
12.88498,13.44710,-2.29255,1.08457,0.14249
13.05389,13.31420,-0.52752,1.03033,1.18449
13.17603,13.23847,-2.70610,0.86044,0.09652
12.87814,13.34858,-1.02267,0.91015,0.01598
12.74447,13.27381,-0.77477,1.07904,0.26740
12.42082,13.84111,-0.37675,0.80731,0.59853
13.08008,14.04426,-1.40157,0.99532,0.23785
12.86020,13.96859,-1.93625,0.94741,0.15439
13.15169,13.87832,-1.57589,0.99450,1.09247
12.60793,14.38409,-1.30386,0.93005,0.11454
12.96218,14.20780,-0.63776,1.02168,0.09300
12.44649,14.19029,-0.11129,0.91386,1.12778
12.50415,14.00773,-2.70549,1.04823,0.86648
12.51019,14.02622,-2.64512,0.99503,1.25466
13.05950,13.42260,-2.06646,1.14266,1.32062
13.28239,13.53675,-0.91926,1.29902,0.58640
13.21950,13.28925,-0.98167,1.45463,0.08451
12.91490,14.10137,-0.64668,1.29573,0.55851
12.45262,13.52653,-1.51856,0.98377,1.28693
12.70485,13.25421,-0.91146,0.74163,0.96396
13.20775,14.09814,-1.23037,0.74878,1.32911
12.48006,13.42951,-0.39954,1.15446,0.08164
13.10449,13.95208,-0.07800,1.38954,0.95272
12.57755,14.30902,-2.78742,0.74690,0.76811
12.70764,13.23845,-2.54557,0.91793,0.31746
13.25322,14.12793,-0.19737,1.22758,0.49348
12.48861,13.28434,-0.52334,0.96800,1.26116
12.99297,14.17063,-0.99283,1.27416,0.85807
13.22968,13.80077,-1.43716,1.43446,0.71292
12.70688,13.53590,-1.00927,1.33643,0.04796
12.44196,13.30340,-2.85747,1.12144,1.37690
13.17435,13.34625,-1.15945,1.02422,0.86305
12.72761,13.52354,-0.08241,0.70245,0.80274
13.26169,13.82221,-2.14304,1.46171,0.90826
13.17821,13.49636,-2.41357,0.94100,1.26029
12.95914,13.59528,-0.07889,0.71891,0.54211
13.04110,13.39744,-2.94964,0.98292,0.26880
12.65518,13.61647,-2.81530,1.38483,0.36392
12.72424,13.93374,-0.50780,0.93426,0.55775
12.55862,14.26501,-2.86125,0.77622,0.32707
12.82804,13.39345,-2.95777,1.37467,0.21809
13.10474,14.37505,-0.80301,1.37307,0.30894
12.93758,14.26105,-0.11019,1.24702,1.09902
12.60930,13.96010,-1.71852,0.90191,0.46002
12.73514,14.24714,-2.26900,0.72782,0.32438
12.50380,13.76690,-2.91375,0.95415,0.84817
12.46654,14.26267,-1.17217,1.10372,0.58910
12.81140,14.36700,-1.12127,0.76020,0.91288
12.60602,14.09985,-1.11494,0.95114,1.04353
13.22282,14.34419,-0.18658,1.38717,0.20645
12.48647,13.90023,-0.25976,1.40495,1.07957
13.02841,13.33624,-0.27889,1.26245,0.43253
12.81549,13.36465,-2.66510,0.90338,0.36434
12.70097,14.02382,-1.42945,0.88261,0.40593
12.95583,13.35005,-2.53792,0.99708,0.33335
13.06284,13.68929,-1.88532,0.99885,0.59930
12.78374,13.26142,-2.05190,0.91072,0.90849
13.05555,13.63581,-0.19455,0.73256,1.00371
12.90806,14.12069,-2.69777,1.30446,1.38951
12.97441,13.99223,-2.49008,0.94127,1.17116
12.64633,13.90332,-0.46620,0.83673,0.04576
13.21209,13.86289,-1.47317,1.06877,1.44554
12.73988,13.52185,-1.76333,1.38131,0.21459
12.89222,13.69792,-0.46087,1.47038,1.39298
12.82997,14.31224,-1.64172,0.99749,0.05237
12.88227,14.07854,-2.68667,1.06076,0.50794
13.12690,13.55635,-2.47471,1.13853,0.98104
12.45053,13.90607,-1.74409,1.14504,0.38283
13.24268,14.35837,-1.35502,0.87725,0.58631
12.78638,14.21390,-1.60245,1.16187,1.49320
13.18889,13.69840,-1.77324,1.48832,0.65755
13.07650,13.53182,-1.59373,0.78403,0.99353
13.22640,13.26833,-2.88499,1.29291,1.41016
13.29717,13.73789,-2.24315,1.43333,0.01178
13.22181,13.64531,-0.04059,1.14380,1.03270
12.42373,13.51909,-2.51785,1.11795,0.74511
12.57309,14.25742,-0.98920,1.17887,0.07223
13.27288,13.23126,-1.11324,1.01307,0.80352
12.59806,13.96708,-0.52204,0.96680,1.32583
12.74935,14.24005,-0.10599,1.12408,0.85442
12.51784,14.12755,-0.41650,0.94791,1.14758
12.81480,13.79497,-2.86914,0.76004,1.14266
13.10497,13.65747,-0.28477,0.79493,1.08349
13.12677,13.54052,-0.51028,1.17248,0.19121
13.15048,14.02624,-0.85566,1.15328,0.84010
12.63186,14.31244,-0.48466,1.06947,0.69458
12.58432,13.54000,-2.43738,0.71963,0.61000
13.14596,13.27505,-2.54978,0.76854,0.76322
13.21312,14.29429,-2.55350,1.45201,1.28206
13.01467,13.24603,-1.91028,1.17591,1.18215
12.54469,14.13502,-2.93130,0.76892,0.37286
12.83176,14.25756,-1.23922,1.24951,1.40141
12.44114,13.28308,-0.29944,1.07251,0.15985
12.61417,13.63642,-1.32191,1.05824,1.19842
12.88714,13.69361,-1.37822,0.98362,0.53750
12.80044,14.24069,-2.97813,1.21098,0.52213
12.46290,13.48288,-1.52127,1.26404,1.27941
12.49527,13.68263,-1.00849,1.38165,1.46108
13.09505,13.62117,-0.41075,1.02943,1.44792
12.92167,13.99721,-2.06783,0.84619,1.15078
12.98234,14.14034,-1.44100,1.31676,1.17030
12.47207,13.66983,-1.90159,0.77058,0.78581
13.07332,13.51280,-2.31365,1.33753,0.87270
13.24918,13.29008,-0.09708,0.91630,1.23313
12.93671,13.30762,-2.46471,1.40958,0.78085
13.22428,14.06918,-2.50580,0.87536,0.60247
12.86925,13.29694,-1.65696,1.20014,0.31382
12.92244,13.25988,-2.29404,1.15739,0.35078
13.01106,14.38977,-0.07500,1.25746,0.30681
12.86561,13.53783,-2.47505,0.98625,0.27190
12.40371,13.36975,-0.41119,0.84163,0.71260
12.97160,14.09777,-0.86143,1.39203,1.26561
13.19579,14.39683,-1.03472,1.23033,0.27932
12.51928,13.87974,-0.75831,0.97549,0.85407
12.59120,14.24646,-1.12199,0.94251,0.65247
12.73877,13.68977,-2.99200,0.89837,0.74676
12.58171,14.24604,-1.49887,1.46843,0.94155
13.28223,13.28025,-2.97874,1.41063,0.48604
12.84814,13.56803,-1.66954,1.01147,0.74847
13.15533,14.06293,-1.23787,1.19791,1.44632
13.01391,13.44594,-2.65292,1.14880,0.84218
12.95931,13.39237,-1.87629,1.45064,0.19662
12.78250,13.82090,-1.21765,0.78096,1.35203
12.62009,13.69814,-1.69683,0.87909,0.63724
12.56245,13.55492,-0.74861,0.80341,0.18351
12.55686,13.33108,-1.32543,0.87046,0.85558
12.58859,14.02284,-2.82589,1.42257,0.57725
12.84820,13.91031,-1.98606,0.78689,0.59227
12.52012,14.23822,-1.64685,1.28937,0.58167
12.66031,13.41158,-2.23849,1.27234,0.67957
12.77548,13.31425,-2.79269,1.19733,0.20664
12.90208,13.21526,-1.16298,0.93492,1.49266
12.93024,13.20229,-1.55095,1.39526,0.40960
13.00597,14.12975,-0.64360,0.86766,0.56953
12.59731,14.16123,-1.40454,1.41371,1.10713
13.23925,14.15654,-1.66091,1.31093,0.47341
12.40848,14.03865,-0.93127,0.89808,0.50911
12.40847,13.87080,-0.14763,0.80853,0.70059
12.49938,14.32727,-0.14079,1.37783,0.59641
12.59762,14.04362,-2.34897,1.36748,0.98700
12.96431,14.23306,-0.13482,1.00509,0.04478
12.50790,14.32162,-0.26541,1.10251,1.42069
13.25886,13.58404,-2.46457,0.93289,1.09080
13.18804,13.50455,-1.08454,0.79379,0.95714
13.29383,13.52542,-1.67092,0.71681,1.49237
12.64731,13.62682,-0.95714,1.02050,0.32888
12.69220,13.53796,-1.38159,1.40130,0.09906
12.62629,13.32414,-0.36783,0.98219,0.73132
12.51773,13.88660,-0.82107,1.17950,0.68198
12.58072,14.16938,-1.01316,1.08973,0.28690
12.61879,14.00493,-1.55064,1.15452,1.15431
12.62874,13.89065,-2.34762,0.79371,1.32385
12.76859,14.04570,-2.14704,1.18315,0.97703
12.97565,13.58773,-0.11999,1.23641,0.34120
12.81036,13.28964,-1.97325,1.18020,0.54525
13.12230,13.53218,-2.15544,1.03684,0.77706
12.42965,13.33755,-2.33283,0.91047,1.38780
12.50002,14.12835,-0.57512,0.78642,0.42649
12.99738,13.91766,-2.69919,1.47850,1.09707
12.97903,13.60207,-1.05820,1.31979,1.36120
13.18616,13.77930,-1.04795,1.39556,1.19065
12.51513,13.91063,-1.07000,1.45858,0.92825
12.47174,13.21790,-2.27682,0.85966,0.40790
12.82984,14.08498,-0.40788,0.74453,1.00809
12.99238,13.66712,-0.73594,1.40140,1.15057
13.18699,14.00424,-1.74391,1.09095,1.20669
13.02730,13.71952,-1.36971,1.00829,1.44622
