# logM_cut, logM_1, logsigma, alpha, kappa
13.16122,14.31308,-1.24373,1.39007,0.91933
12.93871,13.54965,-1.32580,1.25354,0.89427
12.85961,14.11857,-2.60674,0.79258,0.92849
12.70264,13.25543,-2.29160,1.22992,1.13895
13.23963,14.08991,-1.36146,1.33106,0.59302
12.64967,14.00361,-1.85668,1.19991,1.48297
12.49125,13.47511,-0.85793,0.86375,0.81754
12.51528,13.43682,-0.66604,1.29741,1.42496
13.20302,13.86968,-2.45642,0.84822,1.17360
12.73106,13.30344,-1.11160,1.38726,0.23458
13.22720,14.15035,-0.95746,1.18875,0.10476
12.43190,14.14073,-0.62305,0.89311,0.21689
12.89464,13.99645,-0.97564,1.23977,0.92202
13.00860,13.50010,-1.09855,1.35100,0.43157
13.11146,14.33269,-2.11482,0.76521,0.18108
12.42417,13.47888,-2.66818,0.74598,1.14364
12.52951,13.32996,-0.24322,0.70806,0.68307
13.21025,13.56712,-1.14553,1.25745,0.26936
13.04366,13.87811,-1.65494,0.98816,0.29559
13.03381,13.99456,-1.58609,1.13156,0.59071
12.86135,14.39375,-0.02462,1.16232,1.06001
12.50333,13.76274,-1.77886,1.23829,0.21108
12.85184,13.67359,-0.83861,0.72640,1.31464
12.44621,13.66580,-2.16982,1.08264,0.04922
12.72430,14.10207,-2.40319,1.39846,0.48108
13.04119,14.04885,-1.37350,1.17747,0.37880
13.14351,13.43325,-1.98679,1.19187,0.49521
12.59355,13.66987,-0.36023,1.45496,1.13433
12.82132,13.44629,-2.16516,1.26473,0.06335
12.69983,14.17881,-2.06688,1.09765,0.14087
13.16408,14.26162,-2.94662,0.76658,0.02888
13.09783,13.49564,-0.32269,0.87789,0.22828
12.56851,14.31096,-2.52662,1.41193,0.37227
12.86332,14.16943,-0.10993,1.12808,0.31501
12.56259,13.77305,-1.31032,1.43235,0.84970
13.04548,13.87045,-2.21392,0.97233,0.51498
13.05363,13.48943,-2.05060,0.81984,0.62406
12.94171,13.25173,-0.89095,1.32029,0.43577
13.27927,13.74636,-0.05996,1.05750,1.45158
12.71426,13.34604,-2.30471,1.34307,0.98586
13.24521,13.67665,-0.87845,0.92867,0.00635
12.87453,14.04219,-1.90810,1.23419,0.54240
12.68375,13.38053,-2.00086,1.26526,0.56632
12.66926,13.28599,-0.27599,1.21266,0.82304
12.69327,14.31875,-2.01056,0.71066,0.99638
13.06172,14.29285,-1.63899,1.29133,0.86280
12.80791,14.03714,-2.41302,1.37287,0.37220
13.13404,13.73479,-0.17140,1.45497,0.60811
13.03556,14.26018,-1.18256,1.31396,0.15135
12.47439,13.22219,-0.70998,0.83456,0.31799
13.09365,13.70646,-0.31171,1.33395,0.51680
12.70740,13.25956,-2.97056,0.85026,1.10016
12.40205,13.29925,-0.59830,0.95496,0.72453
12.57833,14.31540,-2.03509,1.07331,1.02828
