# logM_cut, logM_1, logsigma, alpha, kappa
12.60959,13.28579,-0.87028,1.22368,0.08272
13.08324,14.28035,-0.41851,1.12129,1.00649
12.76376,13.28675,-0.54927,1.05464,0.52247
12.60876,13.32595,-0.66821,1.11374,0.37727
12.93969,14.24367,-2.99853,1.05725,1.43526
12.58545,14.38577,-1.03402,1.17331,0.73330
12.75290,13.39116,-0.29314,0.75922,0.10360
12.56256,13.67590,-2.65280,0.77597,0.63627
13.28164,13.60358,-2.08814,1.04183,0.97857
12.71153,13.37357,-2.21721,1.44387,1.15689
13.09031,13.93304,-0.60047,1.23626,1.27466
12.84315,13.36328,-2.40200,1.47935,0.61656
12.91097,13.28796,-1.52340,1.11842,1.46601
12.92869,13.87533,-0.80449,1.14314,0.08514
13.02051,13.73861,-2.29300,1.44220,1.13295
12.49745,13.35572,-0.49956,0.85830,0.85969
12.40600,13.48592,-0.14539,0.90035,1.03026
13.21166,14.04073,-0.82327,0.99406,1.04354
12.95829,13.74722,-2.75609,0.95444,0.93240
12.49933,14.31452,-2.53184,1.27976,0.45797
12.81391,13.90308,-1.13238,1.41345,0.66481
12.56736,13.51549,-1.69560,1.46181,0.73235
13.26229,14.31341,-2.47150,0.74567,0.26288
12.47932,14.13689,-1.93217,1.33071,1.34025
12.76141,13.68483,-1.75700,1.44771,1.07460
12.58435,14.35882,-1.06317,1.24152,0.76531
13.19642,13.96394,-1.64940,0.94802,0.89436
13.20564,14.10570,-0.89755,1.40063,0.00481
12.54717,13.66069,-2.82052,1.48473,1.07183
12.83086,13.43734,-0.39200,0.79477,0.87662
13.26620,14.16413,-2.95781,1.24373,0.39889
12.73321,13.63365,-0.32886,1.01781,1.43028
13.16979,13.62752,-0.71722,0.96758,1.20798
12.64539,13.65000,-0.79474,1.31645,0.79960
13.17106,13.73360,-1.00445,1.12092,1.30601
13.27089,13.50006,-0.42948,0.98227,0.20212
12.71531,13.64984,-1.08951,0.84977,0.51596
13.08755,13.56976,-0.43016,0.97743,0.99746
13.02650,14.04663,-2.77457,0.75301,0.15834
13.21318,13.55040,-1.80600,1.02469,0.55602
12.64791,14.36498,-1.74476,0.97848,0.74171
12.45336,14.17475,-1.30819,0.89581,0.32683
12.82466,13.97154,-0.70002,1.40791,1.05583
12.74968,14.11827,-0.36986,1.25387,1.21543
13.27379,13.39327,-2.71683,1.12767,1.30068
13.18355,13.43083,-0.25115,1.08604,0.48696
13.29904,14.28613,-0.32582,0.74028,1.33177
