# logM_cut, logM_1, logsigma, alpha, kappa
12.64798,13.21715,-2.20939,1.39790,1.48822
12.73316,13.93584,-2.08697,1.46429,0.06631
12.62871,13.56504,-0.83378,0.88216,0.51204
13.11632,13.55469,-0.83798,1.32812,0.69336
12.73332,13.96772,-1.68532,0.74384,1.25653
12.91223,13.33802,-0.29416,1.06861,0.22160
12.98450,14.05476,-2.69796,0.83652,1.26902
13.12969,13.26196,-0.08958,1.31202,0.65113
12.91521,13.33827,-2.68257,1.13786,0.53440
12.83010,13.66450,-1.72155,1.26433,1.09957
12.49931,13.68047,-0.22872,1.38520,0.73820
13.19856,13.60275,-2.98930,1.30447,1.37077
12.87863,13.92349,-1.41090,0.90245,0.46430
12.93511,13.23072,-2.53648,1.20118,0.69446
13.12521,14.38341,-2.12694,0.83186,1.40071
13.04057,14.19705,-2.51710,0.89413,0.36829
13.26217,14.32693,-2.52213,0.93898,0.63254
12.42154,13.50279,-2.98192,0.93928,0.88573
12.85350,14.13123,-2.30037,1.04966,1.48668
13.10166,13.50428,-1.48252,1.38055,1.14817
13.06132,13.51375,-0.37227,1.12674,0.51589
12.60488,14.22306,-1.66815,0.74873,1.22995
13.05195,13.50286,-1.95543,1.48204,0.17834
13.26251,14.08232,-0.43087,1.05912,1.22378
12.45961,13.95294,-0.14242,1.28114,1.02730
13.20926,14.20300,-0.29030,0.97535,0.20269
12.93063,14.18266,-2.19345,1.45271,0.44355
13.24945,13.64506,-0.86983,0.88124,0.51500
13.26652,14.25546,-0.02700,0.72736,0.79896
12.61904,14.14312,-0.62626,0.91361,0.66295
12.69673,14.38043,-2.45075,1.09816,0.39031
13.29928,14.32890,-1.60632,1.14364,1.11743
12.78655,13.61234,-0.96306,1.12839,0.62150
12.72684,14.33854,-1.18407,0.83676,0.46038
12.97284,13.31354,-1.96071,1.23556,1.03507
12.97408,13.89412,-1.34672,0.89579,1.28179
12.63603,13.31040,-0.59770,1.11893,1.14115
13.13106,14.27400,-1.89592,1.13880,0.68754
12.61867,13.75749,-0.09442,1.31315,1.23017
12.61924,13.73476,-0.77969,1.24514,0.60297
13.27758,14.31553,-2.28825,1.06012,1.17674
13.11196,13.98552,-0.18589,1.31710,0.17485
13.19384,13.86196,-0.30415,0.78134,1.04631
12.93887,14.02537,-2.91331,1.11157,1.40644
12.80536,13.61732,-1.10709,1.29084,0.62366
13.26290,14.35603,-1.33072,1.39395,1.26330
13.05062,13.49140,-0.03100,1.00126,0.46348
12.85527,14.03701,-1.81562,1.39359,0.51047
12.61714,14.07708,-1.54670,1.47273,1.33398
12.81913,13.56133,-1.16655,1.45582,1.40469
12.44193,14.06422,-0.03532,1.35406,1.33323
12.41408,14.37098,-1.92675,1.01395,0.23864
13.11278,13.44793,-2.18296,0.77156,1.15240
13.23387,14.05578,-2.54972,1.44008,0.67696
12.57552,13.52256,-2.81400,1.17396,1.36926
12.88871,13.27204,-0.00380,1.15437,1.43877
12.61902,13.83988,-1.40079,0.74986,1.03021
12.96839,13.91362,-1.88884,1.16293,0.06255
13.01291,14.36972,-1.99153,0.93132,0.75768
12.52996,13.68158,-1.73224,1.32939,0.11753
13.07625,14.14698,-1.20582,1.25913,1.28093
12.70830,13.52421,-0.13115,0.98266,1.24330
12.97099,13.73030,-0.70988,0.96405,0.15215
12.99650,14.08367,-0.79528,1.11048,1.23999
