# logM_cut, logM_1, logsigma, alpha, kappa
13.25494,13.90633,-2.61550,1.27739,0.64297
13.25904,13.60813,-1.72316,1.49469,1.04277
12.82817,13.86321,-0.70590,1.01624,1.23080
13.22635,13.75266,-0.48753,1.25516,1.12819
13.07169,13.73106,-2.89443,1.39653,1.09816
12.99311,13.35086,-2.87479,0.92373,0.67798
12.80170,13.85783,-1.09712,0.84254,0.35281
12.67070,14.09318,-2.81145,0.94066,1.13485
12.68989,13.53258,-1.15906,1.30066,0.88984
12.90990,14.12413,-2.88780,1.11922,0.68329
12.99306,14.18684,-2.03408,0.83452,1.22037
12.84250,13.78400,-1.84233,1.25870,0.21197
12.68464,13.23512,-1.12590,0.92399,0.88534
12.83986,14.10979,-0.23669,1.45971,1.42266
12.70888,14.31100,-0.37559,0.76649,1.15301
12.62853,13.98246,-1.42809,1.14854,0.18974
12.63630,13.93728,-2.67924,0.86987,1.19116
12.57757,14.16846,-1.84617,0.74075,0.25606
12.46586,13.79593,-1.84758,0.90012,0.79740
12.70420,13.40581,-2.52253,1.46197,1.47299
12.86583,14.16174,-2.25153,1.37439,1.00076
12.68019,14.20151,-1.59265,1.46464,0.74707
12.49528,13.73685,-0.12945,1.36341,1.16085
13.25409,13.58917,-1.45990,0.80993,0.20892
12.99996,14.23063,-1.93096,1.41895,1.22700
12.48048,13.52391,-0.04144,0.75847,0.32360
12.98083,13.99487,-1.21944,1.01303,0.97774
12.74885,14.35845,-2.85769,0.82435,1.32127
13.07860,14.39283,-0.00356,1.13795,0.23656
12.67643,13.65107,-0.95772,1.11449,1.14226
13.25963,14.27107,-0.14702,0.75670,0.55360
13.20034,14.22502,-1.31520,1.31757,0.06917
12.70914,14.39479,-2.97114,1.45724,0.96063
13.23143,13.31424,-2.81540,1.14070,0.74604
12.79427,14.33848,-0.45032,1.13381,0.11084
13.14935,13.30240,-1.41120,0.88120,0.49579
12.94657,14.06679,-1.06418,1.19900,1.39432
12.96364,13.29873,-2.63744,0.78362,0.43608
12.45088,13.98264,-2.27732,0.79700,1.38718
12.40035,14.15073,-2.79374,1.24661,0.43476
12.97960,14.20417,-2.14235,1.12146,1.08771
12.84268,14.22899,-1.27070,1.02912,0.89994
12.43654,14.22927,-0.15117,0.78432,0.55045
12.42119,14.22290,-0.48163,0.93246,0.45473
13.09360,14.27479,-1.36715,0.83739,0.93800
13.02712,14.04617,-1.57162,1.46347,1.19345
12.62716,13.44614,-1.36646,1.35065,1.36700
12.88596,14.05167,-0.68943,1.09513,0.10499
12.80889,13.46387,-1.21523,1.47872,1.36675
13.18871,13.68250,-1.55958,0.94938,0.11894
12.44576,14.38822,-2.86055,1.26974,0.85469
12.63908,14.08828,-1.39308,1.21619,0.20006
12.85115,14.10552,-2.13304,1.35068,0.97835
13.12074,13.87577,-2.65626,1.24710,1.12201
12.78565,13.66758,-0.17336,0.91293,0.83183
13.26339,13.36754,-2.65665,0.74680,1.40957
12.93839,13.78782,-1.48044,0.84385,0.23607
13.01088,14.15059,-2.46284,0.73777,1.07762
13.00902,13.84656,-0.20973,1.29462,1.42048
12.62492,13.25906,-0.60378,1.47832,0.87675
13.22756,14.12366,-2.90160,1.48748,0.44396
12.98504,13.99491,-0.99609,0.90839,0.08710
13.08218,13.64015,-0.59363,1.10382,1.18944
12.91023,14.08346,-1.80666,0.88968,1.30363
12.87780,14.06094,-1.53640,1.26542,0.33761
12.82295,13.89720,-2.74281,0.88570,0.32612
12.69297,13.89424,-1.27390,1.47226,0.85582
12.66641,13.28568,-0.08508,0.79632,0.32272
13.25096,14.00950,-2.72987,1.42996,1.02878
12.57100,13.44950,-2.19134,1.05489,0.76175
13.13492,13.92472,-0.07983,0.73750,0.58226
12.69546,13.34614,-0.68372,1.22686,1.12997
13.03147,13.73724,-0.35565,1.47458,1.30807
13.12300,14.01992,-1.86821,1.40034,1.10138
12.81437,13.34980,-2.90728,0.93249,1.32975
12.95950,13.89911,-0.48773,0.84096,0.10240
12.65942,13.22991,-2.44145,1.49721,1.30672
12.92285,13.30444,-2.89935,1.25312,1.31569
13.06716,13.26801,-0.11903,1.32667,0.94928
13.11251,13.49347,-2.68493,1.29533,0.80734
12.94900,14.20351,-0.83285,1.35053,0.87492
12.41510,13.24651,-1.64771,0.88458,0.26392
13.22171,14.09677,-0.48980,1.27537,1.41991
12.74279,13.52857,-1.11073,1.17147,1.28398
13.19527,13.89250,-2.94340,1.37870,0.47198
12.66140,13.32557,-0.84680,0.93591,0.12795
13.06601,13.43372,-0.78304,1.11326,0.72013
12.63081,13.61932,-1.41009,0.74117,0.93428
12.98517,13.42014,-2.86867,1.15208,1.11045
12.73451,14.10162,-0.09487,1.17143,0.14562
13.01188,13.27849,-1.32546,0.90948,0.10064
12.40625,13.78556,-2.19337,0.75499,0.74503
13.04446,14.29425,-2.07521,0.78146,1.45500
13.03498,14.10957,-1.16911,1.01896,1.48349
13.16577,13.89431,-0.96808,0.71729,0.25882
12.57296,13.27237,-0.66430,1.25297,0.97355
13.17057,13.27869,-2.24257,0.87176,0.53980
12.65410,14.17421,-1.34055,1.05987,0.32090
12.52189,13.43043,-0.66516,1.29509,1.08068
13.09744,13.85814,-1.70068,0.75101,1.26145
12.93213,13.47975,-2.21524,1.21372,0.32093
12.77568,14.06732,-1.26345,0.83938,0.34623
12.40367,13.20454,-0.52378,0.83338,0.64802
13.22217,13.51106,-1.06187,0.73521,0.56817
12.53832,13.98885,-0.18895,1.25784,0.90447
12.56524,13.78243,-0.27240,1.32490,1.45230
12.56929,13.37953,-2.59344,1.44569,1.13554
