# logM_cut, logM_1, logsigma, alpha, kappa
12.46596,13.45489,-1.28404,0.93444,0.12571
12.43967,13.86243,-2.56578,0.90137,0.72929
13.17946,13.48086,-0.42345,0.76040,1.37555
12.96089,14.35484,-1.45863,1.25022,0.21667
12.55853,13.58992,-0.32287,1.35371,0.55524
12.66183,13.74046,-2.67006,1.04161,0.56127
12.47813,13.29070,-1.16144,1.41289,0.97601
12.89152,14.03189,-0.73415,1.42149,0.99209
12.40340,13.57191,-1.80278,0.99830,1.09674
12.96907,13.64066,-0.87940,0.75752,0.38753
13.22456,13.85654,-2.59536,1.13721,0.10007
13.00975,13.91046,-1.61287,0.87942,0.31646
12.44043,13.86831,-2.14937,1.15545,0.23428
12.42624,14.18658,-0.41657,0.83165,1.47134
12.77515,13.71249,-0.98248,0.72480,0.57336
13.14016,14.24458,-1.41369,0.83278,1.33274
12.76540,13.26601,-2.14098,1.32750,1.44297
12.70972,13.59391,-1.27366,1.04832,0.06118
13.27497,13.41687,-1.48404,0.99399,1.23492
13.15984,14.27385,-2.23916,1.25249,0.26835
12.41688,13.40412,-0.75553,0.80005,0.90646
12.57890,13.94740,-1.81705,1.37325,1.43628
13.10293,13.99524,-0.55906,0.91673,0.93978
12.42419,13.47280,-1.49269,1.20517,0.15864
13.11730,13.66717,-0.99667,1.10929,1.44037
13.26624,14.22166,-1.88859,1.38784,0.77292
12.86931,13.78994,-2.29598,1.08146,0.15207
13.06068,14.33000,-2.20738,1.37310,1.08011
13.10117,13.76631,-1.02218,1.18891,0.86082
12.91779,13.92967,-0.73173,0.72737,0.75484
12.51739,13.67527,-0.37554,1.02330,0.83544
12.67851,13.31466,-1.00965,1.11617,0.19750
12.91421,14.04137,-2.96840,1.46798,1.11773
12.87410,13.69093,-2.78102,0.76335,0.15660
12.44788,13.51084,-0.87364,1.20578,0.28996
13.02368,14.36398,-1.40578,1.23985,1.48176
13.21806,13.38489,-0.53834,0.97053,0.62564
12.61848,13.21469,-1.39550,1.26799,0.83504
13.14947,13.89536,-0.43538,0.89845,0.23931
12.76762,13.52549,-2.39326,0.94589,1.48539
13.01249,14.13477,-2.91391,0.96896,1.46069
13.13345,13.24257,-0.34453,1.32793,0.58072
12.88672,14.15162,-2.01594,1.33194,0.76496
12.51992,13.81292,-0.43892,1.11732,1.38108
12.64457,14.04495,-1.38533,1.18887,1.01074
12.94030,13.99483,-2.44813,1.20330,1.42948
12.47152,13.64535,-1.78386,0.70544,0.03682
12.83152,14.10946,-0.36285,1.32731,0.87450
12.78624,13.44973,-1.83947,1.21843,0.57647
12.87366,14.14846,-2.34608,0.85502,0.80418
12.75030,13.78129,-0.40930,1.23141,0.44343
12.68380,13.48743,-2.86089,1.31824,0.58798
12.51358,13.36952,-2.75150,1.14111,1.34452
13.04777,13.83635,-1.06881,1.24051,0.16842
13.05826,13.77338,-2.65408,1.33490,0.55662
12.65231,13.44240,-1.53111,0.96616,1.42177
12.94430,13.58084,-1.60916,0.90000,0.39979
13.27295,13.87007,-0.06795,0.85621,1.20872
13.11373,14.32201,-2.63399,1.45296,1.06948
12.99252,14.39157,-2.04079,0.70523,0.54960
13.11741,14.21104,-1.80032,1.01381,1.32852
12.69288,13.82439,-2.56043,1.17033,0.46255
13.11228,13.31264,-0.34842,1.07269,0.31821
12.44447,13.86687,-2.32210,1.02916,1.45613
13.27025,13.87350,-0.22318,1.25677,0.74850
12.55774,14.33145,-0.95936,0.74149,1.40320
12.97301,14.30893,-0.21960,1.03662,0.46137
13.29098,13.62093,-1.66741,1.13881,1.03625
13.13284,14.16589,-0.62859,1.12774,0.11860
12.54522,13.80625,-2.54346,1.02295,0.73928
12.68196,13.54254,-0.85196,1.33850,0.82264
13.09363,14.16237,-0.62124,1.46866,0.15776
12.54260,13.36480,-1.63956,0.81927,1.48795
12.77959,14.04064,-1.22452,1.30161,0.21854
12.64308,14.24756,-2.24283,0.80295,1.40511
12.93454,13.63653,-2.72139,1.10073,0.08927
12.88738,13.24432,-1.29852,0.72670,1.29891
12.59382,13.48545,-0.57502,1.26651,0.34849
12.79316,14.39678,-1.39475,1.21102,0.47162
13.20743,13.70117,-1.54760,1.38446,0.79417
13.05725,13.89070,-1.74291,1.37944,0.20938
12.65950,14.32531,-2.82395,1.21603,0.42473
12.98101,13.65731,-0.06470,1.25427,0.59090
12.50687,13.53880,-2.97441,1.24631,1.30091
12.48339,13.80667,-1.48775,0.98978,1.31941
12.79663,14.05751,-1.02248,1.34590,0.98768
12.49218,14.08498,-2.18230,0.95267,1.05705
12.97377,13.49950,-0.28388,1.48642,0.65043
12.87672,13.39452,-0.32414,0.98943,1.26183
12.58361,13.57394,-1.83905,1.02659,0.72695
13.19522,14.23952,-1.39065,0.97740,0.91911
13.18617,13.97179,-0.84484,1.20902,0.23010
13.15466,13.82141,-0.56388,0.77024,0.72681
12.90335,14.19656,-0.62921,1.16283,0.14579
12.85879,13.29675,-1.73555,1.36580,0.32266
12.69047,13.50808,-2.46721,0.79031,1.07742
13.01413,13.96049,-2.95252,0.77753,0.46054
13.24912,13.52541,-0.70262,1.17873,0.57635
13.05973,14.07346,-2.32723,1.02657,1.37994
12.46036,13.92456,-2.94833,0.77017,0.18921
13.27537,14.02219,-1.44663,1.11488,0.22830
13.18289,14.23452,-1.27788,1.10498,0.85948
12.71595,13.72280,-2.77982,0.90239,1.42217
12.89854,13.52697,-0.34834,1.47044,0.66231
13.14180,14.16473,-0.87781,0.85009,0.16736
12.60216,13.59484,-2.95648,1.27896,0.76909
12.65908,13.25293,-2.23365,0.78302,0.71401
12.55877,13.53233,-1.54008,1.02716,0.03613
12.71360,14.22058,-1.32156,0.98213,0.92973
12.75999,13.84905,-1.70741,1.12509,0.39838
13.13918,13.83684,-0.52474,1.07364,1.00933
12.73949,13.32275,-1.26127,1.13952,0.47207
12.67765,13.88646,-0.05113,0.79937,1.37635
13.01356,13.32969,-0.25581,1.29439,0.91360
12.95186,14.00843,-2.40490,1.38553,0.84141
13.29223,13.89764,-0.92674,1.46178,1.08726
12.59311,13.65263,-2.94702,1.49783,1.07384
13.23808,13.76203,-2.59433,0.90887,1.06155
12.60181,13.45605,-2.08018,1.30268,1.35292
12.61180,13.41021,-0.08690,1.41376,0.67188
12.79283,13.44899,-2.68954,1.15428,1.18043
12.63346,13.21972,-2.44942,0.77539,1.29517
12.93789,13.77837,-0.05761,1.17783,0.93296
12.92948,13.20613,-2.96214,1.25121,0.14445
12.48033,13.68478,-0.94686,1.18327,1.47313
12.92956,13.76496,-0.24162,1.24372,1.20966
13.15554,13.80869,-1.58079,0.83384,0.71325
13.13083,13.43458,-0.84927,1.06220,0.90534
13.27257,14.38475,-2.07757,1.22056,1.12741
13.21856,13.42437,-0.32280,0.86453,0.97332
12.82432,14.00338,-2.44263,1.08659,1.39414
12.60404,14.22717,-0.67162,0.73931,1.35130
12.88971,13.67697,-2.27377,1.26759,1.29847
12.74932,13.57258,-0.56394,1.25092,0.39111
12.96412,14.04582,-2.37845,1.33155,0.87741
12.99229,13.22241,-0.19066,1.09781,0.08287
12.77478,14.05435,-0.80985,1.38297,1.34139
12.95235,13.36753,-0.62604,1.07856,0.47064
12.99265,13.66632,-2.20400,1.04852,1.21180
13.29029,13.72654,-0.34646,1.37153,0.89705
12.40805,14.28978,-2.23972,1.33764,0.24050
12.90240,13.48210,-0.98645,1.17840,0.36135
12.61615,13.69606,-1.54817,0.80672,0.10430
13.21245,14.09004,-1.55460,1.14487,0.75551
12.82357,13.57044,-1.59977,1.14517,1.49307
12.66924,14.28980,-2.97748,1.25758,0.99723
12.76197,13.83114,-2.50026,1.43988,0.00159
12.54112,13.67397,-2.65839,1.24667,0.84332
13.03939,14.20021,-1.09245,0.94394,0.03742
12.94521,13.65420,-0.10314,0.86020,0.33711
12.44775,13.32158,-1.69006,1.07744,0.46422
12.85980,13.75627,-1.83005,1.42852,0.25692
12.68684,14.29299,-0.42039,0.96605,1.36017
12.57880,13.41368,-2.76422,0.74047,0.95745
13.28362,14.39402,-0.11388,1.48885,0.38227
12.60894,13.87345,-0.69843,0.95952,0.01723
12.98020,13.83422,-2.22313,1.43313,1.04740
13.07087,14.21843,-2.41237,0.88300,1.23809
12.41488,13.23642,-2.39093,0.84276,1.40738
13.17245,13.27359,-0.63494,0.90645,0.61254
12.78916,13.89898,-1.13686,1.27680,0.46663
12.99573,13.32467,-0.54028,1.01590,1.21505
12.54689,13.43537,-1.37259,1.22124,0.99119
12.72228,13.65686,-0.74420,1.11637,0.61100
13.09088,13.86695,-2.26545,1.48234,0.84742
12.74534,13.60670,-2.10096,1.09325,0.71936
13.09428,13.25860,-2.70137,0.86703,1.27017
12.66240,14.19939,-0.12767,1.43980,0.77682
13.07456,14.28761,-0.96414,1.49079,0.21235
13.07331,14.04662,-2.32732,1.49574,0.36319
12.53353,14.02050,-0.19288,0.77417,0.25830
13.09841,14.14344,-0.89538,1.25471,0.33594
12.41573,13.37205,-0.63977,1.21794,0.19389
12.48284,13.91567,-0.02182,1.42564,0.17192
12.85904,14.17228,-1.13168,1.40741,0.79065
13.02680,13.47709,-0.82243,1.19531,0.87757
13.07393,13.40679,-0.98968,1.02154,1.22719
12.66281,13.81329,-2.85842,1.09328,0.63957
12.76635,13.96531,-2.14802,1.07269,0.77971
13.07179,13.46176,-0.80762,1.49186,0.06647
13.06013,14.05917,-0.04801,1.46186,0.25428
12.78206,13.69290,-1.22163,0.90973,0.22249
12.77015,14.09692,-1.04556,1.24084,0.71022
12.48974,14.33260,-0.69819,0.88004,0.16558
12.71249,13.97882,-0.28440,1.47348,0.35107
12.58562,13.52550,-1.11361,0.87783,0.91955
12.69536,14.09433,-2.35770,0.95084,1.32428
13.04591,13.72385,-0.73200,0.82134,0.34988
13.15747,14.25858,-2.13847,1.16000,1.28102
12.98899,13.95858,-2.70894,1.22797,0.09486
12.65214,13.86705,-0.85182,0.93603,1.26890
13.28547,14.27079,-1.18761,1.03862,1.04920
12.50810,13.36291,-2.27076,1.18389,0.49365
12.52564,13.87732,-1.11045,0.97087,0.47247
13.06903,13.82886,-2.42358,1.02797,0.21234
12.86634,13.23391,-1.31810,1.05397,0.50005
