# logM_cut, logM_1, logsigma, alpha, kappa
12.63993,14.35344,-0.01854,0.73176,0.72503
12.51777,14.25461,-1.18537,0.90863,0.40049
12.49764,14.16721,-0.66001,0.84252,1.43056
12.50346,13.87015,-2.72968,0.82033,0.07747
12.91556,14.38321,-0.60145,1.43349,1.08447
13.07392,13.94396,-2.00577,1.28033,0.68933
13.29751,13.36918,-1.83106,0.84383,0.54862
12.64839,13.89774,-1.71231,1.44622,0.25305
12.80249,14.38194,-2.51306,1.31121,1.32495
12.97475,13.81112,-2.04988,1.01309,1.45838
12.44530,13.67909,-1.04176,0.83101,0.39091
12.67469,13.97989,-2.96016,1.45841,0.96811
13.10379,14.26620,-0.49284,1.05482,1.02468
12.47181,13.45146,-1.38689,1.38033,1.33838
12.67771,13.25148,-1.56748,1.06899,0.66331
13.07609,14.27360,-2.37533,1.17259,0.03080
12.90478,13.80214,-2.19558,0.73332,1.40431
12.88637,14.07996,-1.35862,0.90383,0.08696
13.12593,14.18603,-1.60103,0.90840,0.51989
13.17191,13.52972,-0.97031,1.03961,0.76932
12.62030,14.35079,-0.97853,1.21212,0.94808
12.57729,13.56670,-1.93964,1.13398,0.06818
12.76194,13.51701,-0.13933,0.83912,1.04316
12.84930,13.55194,-2.96516,1.41277,0.00394
12.59612,13.73032,-1.58937,0.87812,0.88921
13.12340,13.51631,-1.68912,1.39237,0.78529
12.75235,13.76861,-1.15005,0.97096,0.92365
12.45148,14.36111,-1.72792,0.76560,1.17749
12.84408,13.86294,-2.57554,1.17455,0.26531
12.93384,13.81599,-1.02256,1.41938,1.10776
13.11669,13.46122,-1.42251,1.11141,1.03666
12.44198,14.29634,-1.65022,1.17890,0.47918
12.89026,13.58807,-2.72729,1.42207,1.17661
12.86515,13.91645,-0.81922,1.18003,0.92339
12.97800,14.09352,-1.05771,1.48932,0.26518
12.46123,14.06562,-2.70874,0.75223,0.06611
13.20275,14.27946,-2.17926,0.87357,0.87571
12.57531,14.29784,-2.61720,1.10501,0.92846
12.49682,13.96982,-2.92578,1.27275,0.74022
13.25692,13.74369,-2.96126,0.89613,0.98119
12.77647,13.20439,-2.00819,1.03014,0.89394
12.54324,14.09898,-1.96613,1.16877,0.79714
13.16458,14.36186,-2.34995,0.77452,0.00393
12.99054,13.80419,-1.58370,1.41332,0.73900
13.17168,13.35440,-2.42472,0.84539,0.99750
12.54699,14.35233,-0.50605,0.73017,1.07894
12.89298,13.46177,-0.09574,1.07532,1.06827
12.64787,13.33245,-1.33560,1.19508,0.56365
12.60107,13.27878,-2.26142,1.02889,0.18457
13.02699,13.99276,-2.29226,1.34161,0.74070
12.54510,14.32177,-1.84952,1.30164,0.36489
