# logM_cut, logM_1, logsigma, alpha, kappa
12.51556,13.60136,-1.52319,0.84508,0.42929
12.47171,13.34297,-0.51706,1.08631,0.65178
12.72138,14.15199,-1.24491,1.17582,1.18661
12.90019,14.20544,-0.47860,0.95458,0.77247
13.22606,13.66783,-1.32628,1.33836,0.60886
12.42771,13.88600,-2.49718,1.20818,0.18340
12.83691,14.04439,-2.13950,1.48322,0.34137
13.05450,14.34793,-2.89879,1.48417,0.25959
12.83347,13.34113,-0.56279,0.76043,0.95102
12.58774,13.48364,-1.02097,1.47546,0.58525
13.29764,13.88008,-1.30191,1.39465,0.39138
12.87750,13.95564,-1.12595,0.83175,1.42301
12.50168,13.38388,-1.68974,1.28037,0.02169
12.73044,13.58320,-1.55724,0.71129,1.32061
12.61988,13.48321,-1.46797,0.92762,0.75677
12.46356,13.53509,-2.51839,1.23839,0.75339
12.40928,13.39533,-1.96317,1.49484,0.14191
13.08835,13.69124,-1.65927,0.95806,1.22613
12.75273,14.10406,-2.73493,0.94379,0.58076
12.40210,14.15594,-0.50339,1.15821,0.98040
13.17415,13.92919,-0.10205,0.74240,0.56154
12.77141,14.18487,-0.03286,0.99321,0.39562
12.81022,13.57486,-1.60296,1.33968,0.35288
12.84869,14.28000,-1.94083,0.73790,1.32741
12.90046,14.37183,-0.59499,1.12026,1.07118
12.59719,13.70432,-1.10473,0.73682,0.75553
12.43555,14.07846,-2.72014,1.21792,0.79505
13.14633,13.80137,-0.98584,1.09379,1.30744
12.99434,13.36143,-2.19931,0.95269,1.39160
13.00812,14.10605,-1.89163,1.14521,0.78433
12.57195,14.26871,-0.27252,1.38008,1.29131
12.81814,13.72929,-2.48231,1.29271,0.33440
12.92152,14.08148,-2.51773,1.42570,0.79754
12.68663,14.31469,-2.41390,1.26959,0.30698
13.26331,13.67424,-2.10053,1.48679,1.20294
12.42828,14.24105,-0.40301,1.23637,1.10043
12.98849,14.22229,-1.98033,1.10872,0.80122
12.58732,14.17608,-0.95284,1.32672,1.13202
12.70254,13.55659,-1.17397,0.75697,0.07043
13.14350,14.34688,-2.87345,1.37488,1.41629
12.88944,13.33210,-2.17433,0.97373,0.15943
12.52992,13.35608,-1.55469,1.16231,0.45171
12.50335,13.65729,-0.78764,0.98187,0.62312
13.11078,13.49872,-0.37058,1.01202,0.03724
12.47361,13.90866,-1.22554,0.75471,0.21743
13.07154,13.66937,-0.02912,1.08131,0.84939
13.29473,13.84258,-0.63993,1.08967,1.24342
12.85135,14.28741,-2.51301,1.28692,1.26862
12.94221,13.99894,-1.29040,1.40415,1.45000
12.63945,14.38437,-2.30773,0.74767,0.42586
12.69893,13.29373,-1.60446,1.26912,1.44069
13.03500,13.33586,-1.53093,1.26142,0.37966
12.75566,14.30318,-2.60778,0.82884,0.39374
12.41561,14.09501,-2.12822,1.15929,0.17859
12.43755,14.03728,-2.60103,0.94795,1.05753
12.81376,13.37539,-2.95654,1.35930,0.87862
13.10504,13.21513,-2.82352,1.20681,0.96757
12.75274,14.00872,-0.46841,1.16459,0.83063
12.77714,13.87693,-1.77889,1.11423,0.20777
13.15373,14.04092,-1.61942,0.71743,0.50122
12.99143,13.66815,-0.58195,0.97080,0.34280
13.21450,13.46506,-1.87668,1.31038,0.30212
12.47787,14.36480,-0.81766,0.74546,0.11887
12.61291,14.12979,-2.36038,1.29108,1.40770
12.62124,13.47227,-2.97970,1.03965,0.80840
13.02146,13.57231,-1.42175,1.13989,0.60278
12.44861,13.35242,-1.60492,1.47661,0.23980
12.89317,13.41804,-0.03931,1.34028,1.41448
12.93965,13.44531,-2.06917,1.21518,0.49862
12.75332,13.50082,-2.83557,1.46898,0.79769
12.71816,13.27268,-1.54072,1.27816,0.21519
12.85832,13.88654,-1.44269,1.04907,0.88303
12.50737,13.62190,-2.13399,0.90896,1.26737
12.68978,13.79515,-2.60426,1.45517,1.42769
12.43799,13.77759,-0.30794,0.71755,0.13938
13.03777,13.51125,-2.86845,1.34191,0.66882
13.20577,13.67305,-2.38106,0.70971,1.12158
12.71784,13.50321,-1.71409,1.16883,0.19098
12.87216,13.54025,-0.41132,1.35793,1.29608
13.04579,13.55129,-0.27317,1.31568,0.66807
12.43343,13.48705,-0.46534,0.86380,1.12669
12.46179,14.38249,-2.62380,0.71161,1.41365
