# logM_cut, logM_1, logsigma, alpha, kappa
12.55212,14.35156,-0.25682,1.44517,0.23039
12.67491,13.34038,-1.41798,0.89045,0.32562
13.02638,13.87235,-0.86638,0.89518,0.67691
13.28429,14.13938,-2.88713,1.05452,1.23673
12.54897,13.98454,-2.76322,0.90393,0.87311
12.69052,13.77596,-2.48932,0.78840,0.81168
13.28727,13.25625,-2.19009,1.32041,1.36502
12.63287,13.60297,-2.92384,0.89373,0.28601
12.72247,13.80610,-0.12802,0.99969,1.49429
12.83709,13.84756,-2.31328,1.17320,0.37982
13.09206,13.49514,-1.22528,0.70391,1.32149
12.57268,14.20770,-2.42551,0.94091,1.00006
12.95479,13.61098,-1.79054,1.24965,0.42520
12.77922,13.35068,-2.31717,0.84943,0.66860
12.40326,13.80902,-0.53775,1.24435,0.71363
12.57132,14.02777,-2.98431,1.05501,0.24013
12.76726,14.14786,-1.10855,1.09763,0.61627
12.65814,13.78720,-1.09309,0.71674,1.02840
12.72089,13.44970,-0.91302,1.49744,0.22025
13.12331,13.53133,-1.18071,0.70314,0.77034
13.00525,13.90019,-2.70898,1.01972,0.80684
12.90204,13.98407,-2.50070,1.04557,1.34139
12.55977,13.40994,-0.18250,1.23710,1.14422
12.70404,13.46956,-2.92160,0.90004,0.57024
12.79570,13.45430,-0.05915,0.95255,1.20252
12.99468,13.94173,-1.17341,1.16238,1.02868
12.53973,14.39234,-2.20288,1.47256,1.28944
13.08779,13.60111,-2.07688,1.27618,0.25634
12.92373,13.51541,-0.13155,0.85666,0.55420
13.14873,13.97816,-0.94343,1.05228,1.23076
12.40115,13.68925,-0.93209,1.01971,0.33546
12.46809,13.60173,-2.12988,1.33771,0.37261
12.74758,13.50457,-2.60086,1.07157,0.01042
12.61746,13.69072,-2.97792,1.16122,1.20565
12.92014,13.68487,-0.91999,1.44076,1.38697
13.24688,14.09447,-1.54091,1.29915,0.17173
13.20799,13.20268,-2.56052,0.91791,1.14480
12.57684,13.36549,-0.22240,0.71395,1.05201
12.72363,13.91742,-0.09738,1.32902,0.23611
13.14296,13.88233,-0.25049,0.88164,0.85788
13.23877,14.03349,-2.85271,1.13373,0.42144
12.73182,14.02135,-0.83375,0.93103,0.25617
12.57600,13.69881,-1.39015,0.72158,0.87348
12.49589,13.35532,-0.52009,1.05321,0.02060
12.51548,14.03749,-2.47767,0.81677,0.28218
12.92911,13.38479,-1.89483,0.91286,0.48031
13.07559,13.70121,-0.14053,1.40567,0.88761
12.56012,13.31259,-0.81552,1.28790,0.35218
12.65415,14.04628,-1.46231,0.86740,1.03868
13.21191,14.21434,-2.71000,1.29146,1.00946
12.92580,14.11021,-0.89534,0.86478,1.46686
12.63815,13.71817,-1.27402,1.36551,0.26181
13.20029,13.92505,-0.12587,0.72672,0.34171
12.44466,14.14548,-2.97975,1.42702,0.56858
13.14647,14.00803,-2.83121,1.17731,0.38037
12.45184,13.80381,-0.12001,0.85660,0.10393
12.93446,13.95309,-2.79791,0.97609,0.97206
12.85864,14.16293,-2.40099,0.86050,1.17866
12.90955,14.20660,-1.28238,1.23328,0.48951
12.64335,13.45392,-2.13830,1.14731,0.34839
12.61626,14.07114,-1.75081,0.82944,0.78470
13.16580,14.14967,-0.05641,0.89521,0.96261
13.23355,13.82377,-1.20638,1.39005,1.39789
12.62750,14.07173,-1.18341,1.12106,1.45503
13.22188,13.70883,-1.31202,1.45996,0.49709
12.55979,13.44533,-2.16673,1.07975,0.92806
12.53716,13.61639,-2.90584,0.87510,1.00781
12.59655,14.04410,-2.88642,1.36198,0.39081
13.06653,14.17643,-0.90641,1.33125,0.02386
12.97493,13.79744,-1.15359,1.40136,0.15897
12.56725,13.81979,-1.40044,1.48486,1.43090
13.11265,13.81911,-2.21485,1.29986,0.24798
13.08767,13.85493,-0.68518,1.29979,0.05477
13.01284,13.83335,-1.61509,0.71090,0.65083
13.10279,13.37061,-1.13713,0.82213,0.99655
13.00038,14.27329,-0.71221,0.92127,1.21412
12.81226,14.01836,-0.35432,0.84422,1.09346
12.98810,13.75949,-2.28252,0.76435,1.05618
12.50963,13.55478,-0.44896,1.38866,0.64600
12.88850,13.89405,-1.37303,0.90772,1.49533
13.26490,14.20357,-0.16475,0.91413,1.45367
12.42205,13.54597,-0.81486,1.22999,0.28584
12.64962,14.32730,-0.96763,0.95525,0.62115
12.90312,13.35259,-0.43178,0.80598,1.39224
12.84962,13.26551,-0.84997,1.36141,0.04070
12.94688,13.28953,-2.29836,1.02281,0.21185
13.24281,14.30465,-2.04847,1.26206,1.39231
