# logM_cut, logM_1, logsigma, alpha, kappa
12.97676,13.95763,-1.64375,0.93536,0.55886
12.75589,13.81128,-1.03704,1.22747,1.37712
13.27155,14.38869,-0.54433,1.36396,0.96977
13.10218,13.25120,-0.37744,1.11025,0.95524
12.99509,13.94830,-0.33046,1.33077,1.31947
12.45139,14.26149,-0.73218,0.72137,0.38138
12.64361,13.48348,-2.82682,1.10618,0.62521
13.28542,14.24150,-0.02624,0.88658,0.02229
13.04878,13.26612,-1.72284,0.70557,0.98361
12.82966,13.47124,-1.28087,1.25950,0.62204
12.52818,13.66885,-0.92438,1.11126,0.06002
12.98389,13.91504,-0.98924,0.92111,0.85828
12.77657,13.29186,-0.21722,0.81823,0.84467
13.17774,14.15257,-2.09676,1.25203,1.19657
12.96266,13.95615,-2.88864,0.98267,1.16380
12.63349,14.01131,-1.40667,1.00738,0.60292
13.21163,13.38090,-1.96273,1.08742,1.18998
12.60038,14.21614,-2.03670,1.16089,0.01074
12.40625,13.37831,-1.97419,0.85533,1.11612
13.27574,13.25436,-2.73318,0.92545,1.10723
12.67414,13.88443,-2.78532,1.44894,0.27456
12.84228,13.86909,-0.33657,0.73060,0.62137
12.44813,13.20662,-1.39586,0.80164,0.66683
13.19784,14.11320,-1.65373,1.31913,0.23935
13.15370,13.99785,-1.34845,1.28133,0.46883
12.67073,14.30517,-0.53069,0.72790,0.33325
12.73891,13.93648,-0.60542,1.18350,0.11842
13.02716,13.37342,-2.82037,1.41586,0.81607
12.86740,14.31162,-2.58628,1.45769,0.72266
12.71509,13.76392,-1.54347,1.49526,0.64818
12.72498,14.05929,-1.51543,1.49459,0.00390
13.05345,14.32620,-2.18674,0.70018,1.33866
12.43976,14.34561,-0.98203,0.89989,0.87911
12.66814,13.25687,-0.01510,0.82919,0.88216
12.81081,13.20156,-1.76708,1.15750,1.20879
13.05216,14.34100,-2.84481,1.26790,0.44363
12.42020,14.13815,-1.85518,1.05134,1.09409
12.76411,13.73655,-2.43918,0.91602,0.08479
12.63283,14.38922,-0.76253,0.78023,0.51543
12.69175,13.94210,-2.20916,0.98044,0.86121
12.40409,13.97383,-2.15296,0.76911,0.62700
12.42539,13.54355,-0.99387,0.98571,1.17435
13.06491,13.88401,-2.93496,1.28273,0.08093
13.09971,13.60615,-1.42991,0.93385,0.08124
12.58533,14.08988,-2.09762,1.49752,0.04027
12.77373,14.13298,-2.50640,0.97101,1.20325
13.04724,13.50186,-2.22289,0.97108,0.94287
12.98445,14.14645,-0.85842,1.00922,1.35102
13.21782,13.79928,-1.18783,1.38110,0.55854
12.96673,14.31418,-1.75498,0.79071,1.11929
13.06962,14.11907,-2.46944,1.04401,0.87280
12.51222,13.74547,-0.16260,1.06233,0.75331
13.20533,13.49945,-0.38151,1.38321,0.07211
12.72534,13.62254,-0.83259,1.37984,1.08058
12.59308,14.36662,-0.72346,1.05999,0.63706
12.84808,13.42394,-1.71034,1.43004,1.00013
13.21140,13.59656,-1.78720,1.00489,0.71224
12.83953,13.85151,-1.85514,1.01020,0.64719
13.25522,13.94108,-1.22167,1.12348,1.26674
12.60745,14.21490,-2.28716,0.91532,0.47402
12.96727,14.02851,-0.76258,1.05653,1.32043
13.21769,14.15270,-2.50866,1.29294,0.02297
13.12593,13.38550,-2.82904,1.35792,1.44045
12.99898,13.89026,-1.10184,0.79188,0.63992
13.02818,13.55281,-1.59894,1.09196,0.45429
12.42133,13.72706,-0.96902,1.34038,0.54248
12.90472,13.24978,-1.47998,1.36980,1.28587
13.07427,14.32525,-0.80219,1.36795,0.33538
13.22748,13.91826,-2.09646,0.96238,0.99124
12.61692,14.01830,-0.20457,0.92445,0.26956
12.90416,14.04395,-1.42488,1.35851,1.45046
12.44642,13.83589,-1.47885,1.03228,0.42241
13.02812,14.38666,-1.65378,0.72302,0.13728
12.88648,14.16805,-1.90993,0.91090,1.28974
12.75777,13.47347,-1.23990,1.31175,1.33793
13.20791,13.27978,-0.80274,0.95551,0.08432
12.60074,14.11010,-1.41687,1.35168,0.60790
12.62195,13.37769,-0.69490,1.25818,0.72561
13.19712,13.47597,-1.34271,1.30662,0.50070
12.42456,13.79925,-0.28533,1.22688,0.31136
12.80848,14.28288,-0.63860,1.07227,0.74388
12.68187,13.66053,-1.80557,1.06548,0.53605
12.93747,14.07725,-2.71176,1.14695,1.42230
12.83514,14.06645,-0.84825,1.21881,0.40714
13.29158,13.53164,-2.57795,0.82678,0.39814
13.28448,13.82747,-1.59271,0.97975,0.62044
12.81353,13.69097,-2.69268,1.04380,0.97016
12.51938,13.81225,-0.75397,0.76876,1.34872
12.62855,14.07250,-0.85877,0.82043,0.04459
12.88326,13.70358,-2.77880,1.32839,0.05522
12.77733,13.91901,-1.51863,0.71381,0.93706
12.90585,13.72770,-1.97733,0.84769,0.56136
12.69330,14.26340,-2.92690,0.85236,0.71561
13.16581,13.60784,-2.66262,0.87581,0.08519
12.87809,13.78274,-2.62137,0.88584,0.50992
12.55994,13.22164,-0.08674,1.45557,0.31438
12.45693,14.00863,-0.40717,1.26605,0.95250
12.52737,14.30456,-0.91624,1.24744,0.73238
12.78032,13.93719,-1.44563,0.81027,1.06437
12.43649,13.32608,-0.57669,1.23645,0.43852
13.01589,13.34687,-1.96291,1.25212,1.22161
12.43996,13.87640,-2.18294,1.35257,0.01048
12.83133,13.20075,-2.64939,1.19802,1.21266
12.47771,13.21897,-1.86204,0.80971,0.27899
12.93285,13.28562,-0.64786,1.24035,0.24150
13.02586,13.76646,-0.18021,1.21380,1.19624
12.64931,13.50660,-0.92888,1.18591,1.27009
12.60813,13.87308,-2.96224,0.92963,1.45336
12.61767,13.30386,-0.82828,1.29005,0.23084
12.82370,13.78204,-2.87312,1.21360,0.86223
13.06915,13.49828,-2.67227,1.22802,0.96390
13.19235,13.69348,-0.36351,1.38267,1.22877
12.79934,14.00148,-2.68168,1.04108,0.87322
12.40914,13.90990,-0.06837,1.27220,0.08210
13.22659,13.34932,-2.27169,1.15042,1.34517
13.18034,14.15760,-1.25730,1.36363,0.68061
12.96389,13.88442,-0.25822,0.99421,0.87434
12.96140,13.47618,-2.81624,1.19310,1.05471
12.85120,13.37899,-2.98508,1.36385,1.11304
12.74390,13.76361,-1.18347,0.81815,0.47408
12.45759,14.05062,-2.70349,1.27366,1.15887
12.76003,13.37917,-2.47860,1.04781,0.65523
13.07199,14.04839,-1.03800,1.13829,0.63174
12.42820,13.25326,-1.70507,0.97090,0.99521
13.18958,14.20525,-2.25508,0.90026,1.10345
12.67365,13.82629,-1.29018,1.01643,0.84235
13.10764,14.09402,-2.72912,1.49077,0.91383
12.64674,13.39439,-0.60324,1.36223,0.57895
12.86936,14.22130,-2.44017,1.28220,0.30158
12.85334,14.06099,-1.55882,0.88497,0.99648
13.09908,14.34877,-2.17051,1.49155,1.18703
12.85588,14.30928,-1.25041,0.87115,0.68253
12.63645,13.90313,-0.46818,1.03291,0.67496
12.53405,13.99927,-0.88444,1.27655,0.53106
13.02359,13.59428,-1.64209,0.90560,0.35900
12.67877,13.87187,-1.84541,1.32641,0.66668
12.83029,13.55198,-0.82288,1.32197,1.18931
12.47458,14.27158,-1.75433,0.76186,1.30471
12.99664,14.07466,-1.04457,1.03612,0.19633
12.71298,13.58114,-0.41254,0.97334,1.32557
12.41442,14.08109,-2.92433,0.91991,0.22095
12.41666,14.02906,-0.78984,0.97211,0.53687
12.43458,13.36779,-1.34604,0.93044,0.48029
12.70668,13.87928,-0.28779,0.85042,1.38960
12.83303,13.39101,-0.91595,1.45158,0.25193
12.93572,14.06898,-1.01372,1.38735,0.66596
13.06156,13.48016,-2.03965,1.07576,0.52293
12.99874,13.35241,-1.83188,1.17886,0.72942
13.12884,14.11115,-0.44121,0.88716,0.80546
13.27370,13.59112,-1.65432,1.00996,1.01219
12.95501,14.08301,-1.94221,0.78541,1.27449
13.13621,14.33154,-0.21074,1.11831,0.75361
12.64979,13.44380,-1.06680,1.11325,0.83963
12.91240,13.42608,-2.43014,1.22496,1.33845
12.49551,13.35111,-2.50954,1.03358,0.86915
12.61378,14.22057,-1.80103,1.31192,0.12246
12.70861,14.00743,-2.49895,1.48762,1.00894
12.41953,13.47846,-1.25641,0.84566,0.38131
13.06148,14.27896,-1.33995,1.38627,0.27326
12.54751,14.00608,-1.09931,0.89267,1.28401
13.25979,14.00597,-1.60849,1.28765,0.22809
13.23634,13.25345,-1.82845,0.81640,1.35930
13.06209,13.79070,-1.10979,0.98668,0.61503
12.40586,13.33792,-0.57291,1.24753,0.16431
13.28346,13.66923,-2.38769,0.90286,0.53026
12.71123,13.46379,-0.31780,1.42953,0.75368
12.74566,13.63076,-2.60098,1.45728,0.30592
12.81611,13.46858,-0.73119,1.17595,1.34687
13.21319,13.61042,-0.42687,0.85904,0.52018
12.43168,13.98262,-1.70558,1.30182,0.07966
13.13842,13.79266,-0.69882,1.38566,1.16566
12.66055,13.88938,-0.01835,1.36701,1.12711
13.28426,14.36539,-2.94387,0.91625,0.56095
13.11238,13.82517,-0.12511,1.40150,0.13113
12.44095,13.48940,-0.60003,1.02164,0.54533
12.94487,13.80588,-2.57500,0.87642,0.63248
13.16541,14.11415,-0.06317,1.02751,0.09889
12.64699,13.57754,-0.39336,1.22480,1.28551
13.20237,13.98076,-2.57034,0.75241,0.19220
13.27697,14.24882,-2.73961,1.09339,0.67413
12.95782,13.95917,-2.18933,0.79669,0.49159
13.27404,13.44527,-2.84757,1.12478,0.18674
12.86497,13.46167,-0.79916,0.94381,1.15624
13.00863,13.74878,-1.12557,0.71442,1.46078
12.85705,13.43540,-0.16015,0.92843,0.43581
12.56541,13.97105,-1.70138,1.32376,1.24661
13.13085,14.36178,-0.07343,0.87796,1.45864
12.88296,13.27480,-0.95573,1.48592,1.00683
12.62666,14.25500,-0.34049,1.13054,1.31157
13.25592,13.47099,-2.47079,0.82058,0.70946
12.98804,13.42810,-1.38491,0.82761,0.13281
12.74259,14.38260,-0.78856,1.09262,0.06366
12.57283,13.96757,-0.05372,1.15563,1.33133
12.89350,13.60910,-2.38684,0.97600,0.54732
13.08442,13.21134,-1.83851,1.21286,0.96439
12.54990,14.02771,-0.60817,0.95249,1.29758
12.95623,14.37206,-0.62756,1.39091,1.26012
12.74763,14.22594,-1.08748,1.13472,0.92167
13.24343,13.42240,-0.16704,1.48881,0.70818
12.52746,14.15937,-0.77026,1.14190,0.46080
12.75266,13.39922,-1.41318,1.08691,0.93098
12.72583,14.09742,-1.63212,0.71724,0.08590
13.05977,14.18199,-1.30184,1.00752,0.93257
13.21441,13.42464,-1.48164,0.84471,0.56277
13.11205,14.07369,-2.92966,0.96779,0.72039
13.01753,14.27589,-0.32151,1.14952,0.23782
12.61127,14.05738,-2.42487,1.37622,1.36402
12.67890,14.25506,-2.76428,1.05152,0.65417
13.06543,13.26922,-1.70956,1.34553,1.16059
12.73943,13.58527,-1.60835,1.28746,0.46050
13.23724,13.98799,-1.29199,0.76477,1.20344
12.90371,14.01366,-1.52065,0.78751,1.14627
12.66517,14.34108,-0.13522,0.78688,1.26112
12.44040,13.58693,-2.72233,1.29587,0.45089
12.58257,13.62711,-0.27683,1.10337,0.49472
12.61329,13.72459,-0.15122,1.08277,0.86038
12.40770,13.70447,-2.30735,1.08882,0.65067
13.11075,14.37157,-2.56076,1.33353,0.83729
13.17361,14.22729,-0.92242,1.37572,0.64818
12.50773,13.41953,-0.94584,0.80602,0.02193
12.58552,13.83793,-0.38742,1.01578,0.42067
13.18831,14.29601,-2.13686,1.08740,1.19873
12.96861,13.51650,-2.79387,1.44118,0.05938
12.75276,13.90419,-0.60599,0.87697,1.10938
12.87477,13.78914,-2.26482,0.70147,1.07579
