# logM_cut, logM_1, logsigma, alpha, kappa
13.13710,13.94682,-0.29259,1.34253,0.56458
12.46931,13.41094,-1.95332,0.96131,0.26875
12.66746,13.82792,-1.82589,0.91981,1.38887
12.74492,14.19111,-2.04250,0.91884,0.29939
12.76511,13.22192,-0.81680,1.40599,1.14525
12.65693,13.92695,-2.41293,1.02820,0.45496
13.20877,14.27774,-2.86624,0.84040,1.08605
13.15104,14.23993,-0.27489,0.88894,0.72022
12.51254,13.69281,-1.49405,0.97930,0.97969
13.06081,13.78637,-1.09634,1.14137,1.28835
12.75447,14.29120,-2.37883,0.75360,0.93319
12.81181,13.36256,-1.31975,0.94646,0.87894
12.57225,13.99445,-2.59256,0.87458,0.67747
12.97795,14.32895,-0.80570,1.46057,0.14174
12.56277,13.23159,-0.83663,0.80144,0.01265
12.66478,14.13716,-0.81322,1.17587,0.66953
13.09136,13.46761,-0.03740,0.73514,1.34155
12.63420,13.87950,-2.97616,0.87356,0.38058
13.05673,13.63864,-0.66671,0.73204,0.78707
12.86153,13.43717,-1.38584,0.91338,0.24708
12.87341,14.12332,-2.15989,0.86690,0.21664
12.82796,13.97675,-1.69187,0.71163,1.07485
13.18558,13.85231,-2.23179,0.77954,0.74498
13.17982,13.58245,-0.05494,0.89077,1.37984
12.93654,13.38651,-2.11973,0.81198,0.48929
12.51744,13.82449,-1.03767,1.21068,1.33125
12.80264,13.22693,-2.39668,1.34976,0.55169
13.03245,13.85657,-0.71099,1.28889,1.42900
12.68700,13.25399,-0.00872,1.07733,0.51544
12.55136,14.22383,-1.25149,1.17475,0.71122
12.90161,14.37204,-2.60120,0.94911,0.40445
13.12504,14.17676,-0.80248,1.49072,1.06097
12.96600,13.28829,-1.95620,1.47784,0.44033
13.09605,13.28466,-0.76157,0.85480,0.76185
12.90983,13.74841,-2.28813,0.89121,0.85793
13.19871,13.95214,-1.08292,1.39004,1.30777
13.18711,13.78664,-0.24044,0.88742,0.21633
12.89741,13.73198,-1.53616,1.08820,0.64723
13.20479,13.71087,-1.50124,0.84939,0.50671
13.05355,14.27830,-1.80401,1.42926,0.63006
12.46204,13.46924,-2.10768,0.79517,0.56207
13.17265,13.55574,-2.93722,0.76346,0.29627
12.73070,13.90880,-1.30433,0.96981,0.55614
12.47970,14.26777,-1.02149,1.34755,0.95583
13.03405,14.29243,-1.74357,1.43678,0.31236
12.51465,14.11383,-0.19469,1.34833,0.25812
12.91384,13.89079,-0.24280,1.01717,0.64437
13.28765,14.03572,-0.13208,1.02495,0.42413
12.99826,14.36548,-0.32808,1.18596,1.11501
12.43867,14.01179,-0.23713,0.91775,1.29734
12.48154,14.20907,-0.08931,1.43115,1.04619
12.86430,14.32193,-2.43159,1.02775,0.82114
12.77688,13.38407,-1.06093,0.94068,0.66368
12.67486,14.35216,-0.21532,0.74092,0.37431
