# logM_cut, logM_1, logsigma, alpha, kappa
13.19755,13.90554,-0.20894,0.86844,0.65230
13.01125,14.20492,-0.09066,0.80679,0.23838
12.61387,14.10522,-1.04953,1.39372,0.37848
12.47909,14.18844,-0.71576,1.39529,0.81560
12.40432,13.55280,-1.27329,1.00776,1.41228
13.11189,13.58400,-1.20745,1.03264,0.91502
12.49314,14.13074,-1.64590,1.39802,1.09046
12.45179,14.24500,-2.35414,1.35998,0.39639
12.99775,14.00256,-0.63498,1.15663,1.43862
13.04441,13.21518,-0.63536,0.72150,0.97958
12.44551,13.74834,-0.20323,1.26751,1.28751
12.65580,13.69923,-2.71853,0.80954,0.76993
12.61336,13.40213,-1.81658,1.22302,0.07141
12.55038,14.21528,-0.91078,1.10701,0.18475
13.22343,13.44579,-0.55037,1.38282,1.24461
12.44152,13.96126,-1.87225,1.18013,1.27387
12.69968,13.90044,-1.01211,0.89416,0.91074
13.00844,13.53355,-0.29531,0.80326,0.53897
12.57865,13.21391,-0.56668,0.85792,0.04177
13.19194,13.92693,-2.74747,1.03034,1.25005
13.27856,14.31060,-1.54406,0.99869,0.65025
12.66602,14.16791,-2.91912,0.74278,1.05199
12.95868,14.34461,-1.69913,0.83226,1.07399
12.66733,13.80073,-1.68379,1.45548,0.19628
13.16085,13.55137,-0.39254,0.78562,1.44661
13.18526,14.30435,-1.01363,1.46109,1.05977
12.49155,13.27240,-0.37908,0.93849,1.25958
13.16706,13.73118,-0.61878,1.40231,0.77904
12.92553,14.06458,-0.23520,1.45185,1.48665
12.76905,13.89257,-0.71764,1.19887,0.05846
12.67720,14.16559,-2.28701,1.38104,0.20310
12.55681,13.20956,-2.84913,1.19064,1.40552
13.20005,13.72551,-1.31760,1.28788,0.00284
12.41853,13.33750,-0.77968,1.45704,0.87580
13.01942,13.89340,-2.57427,1.04414,0.92735
13.07656,13.42483,-1.47036,1.26895,0.19483
12.51037,14.24052,-0.81373,1.28330,0.29918
12.96676,13.55459,-1.96390,1.46575,0.03012
13.00645,14.02005,-2.65491,1.42371,0.60733
13.03282,13.49110,-2.90475,1.23113,0.68634
12.78585,13.70299,-2.35343,1.13469,0.68592
12.99613,13.47585,-1.15597,1.46578,0.88358
13.18259,13.47042,-0.03086,0.80338,0.38585
12.56570,14.16459,-0.23467,0.98293,0.64800
12.96122,14.15839,-1.80171,0.87758,1.21529
13.16299,13.91960,-2.78020,0.75581,0.57430
12.61900,14.36160,-0.44665,1.20130,1.23669
12.63849,13.42342,-1.70154,0.86274,0.35335
12.59243,13.32047,-2.99062,1.03613,1.25599
12.65236,13.57883,-1.33112,0.76666,0.16958
12.79502,13.86969,-0.74955,1.10147,0.53776
13.26297,13.54249,-2.69634,0.79830,0.67317
12.59368,13.54693,-1.57460,1.38257,0.29931
12.76941,13.31294,-0.78412,1.33852,0.53291
12.70795,14.37674,-2.80733,1.36287,1.47592
12.89148,13.91089,-0.14657,0.71279,1.32200
12.64393,13.69024,-2.12533,1.46932,1.12005
12.75421,13.94172,-1.67175,1.35667,0.49856
12.81912,13.39151,-0.33452,0.96552,0.55114
13.06363,13.45222,-0.25436,1.24994,0.64543
12.60090,13.66529,-1.17926,1.05438,1.32891
13.01584,13.23349,-0.41196,0.74507,0.01234
