# logM_cut, logM_1, logsigma, alpha, kappa
12.95975,13.79233,-1.86932,1.34645,0.05031
13.18399,14.05117,-1.37152,1.18215,0.69941
13.21943,13.64058,-0.04516,1.33654,0.00249
12.42077,13.72314,-1.89015,0.83790,0.69011
13.22900,13.89170,-1.39880,1.45504,0.27312
12.40941,13.86693,-0.01868,1.12247,0.62904
13.13309,13.91098,-0.59901,1.42430,0.70612
12.54042,13.24787,-0.59489,1.42290,0.00097
12.88682,13.34704,-2.42273,0.95544,1.00743
12.47433,13.45328,-0.18622,0.84513,0.42080
13.11623,13.47008,-1.00367,0.88765,0.44063
12.67837,14.18387,-2.54338,1.26274,0.10996
12.93364,13.68025,-0.31593,1.05763,0.22694
12.81984,14.06594,-1.14436,0.96630,0.60112
12.99956,13.36429,-0.05369,1.17106,0.21041
12.69459,14.00474,-1.72984,1.47072,0.70891
12.53569,13.45116,-1.66904,1.20561,0.77991
12.65467,14.11888,-2.67029,1.31893,0.86783
12.71466,14.04580,-0.36369,1.33013,0.44446
12.50604,14.01248,-2.39532,1.15969,1.10012
12.68468,13.77496,-1.06537,1.09683,1.36455
12.90471,13.51518,-2.47681,1.17451,1.04061
12.66050,13.90316,-0.26066,1.38232,0.49517
12.75863,13.33785,-2.73388,0.82636,0.23210
12.85984,14.02210,-1.79242,0.78789,0.30227
12.41824,14.07374,-0.42155,1.26575,1.48379
12.78833,14.34610,-2.04418,1.36174,0.98761
12.93592,14.21792,-0.87667,0.84820,1.23991
13.11986,14.26965,-0.09509,0.72718,0.36076
12.69126,13.27577,-1.97778,1.04652,0.45760
13.07086,13.38711,-2.83736,1.32693,1.32774
13.08030,14.19394,-2.02171,1.43242,1.23585
12.80823,13.53470,-1.98774,0.77104,0.72327
12.64621,13.38441,-1.87840,1.12171,0.26806
12.42869,13.40821,-2.09130,0.93750,0.03926
13.25017,13.49525,-1.70972,1.08722,0.91194
12.49943,13.86711,-0.98407,0.90612,0.31822
12.69701,13.68823,-2.58356,1.01308,0.97673
12.53051,13.94675,-1.85224,1.36720,0.51326
12.66700,13.69775,-2.14828,1.18962,0.54571
13.05652,14.10992,-1.86672,0.84560,1.29939
13.01225,14.04130,-2.79245,0.91576,0.20170
13.10669,13.69434,-1.72971,1.03187,1.25586
13.17422,13.90604,-0.58237,1.27007,0.65069
13.00159,14.09238,-1.28953,1.43611,1.36361
13.09376,13.47028,-2.35835,0.90787,0.08936
12.94116,13.84731,-0.67058,1.46940,0.78268
12.71769,13.88339,-2.40462,0.83300,0.62848
12.84240,13.59092,-0.89689,1.37516,1.12586
12.88195,13.58145,-0.99243,0.72805,0.40739
12.94178,14.32436,-1.27744,0.78149,1.20234
12.84318,14.38297,-1.92820,0.75492,0.66218
12.55654,13.63185,-2.55779,0.79662,0.40438
13.19741,13.44438,-0.64676,0.86843,0.91793
13.06741,13.36096,-0.22670,0.79574,1.35046
13.14332,13.77581,-0.19081,1.42091,0.82194
12.53898,14.20228,-1.23326,0.85564,1.31153
12.46637,13.39067,-1.80976,0.83467,0.97643
12.77579,13.73677,-2.74248,1.11979,0.00035
12.61614,14.16677,-1.14256,1.42299,1.32145
12.78832,13.22215,-2.04683,0.85801,1.26431
12.85691,13.36677,-2.36567,1.14488,0.33345
12.91258,13.37718,-0.95681,0.71290,0.57301
12.56017,13.25430,-0.99838,1.44706,1.18440
12.66223,14.12109,-1.11496,1.21453,0.28937
12.88943,14.38086,-2.98687,1.14756,0.66126
12.84341,13.38812,-1.50513,0.76049,1.39502
12.69049,13.43266,-0.48426,0.85482,0.90341
12.64054,13.65701,-2.20846,0.95619,0.02515
13.02430,13.29969,-1.32273,0.70978,0.01633
12.67726,14.31756,-0.19295,0.96696,0.03626
12.60739,13.22620,-1.08425,1.03887,0.94405
13.19504,14.23349,-2.20792,0.85647,0.15100
12.44929,14.32170,-0.02451,1.44849,1.04292
12.44990,14.21371,-2.97538,0.95732,0.89769
12.66477,14.00524,-1.99662,1.16789,0.52862
13.25964,14.34296,-1.32188,1.09961,0.57099
13.02824,14.38302,-0.99043,1.16710,0.82854
12.79912,13.46163,-0.60169,1.40183,0.94099
13.13180,14.21775,-0.60109,0.74104,0.81283
12.84381,13.61334,-0.57879,1.11803,0.09985
13.09732,13.35115,-0.54236,0.73337,1.02993
12.61548,13.87325,-1.92523,1.33668,0.89082
12.45290,13.59891,-1.48832,1.00766,1.42672
12.40604,13.99078,-0.18100,1.22415,1.15813
12.88496,13.97718,-1.70888,0.97794,1.37279
13.03839,13.52301,-1.91722,1.10817,0.43755
12.70695,13.71341,-1.35905,1.00194,1.28396
12.82057,14.16903,-2.96180,1.42109,1.27462
12.78124,13.93582,-1.61715,1.06224,0.96195
12.42431,13.91285,-1.32856,0.70168,0.85870
12.80071,13.42560,-1.29733,1.27225,0.41302
12.82344,14.36671,-2.70784,1.29987,0.67982
12.74249,13.41128,-1.51524,1.17692,0.28032
12.90167,13.56762,-2.58808,1.28902,0.13497
12.49799,14.17541,-0.44690,1.34475,1.36263
12.57455,14.07287,-0.47940,0.74936,0.21604
12.69712,13.86013,-2.62468,1.04471,0.22030
12.58637,13.26058,-0.45249,1.15209,0.14460
13.11412,14.06633,-1.54266,1.36732,0.70926
13.10745,13.73517,-0.70327,0.75735,0.03002
12.90044,14.21981,-1.28333,1.08241,0.06001
12.63651,14.38723,-2.12387,1.19668,0.89161
13.15418,14.11861,-0.71309,1.07103,0.10529
13.05535,14.04860,-0.59503,0.90810,1.44946
13.24002,13.32892,-2.14547,0.96063,1.37780
12.74404,14.35015,-0.48066,1.19673,0.53628
12.79483,13.73293,-1.98090,1.13519,0.56815
13.25027,13.45056,-1.33692,0.87320,0.03460
13.06381,13.65396,-0.08967,1.25650,0.00884
12.84987,13.86498,-2.62960,0.70836,1.18880
12.63362,13.75016,-1.18039,0.74615,0.45539
12.50463,14.06873,-0.41955,0.90364,1.11390
12.46953,13.42590,-1.23678,0.81851,1.16951
12.44089,13.80168,-2.38360,1.09859,1.27925
13.11292,13.80717,-1.51421,1.18104,1.06610
12.75788,14.00822,-2.02941,0.75489,0.16879
13.18656,13.51868,-2.23884,1.28105,1.38844
12.76881,13.36500,-2.17981,0.73947,0.97652
12.76110,14.15488,-0.91149,1.20807,0.62157
12.69581,14.19411,-2.64896,1.37336,0.73516
13.28848,13.61528,-2.70573,1.28897,0.20489
12.88147,13.85448,-0.04299,1.21455,1.19413
12.75909,14.12291,-2.24418,1.10980,0.14955
13.15211,14.36024,-0.27946,1.01146,0.45306
13.12908,13.91769,-2.30790,1.06484,0.19137
13.08829,13.85806,-2.00772,0.86209,0.11350
12.45485,13.61089,-1.55402,0.96394,0.48280
12.82262,14.15463,-2.63321,0.90758,1.33885
13.09074,13.83213,-0.98798,0.78557,0.40730
12.95998,13.90133,-2.25869,0.89719,0.78538
12.72636,14.25937,-1.59416,0.92739,1.00840
13.00212,13.94994,-2.32253,1.04459,1.03370
13.29709,13.86173,-2.63878,0.71820,0.04439
13.13269,13.97235,-2.38424,0.70097,1.46333
12.48573,13.72184,-1.58787,0.71110,0.79183
12.41630,13.59209,-2.40229,0.85625,0.21574
12.82242,13.71927,-0.53334,0.78262,0.99095
12.41526,13.28761,-0.06399,1.40703,1.17917
12.51024,13.45936,-2.55198,1.38601,0.59256
12.48394,14.08502,-0.99673,1.25122,0.74191
12.72901,13.57194,-2.00650,1.13398,0.76036
12.93688,13.98676,-1.01014,0.91770,1.43866
12.43585,13.90754,-2.17764,1.19747,0.13687
13.06476,14.07753,-0.30133,1.02230,1.13011
13.21570,13.91401,-2.78825,0.93063,0.97550
12.78716,14.03129,-0.72431,1.09768,0.09656
12.51308,14.30168,-0.68656,0.91615,0.35069
13.09032,13.24378,-2.43575,0.80342,0.56687
12.61115,13.75934,-1.85458,1.31840,0.07097
13.06867,14.10015,-1.35603,1.05086,0.52517
12.78451,13.90985,-0.84293,1.40325,1.36818
13.08606,13.94131,-1.40636,1.32526,0.20806
13.25011,14.09168,-1.18700,1.24184,0.79766
12.42905,13.53719,-2.80068,1.16063,1.27860
13.06828,13.48339,-2.09188,0.91773,1.11029
13.25575,13.33264,-1.50320,1.33537,0.37963
12.62726,14.20333,-1.51075,0.78480,0.83252
13.08195,13.62352,-1.66945,0.98671,1.03929
13.25149,14.05985,-2.59406,1.21945,1.29005
12.66952,13.21557,-1.79017,1.45882,0.78234
12.82366,13.80830,-1.83700,0.85809,1.19743
12.42323,13.42925,-1.05047,1.23650,0.42072
12.47252,14.01275,-1.39798,0.73354,0.95259
12.85596,13.24548,-2.19230,1.16136,1.02322
12.84817,14.08223,-2.97173,1.19938,1.40094
12.70576,14.10619,-1.15986,0.87536,1.13850
13.10466,13.24345,-0.50374,0.88262,1.03666
12.44155,13.28764,-0.24345,1.44586,0.84939
13.06074,13.75947,-1.17425,1.27918,1.37154
12.87372,13.35047,-1.94850,1.39729,0.10257
12.95590,13.35146,-2.63812,0.81296,0.89745
12.78654,13.55361,-2.99104,1.35099,0.21872
12.93748,13.67227,-0.35841,0.82330,0.77629
12.44036,14.22379,-2.80312,0.97548,0.86004
12.44010,13.78933,-1.06010,0.89349,1.19606
13.27800,14.12123,-2.33066,1.10975,1.34288
12.67693,13.64225,-0.40910,1.40911,1.33244
12.82968,13.72849,-2.27334,1.38583,0.83653
12.69293,14.01239,-0.14305,1.00455,0.27446
12.44496,14.09065,-0.38111,1.34790,1.22355
13.15303,13.57116,-0.93050,1.09322,1.34889
12.59429,14.11746,-0.71394,1.28298,1.42510
12.44624,14.30296,-2.90660,0.78727,0.07377
12.52856,14.27953,-1.97784,1.13072,0.52691
12.53600,13.80202,-2.41039,1.08929,0.43874
12.74231,13.88780,-2.87023,0.85483,0.63368
12.89550,13.64991,-0.28610,1.29002,1.48565
13.00747,13.94475,-1.26440,1.36808,0.16984
13.06522,13.24297,-1.19567,0.87180,0.87352
13.21379,13.20857,-1.61142,1.37574,0.62632
13.07240,14.21742,-0.62852,1.17684,1.15505
13.12169,13.75168,-1.35268,0.80844,1.14472
13.06001,13.98399,-0.29691,0.81876,0.70918
12.41316,13.93458,-2.28972,1.16699,0.01602
12.82148,13.20079,-0.02315,0.74683,0.97157
12.42814,13.36633,-2.83838,1.32682,1.00196
12.42213,13.43783,-0.82347,1.20416,0.61489
12.47667,13.78332,-1.26460,1.03427,1.46410
12.84524,14.38281,-1.67698,1.15727,0.22598
13.19869,13.60450,-2.47716,0.82334,0.20362
12.73109,14.35609,-0.60397,0.81951,1.39872
12.52815,13.63151,-2.35908,1.15408,1.01721
13.09704,13.74068,-2.74358,0.98684,1.38121
13.03388,13.84633,-1.12937,0.79712,1.13175
13.00796,13.63997,-1.52303,1.38816,1.49597
12.54037,13.32372,-2.86893,1.14864,0.20767
12.64680,14.12432,-2.02360,1.01586,0.76488
12.76132,13.25498,-2.23234,1.30833,0.09469
13.19589,14.01217,-2.78710,0.87615,1.15473
12.53552,14.33401,-2.70080,0.76804,1.47931
12.52698,13.88900,-0.45801,1.30926,1.14769
12.46342,13.94889,-1.93647,1.21142,0.41065
13.06717,13.47631,-0.58161,1.19219,1.35754
12.58472,13.46603,-0.79845,0.79762,0.55310
13.11231,13.56227,-2.73164,1.41297,1.37410
12.79424,14.30097,-1.81356,1.49291,0.60665
12.82609,14.31889,-2.84603,1.09612,1.46662
12.98250,13.77143,-2.07517,0.96723,0.98956
12.70655,14.18025,-0.81601,0.95275,0.94237
13.28052,13.35727,-1.58865,1.46174,0.64043
13.05998,13.81180,-1.72770,1.07294,0.48055
12.65327,13.52676,-2.93519,1.15192,0.97975
12.66982,13.75101,-1.68929,1.48073,0.09460
12.83622,13.63436,-1.42322,1.45956,1.17009
12.83805,13.57380,-2.94459,1.46825,1.02970
12.91354,13.21860,-2.56611,1.34562,1.10662
13.17827,13.22391,-1.92813,1.02166,1.27341
12.75654,13.58425,-1.07423,1.27613,1.25680
12.78691,13.28900,-2.77884,0.77644,1.48951
12.44541,13.51079,-2.78991,1.12209,1.01082
12.59148,13.73971,-1.97931,1.21038,1.36992
12.45300,14.03450,-1.36666,0.84007,0.40475
13.29913,13.29757,-1.25756,0.89601,1.12669
12.68259,13.31202,-0.21873,0.76182,0.43812
12.56417,13.40159,-2.58498,1.09210,0.06107
12.57896,13.93696,-0.83029,1.01562,1.49531
12.67371,14.37221,-2.96026,1.16854,0.76586
12.84595,13.62251,-0.07042,0.86459,1.18784
12.76038,14.21559,-1.21666,1.23983,1.17787
12.95773,13.54826,-1.06146,1.10551,0.86773
12.52392,13.31521,-0.72063,1.34551,0.54833
12.86691,13.67908,-1.22262,1.43109,0.62013
13.21065,13.41454,-2.35371,0.83325,0.59274
12.40923,13.30166,-1.57902,0.87264,1.08572
13.23706,13.48030,-1.34292,1.25115,0.93265
12.94532,13.55519,-2.32145,1.09410,0.57936
12.45674,13.59059,-0.15550,0.98648,0.22900
12.66192,13.24573,-1.27911,1.47637,1.40828
12.54668,13.39688,-2.10136,1.00891,0.69695
12.65917,13.95865,-2.66588,1.21591,0.42633
13.07571,13.52412,-2.32277,1.27724,0.17278
12.77623,14.23345,-2.50686,1.36872,1.31035
12.98038,14.24512,-0.06994,1.11178,0.44157
13.00569,13.65139,-2.28196,0.99725,0.20906
12.61201,14.27851,-0.96297,1.42866,1.04141
12.71193,14.10089,-1.53968,1.25287,0.95109
12.95488,13.53248,-1.28816,0.79736,0.72117
12.70455,13.49338,-2.78385,1.18255,1.20112
12.49716,13.41414,-0.84506,1.13559,0.17063
12.57693,13.70038,-0.40521,0.75736,0.97619
13.07708,14.32432,-2.63153,1.42864,0.08822
12.73054,13.85307,-2.37804,1.22659,0.86142
12.99222,14.30385,-0.59932,0.76212,0.25102
13.21751,13.21241,-1.73660,0.89478,1.09320
13.05861,14.23997,-2.60096,0.88195,0.29281
12.68846,14.36393,-2.82989,0.73377,1.21075
12.48367,14.32841,-1.77560,1.13523,1.11505
12.58067,13.87852,-0.41825,1.24809,1.48917
13.01334,13.92232,-2.95316,0.82616,0.33736
13.02831,13.44891,-1.74758,1.12532,0.37618
12.68443,13.44421,-1.19814,1.45403,1.14347
12.54621,13.43556,-1.62374,1.35552,1.30025
13.26138,13.26152,-2.29960,0.73003,0.38137
12.68316,13.33809,-2.22346,0.88170,0.56253
12.60306,14.26751,-0.24949,1.18247,0.20842
13.23284,13.79423,-1.65176,0.88909,1.03103
12.61759,14.19433,-1.34467,1.33871,0.39966
12.59923,14.14332,-2.63871,0.77096,0.71311
12.46029,14.06836,-1.14664,0.94009,1.46064
12.60288,13.57812,-1.01866,0.97972,1.25392
12.94055,14.04146,-2.85639,0.83194,0.96859
12.42201,14.04667,-0.07297,0.88417,0.71661
13.21258,13.29204,-1.63610,0.78184,0.17548
12.46847,14.32867,-2.93627,1.20009,0.12556
12.78046,14.22156,-1.73767,0.77510,0.46594
12.43278,13.65798,-2.28984,1.11739,1.49185
13.21669,13.38458,-0.93510,0.85786,1.41507
12.91292,13.44356,-0.05090,0.95386,0.15555
13.28733,14.08465,-2.39208,0.90486,0.28500
13.00391,13.45604,-1.88592,1.18884,0.09131
12.90578,14.05294,-1.71029,1.46286,0.44994
13.08587,13.51076,-2.29380,1.25537,0.98763
12.79612,14.09287,-1.30546,0.94426,1.23277
12.53106,13.55586,-1.81127,1.19140,1.39644
12.72909,13.69282,-1.65164,0.80961,0.73233
12.64823,14.01167,-2.60494,1.13439,0.14148
12.91926,13.57653,-1.25613,1.08265,0.55595
12.86052,14.25514,-1.73636,1.20786,0.42911
12.90276,14.35339,-0.11519,0.87559,0.83717
13.05831,14.17586,-2.59910,0.87298,1.14864
12.94859,13.40639,-0.30990,0.95770,1.10645
12.65666,13.51896,-0.42283,1.12870,0.49884
13.29505,13.62105,-2.76389,1.13592,0.35750
12.41918,14.36571,-0.57456,1.32558,0.10129
12.41243,13.82189,-2.94248,0.97907,0.30786
13.07044,14.03751,-2.30625,0.70896,0.84399
13.15421,13.59574,-2.03244,0.85642,0.09295
13.20644,14.09907,-2.40215,1.31969,0.26252
12.65702,13.94375,-0.43025,1.30598,1.15141
12.90222,13.22494,-0.82234,1.47076,1.14874
12.62387,13.70825,-2.08889,0.71125,1.17537
12.56160,13.56474,-2.28343,1.11552,0.18760
12.56323,14.10814,-2.35189,1.47880,0.30536
12.70717,13.64293,-2.61319,0.71084,1.05316
12.49362,13.81331,-1.20926,1.48769,0.92028
13.15742,13.63639,-1.62396,1.43562,0.88034
12.44050,13.94924,-0.11423,1.05305,1.49561
12.42558,13.59376,-1.33905,1.31641,0.93834
12.66865,13.64383,-1.84801,0.94204,1.06516
12.80475,13.96116,-1.46757,0.89162,1.03220
13.11096,14.01070,-2.73356,1.49418,1.18253
12.57585,14.28273,-2.35250,1.30274,1.18979
12.92189,13.71081,-0.32995,1.25575,0.45177
12.77099,13.26751,-2.89890,0.83200,0.44998
12.82710,13.38394,-0.67842,1.08778,0.60088
12.98760,13.54347,-2.28546,0.82407,0.40835
13.15969,13.68835,-1.61151,1.06971,0.15976
12.59554,13.91085,-1.98027,0.74261,0.06594
13.06231,14.02924,-0.12936,0.97634,0.02617
12.53469,13.41296,-1.78702,0.98587,1.34354
13.03854,13.68366,-2.52606,0.95812,0.44506
13.02116,13.47776,-0.02591,0.73820,0.20768
13.08349,13.68146,-2.85451,1.11604,0.68383
12.99034,14.06831,-2.51139,1.11288,1.26708
12.59568,13.57287,-2.69994,0.73220,0.17643
12.78390,14.36523,-1.93550,0.89243,0.51708
13.04321,14.15143,-0.56629,1.45838,0.77406
12.79942,13.44889,-1.25121,1.34093,0.92699
12.94268,13.52330,-0.12322,0.78089,0.90409
13.07041,14.15874,-0.51037,1.26755,0.70131
12.69497,13.82714,-2.95255,1.07000,0.32129
13.15173,13.63020,-2.46703,1.01409,0.01538
13.08804,13.86997,-2.43398,1.43590,0.62465
12.67148,13.58554,-1.76228,1.48443,1.01092
12.65312,13.42455,-2.22179,0.76457,0.82983
13.06397,13.62737,-2.50803,1.20064,0.12723
13.00681,14.28013,-2.82186,0.81496,0.36043
13.08803,13.72660,-1.65903,1.48235,0.94771
12.90998,14.13852,-2.45054,1.05047,0.21683
13.23715,13.83017,-1.41016,0.73323,1.39490
13.11134,13.87668,-0.24240,0.81801,1.31049
13.05489,14.06660,-1.32392,1.37828,0.27839
13.18567,13.30344,-2.94981,0.85512,1.29377
13.04609,13.78548,-0.22691,0.75358,0.49249
12.46981,13.26153,-1.57682,1.32393,0.45943
13.11705,13.93641,-0.98339,1.20195,1.01929
13.14448,13.46457,-1.02224,1.30776,0.45339
13.17202,13.30493,-1.81584,1.46493,1.21716
13.27749,13.98520,-0.05565,1.23900,1.08579
12.99733,13.99407,-0.12452,1.31834,0.67744
12.56676,13.76626,-0.10356,0.86942,0.66279
12.53272,14.18544,-1.97751,0.82147,1.42148
12.93570,14.27614,-1.44221,0.82031,0.21914
13.16179,13.79298,-2.91323,1.08916,1.27291
12.64582,13.93131,-2.24265,0.92265,1.45472
12.88090,13.50221,-1.95191,0.95040,0.14925
12.82700,13.52217,-1.25320,1.47978,0.34206
12.65240,14.29633,-1.82677,1.16915,0.06494
12.65720,14.26395,-2.92866,0.95442,0.66163
12.62538,14.10890,-1.76068,1.38749,1.27788
13.21034,14.17146,-2.64952,0.93234,0.43805
12.40379,13.27674,-2.74057,0.76583,1.23465
12.52519,14.14171,-0.49993,1.45455,0.66436
13.06784,13.21055,-1.56635,1.30618,0.35525
12.79970,14.19585,-2.87020,1.44573,1.09432
12.45234,14.01729,-2.28991,0.71829,0.31198
12.92099,13.60329,-2.39991,1.06609,0.92120
12.63150,13.54863,-0.57487,1.18466,1.28990
12.59387,13.67923,-0.75870,1.19125,0.24516
12.64910,13.65213,-2.53414,1.18407,0.22745
12.85219,14.21337,-2.38693,1.21337,0.44897
12.73245,13.48067,-0.01248,0.80618,1.24563
13.14071,14.13774,-1.91090,1.14514,0.05247
13.02735,13.20036,-2.27062,1.30090,0.66810
12.52652,13.78969,-2.98132,0.99348,0.69634
12.67268,13.22158,-1.44445,0.90202,1.30262
12.76385,13.66604,-2.96783,1.49959,0.36074
12.72733,13.88089,-0.54962,1.38078,1.05420
12.49324,14.30358,-1.29369,0.95674,0.62806
13.23481,14.26203,-0.71856,1.43047,0.07677
12.80121,13.46680,-1.41916,1.03810,0.81009
12.89727,14.28603,-0.77198,1.26132,0.79351
13.28560,13.24400,-2.38411,0.92646,1.04063
12.77597,13.67898,-1.20262,0.76414,1.15763
13.22373,13.33875,-0.61259,1.40737,1.09493
12.79076,13.92847,-2.38121,1.20407,1.31657
12.91317,13.22248,-1.46430,0.85976,0.44092
13.02271,14.12334,-0.29025,1.49872,0.72063
12.64708,14.00729,-1.31040,1.15932,0.97260
12.48300,14.18414,-2.11418,0.99916,0.15469
12.81779,13.78406,-1.73082,1.31037,0.92105
12.50425,14.11401,-0.55711,0.87055,0.46213
13.00973,13.84242,-1.84355,1.13261,0.06260
12.61310,14.28025,-1.18639,1.45908,1.09435
12.71282,13.30780,-1.99931,0.84747,1.03495
12.81619,13.56717,-0.45058,1.23900,1.43134
12.81088,14.22901,-1.34136,1.25037,0.42196
12.46675,14.02828,-2.37332,0.92247,0.45651
12.75306,13.35275,-0.60489,0.86462,1.34086
12.77541,13.89341,-1.63065,0.97569,0.45179
12.71757,13.90339,-1.28768,0.95473,1.41624
12.55651,13.77400,-2.26984,0.72920,0.82752
13.15977,13.56669,-0.02522,0.92680,1.28319
12.97340,13.46717,-1.18480,1.39284,1.36932
13.08821,13.70199,-1.12076,1.25852,0.62016
12.51678,13.66686,-2.70250,1.20671,0.29996
13.23485,13.85968,-1.02480,1.14905,0.26456
13.01331,13.93058,-2.96843,1.25223,0.13657
13.08739,14.07801,-1.91305,0.95204,1.20160
13.05321,13.55857,-2.38483,1.19739,0.14271
12.73147,13.53765,-2.27617,0.82887,0.40671
12.46657,13.34395,-0.12670,0.71613,0.72194
13.13752,13.40023,-1.27974,1.32501,1.07582
13.27973,13.30299,-0.30470,1.02270,1.45776
12.94585,13.51418,-2.61940,1.34929,0.80648
13.07500,13.66246,-2.16473,1.02816,1.20890
12.48426,14.25043,-0.60516,0.86298,1.06612
12.79025,13.50623,-0.93144,1.09418,0.51619
12.51402,13.61738,-1.19787,1.09331,0.62914
13.17569,13.51456,-1.83760,1.27341,0.03391
13.03028,13.21142,-1.57671,1.45217,0.96613
13.14294,14.26147,-0.63433,0.72432,0.75439
12.98887,13.82578,-1.78402,0.75714,1.44047
13.19346,13.42944,-1.49361,1.02410,0.92514
12.62602,14.22572,-2.85016,1.27090,0.30295
13.26277,14.18449,-1.57377,1.39862,1.24821
13.16568,13.44392,-0.14983,0.71609,1.36398
12.73862,13.42566,-1.79779,0.79385,0.32028
12.72788,13.85187,-0.00202,1.26068,0.07088
12.40445,13.24770,-1.17054,1.34992,1.14639
12.82412,13.46076,-0.41126,1.25041,1.25728
13.10266,13.30831,-1.55588,0.72583,0.96605
13.20543,13.71531,-1.68649,1.16786,0.62301
13.22769,13.91847,-0.69600,0.76147,1.31153
12.78121,13.68590,-0.56852,1.06048,0.77900
12.84305,13.33029,-0.33592,1.49328,0.34676
12.80920,13.44637,-0.60726,0.92463,0.09934
12.74201,13.37350,-1.59821,1.28454,0.86624
12.78079,13.61575,-1.55288,1.25139,0.36191
12.43879,13.50740,-0.67126,0.71829,1.39859
13.00192,13.68778,-0.92622,1.08334,1.48586
12.88866,13.83254,-1.16674,1.35671,0.80059
12.67288,14.27861,-2.33852,1.36681,0.08970
13.12334,13.75072,-1.40746,0.81895,0.21033
12.83785,13.90495,-0.20210,0.88241,0.12726
12.40910,13.74108,-2.12031,1.44618,0.64960
12.46165,14.29803,-0.38017,0.85231,0.94042
12.82104,13.62398,-1.62178,0.80699,1.27735
12.62720,14.15925,-2.29476,1.06651,0.44307
13.07326,13.89827,-0.62270,0.89757,1.40108
13.05893,13.65417,-0.14697,1.07918,1.11778
13.17443,13.89648,-0.57645,0.96580,0.09618
12.48112,13.25340,-0.07228,1.30929,0.12865
12.79026,14.27970,-1.72776,1.14921,1.11375
12.40824,13.25309,-1.19029,1.21279,0.22800
13.12585,13.26284,-0.18784,1.16909,1.41799
12.86667,13.92296,-2.44213,1.35109,0.35456
13.22381,14.23641,-1.07811,1.45863,1.37443
12.59240,14.34051,-1.61701,0.90456,0.62093
