# logM_cut, logM_1, logsigma, alpha, kappa
13.29300,13.51203,-1.03459,1.35738,0.51231
12.87677,13.79833,-2.40995,1.11797,0.39088
12.88346,13.88500,-0.25795,0.88043,1.13470
12.81445,14.28846,-1.79591,1.20905,1.27707
12.94999,14.17273,-1.12193,1.40548,1.47670
12.84316,13.75026,-2.10553,0.93713,1.33270
12.57625,13.66352,-2.39694,1.25832,0.91533
12.79214,14.00926,-1.98600,1.24512,0.94624
12.66470,13.58411,-2.23153,1.42646,0.70251
12.88868,13.29195,-1.72541,0.71234,0.23269
12.92632,13.48892,-1.91570,1.06563,1.16787
12.81576,14.33171,-1.19939,1.46062,1.41163
13.23049,13.43509,-1.95114,1.23312,0.21446
12.52317,13.65950,-2.28413,1.45836,0.36214
13.28720,13.92221,-1.57218,1.28867,0.44186
12.83107,13.91365,-1.39407,1.13010,1.42421
13.15291,13.86312,-0.99352,0.90302,1.13387
12.89325,14.31991,-2.60379,1.35737,0.59726
12.56370,13.60395,-1.44356,1.18602,0.24463
12.72572,14.33361,-0.56950,1.17955,0.97326
12.40170,14.26874,-2.41221,1.11513,0.08245
12.61157,14.11849,-0.46517,1.18369,1.21607
12.89994,14.06502,-1.65828,1.12288,1.08653
13.03048,13.68052,-1.69577,1.42340,0.97771
13.13216,14.14636,-2.42154,0.87337,0.79781
12.80346,13.67103,-0.37725,0.93577,1.46755
12.97682,13.74844,-2.20351,1.08435,1.47948
12.83783,13.21748,-0.01175,1.33909,0.10875
12.73561,14.32568,-2.47290,1.04251,1.01505
12.68473,14.16254,-1.35827,0.77367,0.31615
13.17415,13.34091,-0.57103,1.28307,0.13008
13.11255,13.73144,-2.59389,0.72321,0.79571
12.51995,13.80012,-0.07073,0.96062,0.06783
12.92734,13.88605,-0.09403,0.91921,1.09867
12.94631,13.43185,-0.00602,0.93905,1.05702
13.28769,13.83477,-1.35607,0.70677,0.85487
12.75878,13.83280,-2.88550,0.73548,0.95998
13.05795,14.07313,-0.63532,0.78807,0.65626
13.18241,13.80400,-0.97839,1.47346,0.70051
12.71389,13.92231,-0.61730,1.03366,0.70081
12.44780,13.21898,-1.96997,0.99443,0.95696
13.16030,14.33662,-0.58430,1.41698,1.16071
13.07763,13.25601,-1.12077,1.39429,0.63129
12.95499,14.35977,-0.24062,1.25241,0.36827
12.54707,13.43288,-0.51754,1.14166,0.97487
13.18065,14.39216,-2.42396,1.09954,1.03392
12.88107,13.88606,-2.78019,0.81276,0.13666
12.90095,13.69931,-1.28363,0.94537,0.52730
12.81961,14.22476,-1.69127,1.29970,0.74987
12.48399,13.78172,-2.36253,1.18942,0.63516
12.41747,14.00044,-1.69743,1.49960,0.33422
12.90475,13.53686,-2.47215,1.00499,0.37439
13.08766,13.26494,-0.00540,0.93604,0.53210
12.70430,13.88347,-2.73925,0.86920,0.62608
13.16797,14.20618,-1.76809,1.49065,0.46783
12.62943,14.22281,-0.40664,1.18737,1.23139
12.48706,14.37858,-0.38977,0.96233,1.48779
12.96722,13.49241,-1.18046,1.07162,0.70454
13.18647,13.37926,-2.40611,1.20267,0.64006
12.81608,14.16099,-0.27081,1.41555,1.37825
12.42952,13.72391,-0.92105,1.27654,0.96694
13.07213,13.98195,-2.36670,1.04740,0.01851
12.77138,13.93420,-2.98915,1.15059,0.85104
12.59518,14.10354,-2.32848,0.87489,0.63155
12.96950,13.21717,-0.05644,1.00821,0.61417
12.48264,14.25676,-0.07363,1.35544,0.01922
12.97501,13.58270,-2.28915,1.13701,0.65667
12.57853,14.39227,-1.32716,0.70700,0.47008
13.18913,13.93577,-2.35367,1.26320,0.13403
12.56717,13.84393,-0.03989,1.02097,1.34718
12.42399,13.75525,-2.27441,1.48920,1.13299
12.46548,13.29706,-2.81326,1.16682,0.27686
13.24134,14.08910,-2.28569,1.13822,0.28615
12.61320,13.31887,-2.72643,1.32107,1.01977
12.52731,13.96184,-1.20353,0.95246,0.00826
12.75701,13.82923,-0.59017,1.19539,1.49368
13.23565,14.25037,-1.63663,1.47666,1.30726
12.79314,13.52696,-2.97342,0.85052,1.20750
12.82127,14.17651,-1.13613,0.84132,0.13419
12.99835,13.86697,-0.61871,0.99005,0.96041
12.82340,13.53954,-1.63580,1.33132,1.39979
12.40394,13.49123,-0.65258,0.89336,0.33816
13.26053,14.20490,-2.48277,0.70953,0.12483
13.26039,13.51174,-1.55527,0.93842,1.46274
12.72912,14.19634,-1.82735,1.24861,0.42825
12.64753,13.28800,-0.00393,0.84298,1.33725
12.80593,13.54398,-1.58313,1.07669,1.33027
13.18381,13.79414,-0.08183,1.41532,0.82362
12.72933,14.08043,-2.24697,0.90942,0.87302
13.23727,13.94476,-0.01538,1.43367,0.32744
12.68388,13.81617,-0.46964,1.47608,0.58821
12.53850,13.90012,-2.25645,0.90823,0.72431
12.96586,13.63053,-1.10799,1.21915,1.21167
12.47017,13.41449,-2.14365,1.29015,0.56873
13.01477,14.02607,-2.89264,0.77210,0.73446
13.07400,14.11947,-2.85044,1.18738,0.18859
12.57439,14.36712,-2.80290,1.14528,1.26591
12.88340,14.22266,-0.75667,1.06209,0.26629
13.27169,14.04364,-2.46571,0.79870,0.31153
13.16751,13.97060,-0.74930,0.72515,0.71836
12.99207,13.82843,-1.19121,1.36896,0.45865
12.69075,13.62766,-0.13048,0.76462,0.82065
12.81282,14.13657,-1.05998,1.25262,0.07325
12.61793,13.73661,-2.33761,1.47222,1.43211
13.11416,14.10055,-0.29187,0.90363,1.00167
12.41092,13.51191,-1.73526,0.88171,0.90573
13.19595,13.61923,-1.68059,0.86256,0.87471
12.94563,14.30935,-2.39239,1.23169,0.92152
12.56155,13.73425,-1.09151,0.95212,1.43209
12.65587,14.13504,-1.56342,0.83423,0.53956
13.04081,13.72398,-0.34176,1.33799,0.52477
12.91960,14.31029,-2.23303,1.04144,0.85850
13.06413,13.91038,-0.96535,1.22847,0.61153
12.91200,13.75993,-2.07983,0.94621,0.75315
12.59850,14.25650,-1.47650,0.74434,1.01622
12.77779,14.13079,-0.42923,0.84195,1.01642
12.59359,14.26389,-1.24333,1.46334,1.33211
12.80516,14.06367,-2.33839,1.39782,1.42044
12.83968,13.63238,-2.46196,0.92745,0.25483
13.02613,13.45125,-2.53168,0.72359,0.98380
12.42991,14.24130,-1.07116,1.35214,0.80260
12.44338,14.38505,-2.16061,1.24679,0.94972
12.95458,14.07891,-1.55383,0.94808,0.88863
12.80914,14.04736,-2.23175,0.85662,1.17376
13.03889,14.02418,-1.15652,1.05872,1.31827
12.85423,14.17137,-0.64471,0.72621,0.01202
13.15906,14.13777,-2.28985,1.38220,1.34867
12.63323,13.22132,-2.99609,1.43788,0.45031
12.71185,13.36453,-0.54610,0.78222,1.19496
12.67357,13.61947,-2.47278,0.96834,0.12474
12.87953,13.42083,-2.24163,0.77498,0.65703
