# logM_cut, logM_1, logsigma, alpha, kappa
12.77023,13.82272,-1.02601,1.06670,0.98302
12.72509,14.18285,-2.50700,0.74516,0.30049
12.42048,13.53506,-1.94670,0.79496,0.01478
12.96589,13.72593,-1.74301,1.18158,1.36882
12.64217,13.23344,-1.44908,1.26047,1.05078
13.20842,14.15413,-1.36596,0.90008,1.16910
12.40334,13.67993,-1.81466,0.92782,1.30904
12.75843,14.25330,-1.69629,1.11510,1.28337
12.92806,13.27856,-1.27848,0.99031,1.17865
13.23163,14.24834,-1.65586,0.91937,0.44947
12.63396,13.50462,-2.88607,0.75669,0.77312
12.44225,13.58316,-0.55275,1.28028,1.19698
13.23171,13.95518,-1.11519,0.99019,0.90542
12.67798,13.73238,-0.63392,1.40282,0.14870
12.97578,14.02382,-2.06756,0.79008,0.97562
13.10001,13.46257,-1.43712,1.27554,0.52895
13.05472,13.52828,-2.54555,0.83008,0.26184
13.21945,14.06395,-2.93126,0.78327,0.14847
13.20887,13.36231,-0.07922,1.33205,0.09866
12.40636,14.14857,-0.68670,1.35084,0.16442
12.98282,13.90556,-1.13214,0.85936,0.18259
13.25010,13.49059,-2.41523,1.00392,0.98062
13.19393,13.71804,-1.90513,0.85259,1.14909
12.91161,13.79720,-1.22003,0.95189,0.58660
12.94566,13.70683,-2.87629,0.88223,0.62760
12.92168,14.30404,-1.79174,1.34604,0.30874
12.72172,13.82889,-0.89936,1.24592,0.88572
12.87966,14.08537,-1.64808,1.33241,1.30820
13.28218,13.28196,-1.42958,1.41215,0.25158
13.27957,13.34583,-0.42212,1.32382,1.41784
12.90664,13.71357,-0.00729,1.19686,1.47853
13.19397,14.37944,-0.97199,1.43602,0.85906
12.98071,13.21668,-0.89229,0.94484,0.07393
12.90867,13.71761,-2.70866,1.09061,0.85881
12.92201,13.49619,-0.12700,0.85699,0.98570
12.49102,13.20830,-1.50906,1.02621,0.52445
12.78759,14.39042,-1.38215,1.31629,1.33692
12.41377,13.90731,-2.55760,1.47729,0.81132
12.67953,14.33856,-0.05340,0.80546,1.19614
13.28798,14.39423,-0.77254,1.43240,1.47563
13.02961,14.24217,-2.63849,1.34143,0.46388
13.03932,13.82110,-2.33354,1.14342,0.99890
12.42058,13.75921,-2.49878,1.26985,0.87062
13.05040,14.23238,-0.29609,1.15030,0.22320
12.64173,13.97678,-0.87718,1.48196,0.32333
12.59707,13.74498,-0.81423,0.97756,0.09011
13.04296,13.41733,-0.89271,1.49505,0.15585
12.85559,13.68243,-0.72647,0.72364,0.86924
12.80430,13.71313,-1.51603,1.17458,0.33966
12.77392,14.01890,-0.81446,1.45825,0.36876
12.99447,13.49668,-2.34180,0.86791,0.12467
12.90058,14.07889,-1.43224,1.24462,0.37053
12.85544,13.74761,-2.27619,0.71900,0.69678
12.43837,14.18749,-0.08128,0.71897,0.31595
12.95991,13.49297,-0.03511,0.85217,0.48823
13.06308,14.02433,-0.12058,0.94444,1.23604
12.77617,13.83519,-0.37050,0.78963,1.41834
13.23230,13.23277,-1.22426,1.41790,0.05034
12.92216,13.65062,-2.95125,0.93180,0.51956
12.96963,13.80838,-0.03328,0.77575,0.48300
13.20778,14.05901,-2.47570,0.78094,0.04455
12.79072,13.62657,-2.70229,0.76339,1.17741
13.28493,13.49670,-0.23114,1.41943,1.40398
12.75475,14.03461,-0.89205,0.98352,0.69099
13.24692,13.87620,-0.19014,1.10523,1.19136
13.10195,13.61322,-1.42414,0.78921,0.81685
12.75553,13.99405,-2.44398,0.72899,1.05260
13.13592,14.22129,-1.70862,1.28392,1.26022
12.59471,13.50995,-1.37590,0.93978,0.07628
12.58686,14.02942,-2.79892,1.46036,1.05290
12.75886,13.31785,-1.70630,1.42949,0.95367
12.44992,13.67414,-1.40732,1.26471,0.72672
13.21207,13.95499,-0.69414,0.77176,0.75702
13.15548,14.34473,-1.02442,0.72524,1.17854
12.92897,13.47878,-2.92785,0.92491,1.07121
13.12332,13.60843,-1.83261,1.32885,0.12529
13.10553,14.02046,-2.02479,0.87728,0.77227
12.94229,13.50792,-0.34614,1.04894,0.15451
12.75575,13.58849,-2.57992,1.27284,0.90882
12.62147,13.63878,-0.09452,1.42329,0.80877
12.42945,13.34972,-1.97452,0.76214,0.45313
12.64909,13.79570,-2.86756,0.73142,0.04247
12.52124,13.66495,-0.14146,1.46138,1.03135
12.98738,13.71207,-0.08444,1.05266,0.70025
12.59890,13.80145,-0.91780,0.86998,0.42735
12.60455,13.39009,-2.72166,0.84832,1.05689
12.87636,14.14876,-0.02254,0.77408,0.39550
12.42765,14.00975,-2.20181,1.36960,1.33891
12.50063,13.63917,-2.57088,1.38455,0.12498
12.88525,13.31699,-0.42716,1.10253,1.06839
