# logM_cut, logM_1, logsigma, alpha, kappa
13.02414,14.02589,-0.19968,1.22831,0.47664
12.99016,13.77218,-1.27721,1.41549,1.17333
13.08160,13.33319,-2.00008,1.04560,0.58937
12.44885,13.51187,-2.35916,0.97844,0.02493
12.48728,14.03949,-2.49379,1.45423,0.57607
12.60009,13.61525,-2.70336,1.09370,0.26315
12.77964,13.83731,-2.84880,1.20005,1.12020
12.95228,13.20534,-0.43051,1.16856,0.88525
12.67075,13.45448,-0.71894,0.80050,1.20402
13.22162,13.51543,-2.76861,1.49084,1.22809
12.66060,14.24845,-2.13675,1.30358,1.33155
13.20954,13.46644,-1.10284,1.03621,0.95007
12.79530,13.85378,-1.31516,0.90168,0.56160
12.53392,13.81879,-2.36044,1.37203,1.24291
12.48514,13.96706,-0.84844,0.98294,0.31607
12.80943,13.89254,-0.98692,1.13374,0.48027
13.16762,14.18109,-2.20315,1.37485,1.22452
12.60744,14.37701,-0.55227,1.11414,0.26869
13.27360,13.81392,-0.87309,1.26369,1.19693
13.27722,14.05180,-2.30304,0.82325,0.78788
12.64913,13.80314,-0.21805,1.40433,0.89586
12.91694,14.23352,-1.05252,0.88932,1.01350
12.53803,13.92859,-2.56399,1.41238,0.68473
13.04991,14.02684,-1.84108,1.36975,1.16490
12.93955,13.87044,-1.43071,0.95483,0.67687
12.69865,14.00775,-0.60531,1.06661,0.76360
13.05041,13.29537,-2.28416,1.30339,0.72917
13.16269,14.16483,-0.87560,0.86968,0.35617
13.19579,13.57900,-0.48519,1.06616,1.05021
12.59459,13.94282,-2.94797,1.18668,0.63395
12.62110,13.50664,-0.62554,1.22616,0.38163
13.25286,13.99787,-0.76500,1.44656,0.97106
13.05571,13.42633,-0.82022,1.03760,0.48223
13.29449,13.48527,-0.69951,0.81872,0.22201
13.03719,13.83706,-0.75694,1.02993,0.32885
12.42852,13.86072,-2.02162,0.83547,0.05949
12.68362,14.25209,-2.58951,0.99004,1.00747
12.75872,14.39213,-2.04202,0.81549,1.41119
12.40978,14.37425,-0.80632,1.04601,0.09443
13.27499,13.85253,-1.20304,1.28833,0.99191
12.80004,13.39325,-0.95705,1.34927,1.30199
13.17120,13.35629,-1.46907,1.10285,0.74115
13.28621,14.05543,-2.37794,0.76425,1.02745
12.43973,13.88689,-2.50617,0.95826,0.63908
12.41206,13.87930,-0.38611,1.10067,0.11688
12.40319,13.70069,-2.43510,1.21942,0.64306
12.81224,13.41324,-1.93784,0.78733,0.15374
13.05706,14.03410,-2.81797,1.34371,0.27393
12.66807,14.05086,-0.66167,0.70648,0.79631
13.08183,14.28344,-0.25592,1.30016,1.29153
12.45325,13.96427,-2.77797,1.39327,0.88194
12.47870,13.25618,-1.92064,0.72954,1.22758
13.21106,14.37322,-1.06159,0.88449,0.01970
12.98237,13.75110,-1.80951,1.00748,0.95599
12.43384,14.38779,-0.96858,0.88605,0.42017
12.47076,14.10321,-0.30882,1.00790,0.59087
13.25761,13.69109,-2.23753,0.84256,1.13042
12.91729,14.17250,-2.54869,1.23390,0.92925
12.90105,14.30551,-1.79033,1.40854,0.55171
12.44079,14.19738,-1.21596,1.26973,1.43254
12.82775,13.70616,-0.20632,1.18068,1.05212
12.60769,13.56247,-1.95104,1.46588,1.45466
12.90817,13.59339,-2.88121,1.09469,1.39112
12.49782,13.84141,-0.21348,1.39969,0.84545
12.55566,13.89322,-1.15883,1.35943,1.11757
13.08393,13.78837,-1.20002,1.20147,0.92434
12.71471,14.13767,-2.96645,1.46177,1.07322
12.57820,13.24586,-1.46179,1.01213,0.13972
13.29454,14.30111,-0.91628,0.79776,0.15931
12.92063,13.88994,-0.05896,0.90583,0.14299
12.54113,13.71257,-0.90003,0.99148,0.13011
12.75535,13.44397,-2.01850,1.18412,0.53390
12.66786,13.61682,-2.72274,0.80943,0.15874
13.16631,13.34444,-1.44716,1.40302,0.69443
13.19040,14.16765,-2.54461,0.89392,0.73743
12.95845,13.80701,-2.59171,1.43913,1.16021
13.03192,13.39739,-0.75415,1.08851,0.40333
12.62397,13.98739,-1.84513,0.93947,1.13752
12.40773,14.21153,-0.72251,0.74715,1.32316
12.94990,13.90078,-0.02468,0.96449,0.51002
12.92224,14.08457,-1.64160,1.26464,0.90101
12.72817,14.06468,-2.78024,0.75413,0.99985
12.68498,14.00115,-0.40654,1.01351,0.26659
12.58274,13.80415,-1.16697,1.26695,0.54409
12.74815,14.15815,-1.77341,0.75556,0.78461
12.41466,13.76564,-0.53421,1.25292,1.33704
13.00467,14.12531,-0.48126,0.93850,0.48142
12.48290,14.16341,-1.43823,1.46440,0.48156
13.10676,13.51705,-2.18176,1.17249,1.21630
13.16675,14.08015,-1.09230,1.30528,0.65752
13.11547,14.01767,-1.35754,0.88377,0.21728
13.16367,13.39315,-1.40572,1.17630,0.72400
12.80614,14.39886,-1.97374,1.03561,1.16683
13.09073,14.03832,-0.36141,0.96429,0.28098
12.89015,13.20059,-1.45586,1.45137,0.10978
13.06613,14.04474,-1.90723,1.09551,0.61261
12.68954,13.63395,-1.58336,0.78486,0.30676
12.50403,14.35656,-0.69073,1.24882,0.72368
13.17756,14.39196,-2.36105,1.33181,0.43682
12.90055,13.65883,-1.67311,1.12022,1.49909
12.45943,13.56476,-0.18281,1.17586,0.48625
12.62881,13.97901,-1.44667,0.91321,1.26334
12.57038,13.56906,-1.53031,1.36218,0.23851
12.88909,13.34636,-2.91369,0.90097,0.35960
12.76897,13.94591,-2.28811,1.05155,0.46271
13.17515,13.60769,-0.75511,1.32131,1.20599
12.73483,13.86101,-0.18972,1.15966,0.57083
12.75622,13.29713,-1.28043,0.99566,0.55839
13.27375,13.28862,-0.96273,0.90636,1.18625
12.61944,13.26948,-2.88406,0.86526,0.89862
12.71846,13.69529,-1.22737,0.80176,0.85955
12.59622,13.75711,-2.19854,1.36387,1.19984
12.47032,14.39260,-1.26010,0.91237,0.80369
12.58879,14.10677,-0.70555,0.72462,1.11349
12.90120,14.12187,-2.78569,0.99927,0.93378
12.95138,13.36047,-1.50361,0.91798,1.06062
12.95084,13.99224,-1.49076,0.81487,0.15934
12.85344,13.68715,-1.90602,1.21522,0.49707
12.59741,14.21702,-2.51244,0.70063,0.78547
12.86316,13.38131,-0.22709,0.76372,1.41426
12.46503,13.64453,-2.91134,1.23412,1.48164
12.89865,13.28296,-0.22090,1.34998,0.60753
12.67908,13.38243,-2.06406,1.25851,1.39578
12.40588,13.49726,-0.05218,1.46735,1.40611
12.52175,13.37501,-0.28865,1.03088,1.27396
12.84846,13.62369,-1.92238,1.12843,1.14004
12.43717,13.34945,-2.49567,1.25920,1.49466
13.02977,14.25929,-1.03894,1.21306,0.85695
12.92339,14.36579,-2.45531,0.96299,0.79836
12.97412,14.11882,-2.44581,1.43998,0.78107
12.81210,13.91727,-2.08012,0.77719,0.94736
13.22636,14.37468,-2.89657,1.07407,1.39449
12.56452,13.45414,-0.01308,1.22142,1.34704
12.48891,13.93203,-0.99986,1.40907,1.05517
12.80335,13.22503,-1.60420,1.41251,0.06863
13.14615,13.74759,-1.37162,1.35272,1.48337
12.72974,14.29362,-1.76554,1.08824,1.37449
13.11701,13.99687,-0.43771,0.76653,0.08103
12.83570,13.70339,-2.65078,1.49625,0.90722
12.65716,13.98932,-0.45427,1.22698,0.65339
12.72083,13.28321,-2.81243,1.27917,0.87257
12.54035,13.95673,-0.19011,0.97644,0.40344
12.44275,13.83002,-1.71748,1.41531,0.64377
12.65780,13.20348,-0.82227,1.25503,0.08442
13.17114,14.03395,-2.94138,0.95561,0.34890
12.48205,13.54908,-0.60009,0.96406,1.01655
12.48652,13.53597,-1.74338,1.19742,0.82306
13.06401,13.28540,-2.87339,1.30016,1.32843
12.88244,13.89368,-1.47263,0.75441,0.60482
12.88667,13.54628,-0.90487,1.19931,0.63236
12.71961,14.39237,-2.44785,0.73337,0.37697
13.15868,13.53105,-1.46842,1.48898,1.44721
12.83754,13.57304,-0.14624,1.43417,0.29478
12.95738,13.87605,-0.19262,1.28740,1.18777
12.43249,13.67534,-0.59752,1.26902,0.55948
12.63218,14.35825,-0.95080,0.70985,1.20701
12.55061,13.79844,-0.75334,0.97314,1.03077
13.29632,14.31260,-2.16528,1.24228,0.99384
12.72002,14.33181,-0.25176,1.20230,0.56994
13.05260,13.42297,-0.18095,1.15652,1.39506
12.78340,13.69533,-2.70240,1.40600,0.66158
12.84037,14.12527,-1.71097,1.07023,0.61555
12.49288,13.39109,-1.29422,1.18551,1.34270
12.55632,13.74884,-0.94005,0.93979,1.18528
12.69777,14.00891,-1.18130,1.44242,0.45641
12.43633,13.49820,-2.20801,1.24367,0.73526
12.95193,13.21671,-1.62880,1.42941,0.00797
12.82151,13.95489,-0.00326,1.15069,0.55480
13.15112,13.40752,-2.66715,1.44006,1.24538
13.23960,13.37309,-0.83250,0.84292,0.79610
13.10761,13.34329,-0.02002,1.40327,0.05851
13.15335,14.03752,-1.04534,0.72356,0.90749
12.55125,13.24984,-0.01236,1.05164,1.26836
12.87609,13.96597,-0.70094,1.01779,0.27536
13.11926,13.55553,-1.88909,0.75056,1.04911
12.75499,13.49824,-2.94810,0.79522,1.41699
12.86599,13.60695,-0.94764,1.35898,0.42847
13.00048,14.37349,-0.89446,1.29354,0.40589
12.75605,13.24154,-0.44494,0.87348,0.22300
12.49010,13.25771,-2.54251,1.21779,0.47596
12.52511,14.13059,-2.37936,1.25140,1.20964
12.58512,13.91722,-2.99209,0.93022,0.17836
12.80417,13.72125,-2.06502,1.35813,0.85329
12.99690,14.25092,-1.74483,1.03567,0.57965
12.72346,13.55581,-0.50057,0.77521,1.10533
12.48353,13.67537,-2.60464,0.97598,1.24957
12.59543,13.81905,-0.06582,1.11367,1.44463
12.59776,13.73139,-1.30255,1.34377,1.23223
12.85464,13.82648,-2.99366,1.21971,0.28643
13.08303,14.09455,-2.21771,0.90536,1.33833
12.44479,14.26901,-0.46107,0.87410,0.57747
12.86252,13.69488,-2.91626,0.75020,0.33840
12.89081,13.45051,-2.70320,1.35163,0.86841
12.94489,14.31805,-2.66213,0.70539,1.18511
13.08081,13.95597,-1.29871,1.45359,1.41467
12.81305,14.18253,-0.53901,1.04461,1.33627
12.91594,13.28499,-0.32698,0.85192,1.14820
12.40806,13.72378,-2.19323,0.94577,0.82763
12.99079,13.81516,-2.59166,0.96861,0.08730
12.76299,13.74241,-2.88284,0.86002,0.36873
13.22154,13.72497,-2.21822,1.15516,0.96436
13.29665,13.93745,-1.29253,1.38615,1.13962
12.98683,13.42708,-0.43595,1.49624,0.72243
12.43210,13.41310,-0.18357,0.83828,0.17154
12.57071,13.71198,-0.94964,1.18984,1.37190
12.41867,14.11467,-1.07442,0.77648,0.67265
12.72156,13.45834,-0.55172,1.06668,0.14766
12.66350,14.17510,-0.21572,1.30155,0.44267
12.52890,13.62399,-2.06667,1.49856,0.44736
12.65928,13.89747,-2.00083,1.45945,1.03611
12.60561,13.89241,-2.60353,1.31673,0.89918
12.92932,13.89244,-1.34286,0.82140,1.00089
12.79272,13.22119,-0.17684,0.98035,0.36925
13.05822,13.32764,-2.31507,1.03140,0.09092
12.40479,14.28402,-2.57519,1.10863,1.37611
12.73934,13.99792,-2.61498,1.08554,1.39604
13.10297,13.37937,-1.21448,0.88831,1.34209
13.25860,14.02216,-1.66672,0.92800,1.08801
13.03338,14.16159,-1.14389,0.96849,0.52321
12.45045,14.00612,-2.12114,1.08962,1.07663
12.44545,14.17611,-2.49286,1.30255,0.41450
12.67464,14.11535,-2.78580,1.39943,0.90284
13.24170,13.76109,-2.78455,1.25246,1.13629
12.87455,13.64396,-0.73261,0.83113,0.27006
12.46912,13.89293,-1.11941,1.46740,0.08947
12.66092,13.55995,-0.40583,0.98536,0.99252
12.86963,14.32319,-0.03952,1.24199,0.76460
13.25786,13.24273,-1.88417,1.16219,1.38352
12.44555,14.05595,-2.74316,0.77377,0.87559
13.01903,13.66625,-1.02970,1.26705,1.23005
13.29956,13.83177,-2.68670,1.48459,0.39148
12.88528,13.26886,-0.80787,1.14395,1.12153
12.50791,13.67853,-0.48233,1.31354,0.80711
12.41291,13.42784,-0.85704,1.37550,1.00321
13.10768,13.64512,-1.63361,1.41014,0.48983
13.11798,13.90427,-1.51350,1.22530,0.40054
12.98974,14.33268,-1.10090,1.38840,1.16287
12.78182,13.82907,-1.32152,1.00039,1.02227
12.67436,14.26972,-2.00336,0.85339,0.60874
13.15546,13.69386,-0.06068,1.04860,0.99014
12.53238,13.79889,-1.33636,1.19722,1.03309
13.27438,13.51446,-2.94910,1.25757,0.77715
12.75893,14.08048,-2.75412,1.32692,1.37628
12.59750,13.79951,-0.59099,1.49013,0.74485
12.86552,13.64464,-0.70700,1.13862,0.88778
13.24270,14.13187,-1.32609,1.31245,0.92548
13.12835,14.39407,-1.62622,0.87644,0.00103
12.44831,13.31414,-2.27936,0.89955,0.93805
12.98727,14.17855,-2.17776,1.38361,1.07009
12.41323,13.62783,-2.29684,1.13446,0.02697
12.72606,13.22327,-1.47678,1.31498,1.28632
13.25515,14.17658,-1.86782,0.81578,0.27250
12.40204,14.03994,-0.33093,1.39122,1.18246
12.77483,14.00642,-2.18844,1.00615,0.06934
13.05356,13.50543,-1.97490,1.40304,0.66974
