# logM_cut, logM_1, logsigma, alpha, kappa
12.62515,13.47651,-2.63109,1.15903,0.46134
13.06545,14.31987,-1.71975,0.85048,0.39164
12.68619,13.38836,-0.67851,1.08211,0.83755
12.73470,13.65118,-0.08701,1.28468,1.17044
13.10190,13.85906,-2.27704,1.47178,0.11020
13.12870,13.50819,-0.82038,1.22575,0.31838
12.41983,13.23996,-0.48212,1.06251,0.15241
12.59936,14.12619,-0.69222,1.06355,0.48867
12.81263,13.81299,-1.32794,0.73619,0.97521
13.02696,13.22162,-1.23413,0.87577,0.92859
13.00046,14.25220,-1.93509,1.13044,0.08875
13.02158,14.13371,-0.69681,1.34688,0.90520
13.23297,14.09596,-0.35645,0.83195,0.11370
12.85930,14.38637,-0.18195,0.70807,0.34946
12.42661,13.32186,-0.16522,0.77568,0.27775
13.20385,13.72799,-1.75331,1.23711,0.45693
12.62089,14.17492,-1.32224,1.32430,0.67526
13.12301,14.24968,-0.27670,1.47270,1.42977
12.55148,14.15963,-1.59708,0.83972,1.19483
12.98937,14.08035,-2.77430,1.22246,0.53467
12.65491,13.95420,-1.11351,0.92212,0.68246
12.78803,13.86666,-1.29812,1.10823,0.85849
12.54843,14.32398,-2.15876,1.26807,0.27371
13.14285,13.40035,-0.74924,0.93685,0.76277
12.66236,13.34928,-2.93214,0.82960,0.64073
12.44790,13.96003,-0.84768,1.35088,1.44130
13.03611,13.67369,-2.20520,0.76170,0.03881
13.05123,14.03382,-2.99382,0.70507,0.35028
12.54975,14.37330,-0.74583,0.73030,1.27620
12.52898,13.87114,-0.66304,0.70028,0.13240
13.16954,14.35892,-0.44800,1.43893,1.33999
12.52631,14.03549,-2.37203,1.31713,0.35643
12.68487,14.33566,-0.00470,0.88372,1.49548
12.63723,13.39701,-0.82079,1.43973,0.52368
13.13007,13.46446,-1.96145,1.35030,0.52208
12.64686,14.20512,-1.48017,1.12439,0.11885
13.15216,14.14702,-1.89045,0.97773,0.89074
12.91210,13.44423,-2.03027,0.76400,0.20198
12.72692,13.23739,-0.47439,1.40487,0.59031
12.65449,13.53405,-1.30881,1.37856,0.39616
12.40555,14.12422,-1.84130,0.87008,1.22058
12.75705,13.43402,-2.60511,1.43300,1.06305
12.48909,13.25167,-0.05160,0.73037,0.50605
12.46870,14.01843,-2.89179,0.87014,1.29930
12.80901,13.87560,-2.79717,1.44003,1.49703
13.29781,13.77593,-0.47407,0.89554,1.06318
13.06802,13.22853,-0.84652,0.96397,1.47420
13.26633,14.22572,-2.42687,1.21188,0.16066
12.99660,13.77833,-0.66525,1.00647,1.38023
12.77786,13.43160,-1.33381,0.74516,0.64556
13.10575,13.92417,-2.87818,1.22232,0.11293
13.19310,13.91051,-2.03078,1.47561,0.43216
12.84886,13.26802,-1.00812,0.86314,0.66453
12.64891,14.12420,-0.79503,0.83388,0.00868
13.05080,13.31788,-0.33664,1.35698,0.47761
12.83147,14.32236,-2.58897,0.87024,0.92989
12.61885,14.24347,-1.72701,1.09464,1.20137
12.95818,13.26444,-1.24898,0.84511,0.74890
12.62007,13.79526,-1.71636,1.00107,0.09657
12.66761,14.28417,-1.75816,1.18862,0.96436
13.23741,13.61827,-0.18364,0.80204,0.79220
12.72682,13.99778,-1.21887,0.96815,0.87483
13.22096,14.15676,-1.25784,1.26111,0.77515
13.05327,14.02286,-2.71251,1.03933,1.15505
12.91430,13.74174,-0.74941,1.45910,1.31849
12.63732,13.46604,-1.79527,0.89582,0.52497
12.84073,14.28364,-2.54885,1.22921,0.86625
12.88569,13.24679,-1.19728,1.26415,0.45915
12.86037,14.23992,-0.70656,1.42336,1.30160
13.21060,13.39139,-1.70184,0.71734,0.36061
12.80906,14.32427,-2.02971,0.95434,1.44693
12.61439,14.30681,-1.98649,0.80655,1.14086
13.27352,13.48380,-2.03887,1.47863,0.31898
13.24554,14.38079,-2.84172,1.43012,0.45121
12.76893,14.33166,-2.46925,1.00851,0.16034
12.48831,13.29858,-0.64679,1.25057,0.32567
12.63940,13.82835,-1.68704,1.14013,0.05028
12.40156,13.82788,-2.28868,0.94975,0.90649
13.01171,13.92004,-2.79746,0.93734,1.43880
13.01867,13.57128,-2.20961,1.49809,1.48451
13.19988,13.23488,-2.39669,0.74232,1.00812
12.52776,13.51305,-2.34494,1.13864,1.31149
12.76576,13.54789,-2.94467,1.39485,0.74648
13.26131,13.80795,-2.53921,1.32867,0.14180
12.73176,13.82855,-1.26431,1.21774,0.04363
12.84096,13.91243,-2.19677,1.26563,0.66196
12.50101,14.16716,-1.94216,1.10810,1.17502
13.19615,13.22184,-2.69399,0.92494,0.26594
12.43326,13.98376,-0.28846,1.05554,1.49336
13.13599,14.02053,-1.80115,0.95462,0.26052
12.80075,14.28400,-0.52767,1.45750,0.07185
12.92469,14.35256,-2.30985,1.42039,1.47983
12.54831,13.92432,-2.60496,0.81175,0.24272
12.57590,14.14665,-0.66038,0.73593,0.48228
12.99871,14.05710,-2.23771,0.80011,0.27595
13.21687,14.17455,-0.28973,0.93099,0.26884
12.72533,13.47895,-2.23277,1.04563,0.91130
12.58928,13.28633,-2.41819,1.34298,0.95359
12.55528,13.80909,-0.06174,0.89857,1.42001
12.84398,13.56079,-2.85740,0.77559,0.93660
12.69488,13.26475,-2.46982,0.90019,1.20649
12.93011,14.10216,-0.06733,1.12939,1.36061
12.64281,13.97987,-2.41711,1.24017,0.94153
13.26717,14.13916,-0.96760,1.26668,1.17284
12.88705,13.76030,-2.81567,0.73160,0.78190
12.67438,13.45312,-1.26298,0.76076,0.15143
12.83356,13.74595,-0.33789,0.95743,0.73013
13.06148,14.10157,-2.83409,1.43864,0.29674
12.98091,14.10647,-0.24637,0.97730,1.33413
13.05679,14.36649,-0.58219,1.16416,0.78358
12.60956,14.28173,-2.52842,0.88528,0.62948
12.76737,13.29264,-0.99606,1.20755,0.25194
12.85762,13.71964,-2.21897,1.43601,0.37426
12.65894,13.89477,-0.82846,1.13200,0.65764
13.09228,14.11597,-2.75211,0.84311,0.65002
12.70130,13.32794,-2.84191,1.42137,0.00418
12.59383,14.09235,-0.92142,1.39168,1.23776
12.72327,13.37234,-2.90372,1.22693,0.94089
13.03395,14.10263,-0.10817,1.24107,1.08710
12.84970,13.77403,-2.77367,1.43410,0.58208
12.67071,14.32015,-1.95714,1.20912,0.96057
12.62885,14.11199,-2.73475,1.03829,0.75044
13.25186,13.97622,-1.51583,0.81444,0.50509
13.15129,13.28255,-0.73417,1.40028,0.56973
13.05774,13.39730,-0.53259,1.09207,1.14655
12.58667,14.18376,-2.66026,0.76792,0.27944
12.43339,13.35228,-1.09120,1.27499,1.48350
12.74262,13.51065,-1.84021,1.25603,0.65454
12.67939,13.78636,-2.05529,1.18607,0.01199
12.48561,14.27898,-0.66889,0.78785,0.57599
12.84824,13.91514,-0.46630,0.96243,1.18805
12.46324,13.76622,-1.76804,1.38500,0.90553
12.66006,13.79331,-2.72151,0.86755,0.43041
12.42231,13.67805,-1.73409,1.01602,1.15025
12.67406,13.31451,-1.84031,1.26344,1.37321
13.26569,13.32202,-1.15553,1.10079,1.08526
13.16326,14.05912,-1.64453,1.45991,0.72978
12.52137,13.24763,-0.80382,0.84582,0.11035
12.59738,13.28713,-0.02490,1.47307,1.08593
12.46252,14.23694,-1.86417,1.04390,0.25411
12.41758,13.52621,-1.28791,1.29415,0.84185
13.14168,14.28426,-1.40075,1.26563,0.71525
13.05938,14.08123,-1.65851,1.45647,0.60175
12.66624,13.34530,-2.87035,0.84993,0.01681
12.42290,14.09450,-0.45875,1.18806,0.89453
12.88953,13.31376,-2.61093,1.22489,0.18706
13.10213,14.18840,-1.85920,0.98355,0.27815
13.12318,14.02035,-2.57624,1.01256,0.28802
12.57478,13.44038,-2.74464,1.43745,0.97902
12.49910,13.26126,-1.51032,1.01851,0.11212
12.64225,13.67377,-1.26743,1.16116,0.67218
13.24760,13.85583,-2.06466,1.44445,0.43794
13.03544,13.29806,-1.57690,1.15293,1.48459
13.22655,14.07814,-0.84105,1.47945,0.72558
12.68171,14.32216,-0.56862,1.13533,0.83400
12.66839,13.51220,-0.74697,0.84670,0.39558
