# logM_cut, logM_1, logsigma, alpha, kappa
13.04829,14.36029,-1.26164,1.03755,0.97813
12.59260,14.29354,-1.80485,0.95644,1.42889
12.94841,13.90640,-2.15010,1.07652,0.15516
13.23542,14.08137,-1.13528,1.30189,1.37919
12.64479,13.47144,-1.47545,1.48559,1.44570
12.97631,13.20583,-2.53047,1.31042,0.87677
13.02066,13.60504,-1.14921,1.33422,0.03156
12.75812,13.39663,-1.76011,1.23578,0.62811
13.25487,13.81637,-2.65468,1.06799,1.15676
13.00430,13.70615,-2.25040,0.88933,0.85775
12.77421,14.04476,-1.11536,1.06465,0.55639
12.85395,13.86972,-1.64875,1.45561,0.75023
12.49724,13.24640,-2.38319,0.76274,0.72547
12.56157,13.84064,-2.32323,0.81598,0.99037
12.72764,13.59603,-2.91125,1.07550,1.16601
13.13983,13.44314,-2.33188,1.46213,0.54502
12.92055,14.32800,-2.32863,1.41538,1.30507
12.40629,13.48082,-1.42170,1.39330,0.11503
12.64494,13.31280,-0.03580,1.43703,0.99639
12.64280,13.54171,-2.27726,1.05909,0.06828
13.03060,14.08208,-2.28842,1.06620,0.93030
12.80814,13.89369,-2.24854,0.95287,0.02474
12.50964,13.79307,-0.94029,0.76801,0.18957
12.55267,13.42613,-1.73232,1.19354,0.43981
12.94914,14.22850,-2.62225,1.19120,0.18075
12.48031,13.77767,-0.22906,0.72832,1.28679
13.00325,13.66520,-2.14114,0.80441,0.54177
12.87367,13.32603,-2.92757,1.36602,1.15235
12.80037,13.41444,-0.03218,1.20639,1.05383
12.60194,14.02810,-1.84849,1.08658,0.96165
13.20280,14.35938,-2.74133,1.11559,0.50138
13.09794,14.11804,-1.76201,0.80411,0.28425
13.14572,14.09444,-2.14385,1.06294,0.04179
13.21404,13.31839,-2.96925,0.82401,1.04144
12.55402,13.97641,-1.52555,1.07012,1.35645
12.53274,14.08780,-1.33105,0.92809,1.22181
13.02532,13.97619,-0.55629,1.09145,0.30572
12.88306,13.24062,-2.05221,1.32268,0.03118
12.80621,14.04946,-1.67864,1.21714,0.31758
12.44981,13.24991,-0.12281,1.04924,0.21482
13.25456,14.20684,-0.60689,1.46061,1.08623
12.93788,13.31515,-0.59187,1.18764,0.97002
12.94307,13.24799,-2.43074,0.96199,1.38565
13.05718,13.40874,-0.76906,1.20760,0.35857
13.19458,13.90698,-1.67519,1.47123,0.54199
13.22086,13.64845,-2.70274,0.87342,0.84015
12.65092,14.15022,-1.80022,1.43796,1.48503
12.40805,13.88419,-2.03088,1.30112,0.22672
12.45354,13.63288,-1.93387,0.90440,0.11640
13.23594,13.57485,-2.21125,1.09720,0.78586
12.74905,13.20386,-0.06141,0.96007,0.45014
13.22350,13.45556,-0.23865,1.34899,0.25111
12.84427,13.55737,-1.85779,0.77593,0.97520
12.72044,13.83691,-2.32155,1.12388,1.26770
13.16361,14.37791,-1.94730,1.29038,0.37002
13.15251,13.96949,-1.37250,1.23879,0.73416
12.41792,14.31019,-2.41596,0.91688,0.49204
12.62755,14.17102,-0.39883,1.49396,0.60226
12.49167,13.27666,-0.44069,0.98883,0.36284
12.88987,14.18919,-0.86954,1.26569,0.20038
12.41475,13.40593,-0.98463,1.19872,1.23895
12.49086,14.08555,-1.75540,0.99110,1.42114
13.12447,14.12368,-1.49998,1.43593,0.72835
12.73619,13.25920,-0.69195,1.37282,0.72549
13.02444,13.29309,-0.96640,1.03647,1.12463
13.29174,14.27322,-1.52215,1.15640,0.42207
12.45641,13.36536,-2.32559,1.06240,0.81085
13.17198,13.65292,-1.02319,0.91026,0.81321
12.63946,14.09173,-0.42784,1.47749,0.02450
12.99348,13.29776,-0.12013,0.95864,1.37085
13.10020,13.51399,-1.28260,1.23783,1.41681
12.56188,13.51698,-0.23839,0.76945,0.34199
13.14314,13.47829,-1.86180,0.97641,1.18045
12.49785,14.10754,-2.64203,1.37914,1.14429
13.16915,13.23266,-1.01360,1.01087,0.16987
13.00555,13.97436,-1.18505,0.87997,1.17117
13.19587,13.63370,-0.42159,1.41483,0.33726
13.18728,14.02678,-2.11734,0.75151,0.35507
13.29249,13.75942,-0.07762,1.37519,1.32239
12.78370,13.89784,-2.70330,0.70463,1.11615
12.43534,13.60933,-2.21244,1.30030,1.47813
12.41625,13.84193,-0.40564,0.78124,0.25065
12.75118,13.36721,-0.83542,0.85422,0.34701
12.92566,14.01318,-0.23272,1.34973,0.63291
13.26089,13.57792,-2.40784,0.85708,1.36862
12.93770,13.81024,-2.91750,0.71548,0.82922
13.20019,13.83665,-2.01382,1.38963,0.20526
12.77906,13.50739,-2.81392,1.35413,0.16885
12.55017,14.26036,-1.33917,0.96371,1.20577
12.46597,13.39267,-1.64104,1.36825,0.38499
12.66305,13.32701,-2.87100,1.32560,0.77891
12.81680,13.68572,-1.52490,1.26411,1.05373
12.58648,13.84683,-1.17334,1.02603,0.22228
12.79728,13.72323,-2.32419,1.12961,0.29915
13.22228,13.36731,-1.01580,1.05160,0.98833
12.72844,13.78298,-2.55539,1.07831,1.35504
12.76785,13.99503,-1.22842,1.41917,0.80920
12.99874,13.81962,-2.50852,1.34194,0.78197
13.08107,14.04076,-1.50657,0.84262,0.56673
13.04426,13.78564,-0.02483,1.21544,1.05179
13.27964,14.12385,-2.21533,0.75931,0.34289
13.29237,13.61822,-1.33346,0.72194,1.14322
13.07640,13.62855,-0.86141,0.94977,1.48324
12.71571,13.32163,-0.85744,0.74065,1.07549
13.12184,13.64427,-1.47628,0.95886,0.09125
12.58100,13.46915,-2.33695,0.74087,0.72335
12.86897,14.05599,-0.02721,1.38914,0.04347
13.06566,13.32542,-0.11957,0.74157,1.02189
12.64661,13.29517,-1.43516,1.32832,1.19455
12.95692,13.75460,-2.11990,1.41180,0.47427
12.46336,13.60465,-0.26215,1.06024,1.27722
13.05331,14.34778,-1.56247,0.78784,0.43390
12.69773,13.78461,-2.60603,1.35625,1.09764
12.48967,13.50054,-2.28282,0.78848,1.15554
12.46240,14.20708,-2.30764,1.09582,1.16804
12.81797,13.26187,-0.18237,1.32325,0.55783
12.76387,14.20238,-0.26150,1.30932,0.63476
13.22879,14.07500,-1.11653,0.92707,0.03578
13.20445,13.63696,-1.98191,1.22508,1.38268
13.29648,13.25108,-2.81334,1.18749,1.10865
13.07168,13.95978,-0.26510,1.03442,0.20452
12.76743,14.27932,-0.62636,1.22991,1.26260
13.06726,14.02280,-2.29516,1.40444,0.10621
13.16252,13.80893,-2.76368,0.85295,1.09507
13.28241,13.49081,-1.79560,0.84065,0.39882
12.58150,14.23719,-0.83844,1.25099,1.36772
12.66147,13.73640,-0.53883,0.80606,1.46491
13.28923,14.01673,-1.28141,1.48970,0.98664
12.92584,13.40817,-1.12013,1.21849,1.05540
13.04788,14.26686,-0.00288,1.10771,0.49049
12.64102,14.20385,-2.30639,0.76478,0.52069
12.42565,13.94540,-0.81065,1.08803,0.69192
12.44648,13.87429,-1.54499,1.37854,1.40686
12.91526,13.31582,-2.93611,1.09074,0.95126
13.20014,14.22549,-1.92556,1.40748,0.55985
12.85787,13.28459,-1.02407,1.31808,0.63269
13.23528,14.11655,-0.38112,0.97583,0.91511
12.58618,13.31870,-2.22566,0.77845,1.13108
13.15336,14.08581,-0.13784,1.22264,1.30937
12.45044,13.92818,-1.90740,1.39500,0.85900
13.05025,13.28677,-1.77967,1.26761,1.20446
12.96958,13.33659,-2.67799,0.95222,0.44790
12.59552,13.35294,-1.15139,1.28273,0.40100
12.68837,13.96583,-2.82446,1.19810,1.41276
12.62994,13.20005,-1.74569,0.90180,0.33527
12.96328,13.32095,-0.82338,1.17932,0.30343
13.22860,14.39316,-0.65278,1.27994,1.35982
13.21455,13.43939,-2.03549,1.25299,1.13838
13.16220,13.75007,-2.07629,1.23788,0.03645
13.19044,13.24595,-2.97835,1.15440,0.71138
12.89960,13.74660,-0.47331,1.48886,0.68895
13.23087,13.41533,-0.92537,1.46560,0.00277
12.43058,13.47997,-1.14243,1.26110,1.10576
12.41467,14.06150,-2.72897,1.27108,0.38294
12.86554,14.24737,-2.62973,0.74230,1.11563
12.51750,13.99152,-2.14604,1.29164,0.79855
12.66643,13.30485,-2.89092,1.16306,1.42903
12.46999,13.46108,-2.17108,1.45858,0.21407
12.99205,14.12318,-1.93537,0.96053,0.35262
13.28404,13.44004,-1.50449,0.72479,1.36428
13.19349,13.54339,-2.82674,0.99437,1.19840
12.81434,13.49391,-2.80200,1.39738,1.07083
13.13381,13.46770,-0.71718,0.98254,0.38856
12.84510,13.87257,-2.16048,1.34467,0.98562
12.48930,13.73115,-1.41958,1.03476,0.31741
12.98122,13.95708,-1.63485,1.32005,1.10133
12.80610,13.64536,-1.68752,1.25497,1.36670
12.83621,14.07405,-2.85113,1.17152,1.44324
13.16487,13.49295,-1.02402,1.21874,0.76140
13.15831,14.24509,-0.83345,1.05148,0.92979
13.20562,14.05581,-0.55427,1.40573,0.06284
12.48076,13.82572,-2.27180,1.30617,0.97845
12.60721,13.62168,-2.91687,1.08964,0.96469
13.11765,13.29380,-0.56227,1.42848,0.17081
13.11890,13.87524,-1.28547,1.29167,0.52707
13.11025,13.93039,-0.68853,1.35635,0.18599
13.10212,14.09177,-0.59002,1.36884,0.48820
13.27454,13.51740,-1.59299,1.43825,0.34949
12.97390,13.79175,-0.27151,0.82866,0.82568
12.65388,14.39371,-1.75343,1.29409,1.07382
13.16450,13.57156,-1.63158,1.48299,1.00623
12.47261,13.95824,-0.38736,0.95264,0.15098
12.78074,13.41745,-2.05937,0.94205,1.17702
12.85630,14.12710,-0.07729,1.32835,0.47524
12.63769,13.90448,-1.38638,1.30036,0.38485
13.29186,13.78442,-0.94683,1.16322,1.14977
12.83160,14.02151,-2.13471,1.45915,0.38435
