# logM_cut, logM_1, logsigma, alpha, kappa
12.44161,14.14076,-0.50870,1.08956,0.12813
13.14905,13.62116,-2.83865,1.38082,0.12940
12.44761,13.33665,-0.48479,1.06451,0.79075
13.29317,13.21230,-1.68720,1.08980,0.19596
12.53327,13.55357,-0.54714,0.87835,1.08970
12.45605,14.13105,-0.80959,0.91020,0.76158
12.70289,13.76890,-0.77831,1.30909,1.13951
12.52663,13.48547,-0.77872,0.81961,1.06290
12.56033,14.00801,-2.86847,1.42487,0.37593
13.25126,13.74764,-0.04990,0.72445,0.36538
13.18464,14.15106,-0.97000,1.29028,0.08236
12.41808,13.39569,-2.12973,1.13133,0.29067
13.27486,13.34494,-2.30217,0.77674,1.08153
12.97573,13.57174,-2.02731,1.05892,0.51492
12.73485,13.47599,-0.16643,1.17381,0.87604
12.60285,14.01800,-1.58495,0.86897,0.63168
12.67083,13.50444,-1.04071,0.86288,0.93397
12.94078,14.25421,-1.25340,1.11782,0.18961
13.10369,14.14411,-0.67252,0.78006,0.57247
12.53136,13.93820,-1.64968,1.24004,0.05229
12.54416,14.09939,-0.37215,1.11375,1.42456
13.03814,13.62806,-2.45328,1.34842,0.86757
13.19886,14.36377,-2.34496,0.83879,0.57593
13.21742,14.24732,-2.20654,0.73240,1.34369
13.17325,13.27832,-0.62744,0.78939,0.35321
12.75284,13.33388,-2.85226,1.36395,0.05910
12.49569,14.04673,-1.53432,1.14165,0.13541
12.55860,13.81044,-2.13073,1.04952,0.76111
13.25170,14.05330,-1.75481,1.34859,1.35719
12.99524,14.12240,-1.88611,1.47400,0.45205
13.25926,13.82738,-0.02162,0.90235,1.32045
12.55656,14.11342,-0.73968,0.96979,0.72585
13.28270,13.90239,-1.95521,0.88682,1.17913
12.49084,14.18073,-0.84102,1.21789,0.82984
13.02325,13.34102,-1.76237,1.32933,0.57026
12.98374,13.57046,-1.99112,1.46289,1.42577
12.53409,14.06106,-1.35450,0.78962,0.41240
12.70726,14.07227,-0.75270,0.87706,1.06895
13.28205,13.25481,-2.98059,0.70145,0.22009
12.44242,14.00163,-1.80981,0.90686,0.00979
12.70993,14.27845,-1.07438,1.44149,0.40544
13.02112,13.39157,-0.83674,0.83100,1.46892
12.80608,13.91537,-1.38122,1.21707,1.32880
12.72703,13.85685,-1.71191,0.73362,0.03706
12.57868,14.28017,-2.17989,1.03709,1.40910
12.73871,14.06194,-1.65947,1.17016,1.34387
12.68488,14.28831,-2.92918,1.43338,0.46231
13.25004,13.52240,-1.98494,0.78826,0.90948
12.59344,13.54173,-1.62477,1.15829,0.79976
12.47656,14.23161,-2.37553,0.91299,1.17487
