# logM_cut, logM_1, logsigma, alpha, kappa
12.52757,14.11521,-0.67483,0.88161,0.54978
12.71329,13.98472,-0.78232,0.73638,0.90929
12.57430,13.25676,-0.71512,1.48504,0.23512
12.82065,13.70561,-0.90708,0.93301,1.01494
13.20464,13.65518,-0.77664,1.00678,0.55172
13.21563,14.38682,-2.19639,0.86293,0.92871
12.55262,13.48598,-2.32695,0.97619,0.47163
12.85488,14.18729,-1.38522,0.81709,0.83218
12.55790,13.25814,-0.21831,1.02842,0.10634
12.99464,13.94103,-1.37755,1.25165,0.26883
12.84379,13.98562,-0.64399,1.31050,1.44593
12.95871,13.45188,-0.38833,1.00495,1.25977
12.51411,13.63123,-1.58224,1.24813,1.02412
12.58888,13.23479,-2.85617,1.32399,1.30312
13.01838,13.62890,-1.61347,0.90795,0.50348
13.29811,14.19197,-1.27997,1.35808,1.09592
12.50870,14.21611,-1.99834,0.80005,0.07442
12.45416,13.90096,-2.95730,1.20392,1.32805
13.12819,13.73175,-1.25835,1.27802,1.40512
13.11578,13.27226,-1.87011,0.91570,0.60188
12.66597,14.06383,-1.65166,1.48313,0.11547
13.01812,13.27806,-2.68802,1.08305,0.45160
12.98243,13.68420,-2.11567,1.35622,0.84024
13.05513,13.64277,-2.54412,0.71227,0.58264
12.65652,13.74587,-1.82562,1.48936,1.20214
12.98557,13.27442,-0.25159,1.02125,0.79788
13.11289,13.36118,-0.20545,1.27099,0.05245
12.67229,14.13781,-0.17641,1.33365,0.09290
12.67893,13.21409,-0.49243,0.87116,1.19078
12.80521,13.72083,-1.49591,1.34829,1.04364
13.21921,14.36060,-0.51816,0.73365,0.12711
13.06318,13.89205,-1.86735,0.84861,0.69751
13.04794,14.03794,-0.35780,1.48943,0.02059
13.18915,13.90747,-0.59798,1.03781,0.46706
12.62501,14.30455,-2.82387,0.78817,0.82722
12.76380,13.52883,-2.32023,1.35973,0.36174
12.47375,14.22535,-2.76146,1.25367,1.43517
