# logM_cut, logM_1, logsigma, alpha, kappa
12.57481,13.28291,-2.81447,0.93510,0.10167
12.98220,14.16733,-2.57472,1.36260,0.17823
12.71347,14.23080,-2.62001,0.98110,0.97964
12.74050,13.76272,-1.45409,0.87981,0.87109
12.92432,13.45848,-2.89732,1.37396,0.23095
12.60468,13.39742,-1.71260,1.47769,0.57775
13.20490,13.62283,-0.83679,0.89301,0.72111
12.76115,13.88012,-0.26166,1.24515,0.28645
13.04473,13.24832,-1.73205,0.98818,1.34464
12.77359,13.22416,-2.07270,1.04922,0.45378
13.22620,13.67767,-0.25029,0.80050,0.69279
12.97536,13.34005,-2.90787,1.17038,0.23528
13.09288,13.53863,-0.64285,0.95208,1.28588
12.48431,14.12018,-2.66326,1.23064,0.85250
13.25715,13.44680,-0.10251,0.81179,1.44291
12.67117,14.18247,-1.70133,1.28945,0.62528
12.69053,14.03906,-2.82204,0.78516,1.03144
12.94231,13.53026,-1.87788,1.03324,1.45289
13.25119,14.28445,-1.13466,0.84014,1.37313
13.09942,13.72071,-0.72332,1.01540,0.94050
13.08808,13.92049,-1.44140,1.05544,1.21622
13.00921,13.62521,-2.57455,1.27942,1.39393
13.27204,13.48239,-1.13110,1.33062,0.46994
13.23208,13.62247,-0.46032,1.47510,0.38013
13.11227,13.65254,-2.49291,0.70697,0.19112
12.81575,14.28319,-1.86843,0.81770,0.76734
12.86181,14.18653,-1.98483,1.42741,1.32418
12.52291,13.22522,-1.73392,1.30236,1.41252
12.85910,13.62307,-1.83010,0.70864,0.96951
12.84376,13.88262,-1.02939,1.35456,0.73524
12.53290,14.35152,-0.63040,1.04739,1.31632
12.63263,14.04344,-1.34808,1.40645,1.46665
12.63391,14.36897,-0.20200,1.04954,0.06810
13.04155,13.59862,-2.31232,1.33841,1.18218
12.73853,14.30426,-2.21562,1.10491,0.00586
12.69444,13.80670,-0.56271,0.80826,0.33261
12.52556,13.46943,-1.12512,1.28683,0.49636
13.00964,13.32580,-0.93251,1.01902,0.04187
12.94517,13.92476,-2.88097,1.37360,0.63482
12.77700,13.58045,-1.70375,1.37738,1.16495
12.40856,13.32830,-1.78181,1.41196,1.18943
13.04703,14.26412,-2.21148,1.39522,1.05271
13.16018,14.24895,-0.49294,0.74575,0.11950
12.55957,14.01771,-0.18117,0.83621,1.19644
13.28985,14.03737,-0.40700,0.97114,0.86899
13.26880,13.36144,-2.69279,0.89371,0.85867
12.82482,13.42535,-1.65990,1.33846,0.00513
12.72897,13.24169,-0.23656,1.37413,0.93976
13.12274,13.59142,-1.19868,0.91379,0.47359
13.15139,13.45777,-1.00780,1.15397,0.99510
12.56953,13.47245,-0.34107,0.97347,0.57057
13.05978,13.86585,-1.01586,0.87704,1.46990
13.10897,13.77327,-2.63129,0.99087,0.09681
12.48761,14.22127,-1.60692,0.82983,0.95224
13.14401,14.25281,-2.15495,0.70420,0.17194
13.11837,13.89852,-1.88606,0.91726,0.51950
13.24184,13.23681,-0.56292,0.95427,1.27800
12.74836,13.79440,-0.34300,1.41192,0.92277
13.07546,13.59647,-0.78155,0.71991,0.67889
12.51598,14.28988,-1.43583,1.45098,0.62360
12.72800,13.47191,-0.70564,0.82516,0.08406
12.82598,14.14044,-0.30736,1.10643,1.36022
12.83500,14.34696,-0.45218,1.41603,0.47348
13.22285,13.43121,-2.08174,1.34581,1.04977
12.64917,13.60108,-2.24069,1.42890,0.16910
12.63285,14.10356,-1.93210,0.81664,0.96924
12.92966,14.22948,-0.79901,1.09658,0.47049
13.05390,14.27572,-0.27323,0.70259,1.08277
12.55115,13.84857,-0.45696,0.99695,0.42276
12.67564,13.79073,-2.41017,1.14275,0.95397
12.68399,13.77385,-1.10465,1.08945,0.50723
13.19011,13.26257,-0.30566,1.31385,1.31861
12.84311,13.21250,-2.63609,0.76232,1.00799
12.78434,14.17092,-0.89291,1.49299,0.70833
12.50339,14.24193,-1.44421,0.74019,0.37877
13.00992,13.27060,-1.38838,0.94722,0.24255
13.01425,14.21015,-2.61254,1.29837,0.36818
12.41356,13.51395,-2.93552,1.10679,0.54021
12.62097,14.08813,-2.81508,1.37844,0.65723
12.89105,13.49051,-0.19049,1.27551,0.97469
12.79494,13.60916,-2.17741,0.99266,0.13251
12.73119,14.35504,-0.24076,0.71650,0.62161
12.71889,14.11188,-2.75440,0.89548,0.48382
12.82479,14.19916,-2.13644,1.04605,1.14556
12.83489,13.26866,-1.05646,1.24252,0.61344
13.10519,13.85247,-1.99277,1.12144,1.11950
12.43818,13.85811,-0.45177,0.70278,1.14670
13.13016,14.37982,-0.36824,1.05863,0.15037
12.90005,14.32183,-2.04022,1.24099,0.81892
12.64514,13.95178,-1.95738,1.16370,1.01572
12.85337,13.59926,-1.25205,0.80290,1.04807
12.63381,14.30149,-1.94141,1.27263,1.37007
12.60727,13.40106,-0.95132,1.06002,0.80098
12.82326,14.23588,-0.63828,1.28926,0.67425
12.98691,13.79662,-1.16575,0.71973,0.28356
13.25058,13.59357,-0.04157,1.33628,1.40650
12.93260,13.58117,-2.58347,1.09685,0.03354
12.82846,13.58620,-2.12898,1.24136,0.33883
13.15973,14.22661,-2.99868,0.86325,0.77457
13.18343,13.90579,-1.71822,0.98438,0.85929
12.99131,14.39956,-1.66643,1.07043,0.04687
13.02247,13.86943,-2.73900,0.92714,0.27138
12.75489,13.91624,-2.66708,0.97224,1.21919
12.74777,13.94513,-0.16903,1.44494,0.28817
13.05435,14.38295,-2.94746,0.78247,0.09392
12.78479,13.95521,-2.28763,1.06461,1.19915
12.87032,14.01097,-0.44091,1.00901,1.12081
12.54361,13.92484,-2.43822,1.41534,0.22122
12.93980,13.34108,-2.72416,0.90933,1.03579
13.28217,13.88032,-2.53084,1.29628,0.68263
12.97666,13.62338,-0.47725,1.02534,1.31327
12.78109,13.42119,-1.31860,0.93353,0.50791
12.43104,13.87673,-2.44499,1.27507,1.47890
13.09673,14.28238,-2.00685,1.26468,0.84936
13.26277,14.31983,-0.96433,1.02030,0.40384
12.68951,13.61393,-1.07818,0.81273,0.88031
13.03225,14.01015,-1.17278,0.76082,0.84951
12.59798,13.76317,-2.08351,1.22571,0.90194
12.61682,13.62479,-2.93981,0.77891,0.76651
12.46621,13.39168,-1.52381,1.24697,0.55735
12.82631,13.84353,-0.53721,1.40109,0.84553
12.99413,13.36509,-0.77449,1.03242,0.48534
12.51211,13.42140,-2.38893,1.26858,0.73780
13.06888,13.76810,-0.97015,0.84427,0.65007
12.46181,13.87830,-1.24545,0.95808,0.57829
12.89459,13.44010,-1.76944,1.13325,0.37541
12.86196,14.31927,-2.21650,1.23374,0.42402
12.71932,13.92475,-2.60658,0.92925,0.70873
12.93615,13.35178,-1.75154,0.86170,0.71497
13.18520,13.71779,-1.18614,0.74843,1.05319
13.04639,13.63836,-0.33214,1.10116,1.04398
13.09830,13.90829,-0.30944,1.12630,1.04104
13.03333,14.21464,-1.68747,0.95670,0.42857
