# logM_cut, logM_1, logsigma, alpha, kappa
12.92908,13.89959,-1.53834,0.93252,0.65257
12.84171,14.24900,-1.62741,1.42661,0.30967
12.94369,13.21601,-1.28692,1.05258,1.39167
13.17899,13.80876,-2.30632,1.31347,0.68612
13.29294,13.55266,-0.75752,1.07304,0.18452
13.19777,14.27668,-1.39414,1.05267,0.70415
12.76356,13.43348,-1.35043,0.78186,0.06945
13.08865,14.26729,-2.34527,1.46589,1.16921
13.04539,13.27449,-2.22307,1.48413,0.95070
12.86649,14.12268,-0.45185,0.83882,0.44991
13.27862,13.61214,-2.68085,0.71593,1.22062
12.64340,13.83984,-2.87045,0.82392,0.49376
13.07062,13.61433,-0.90303,1.42120,1.08930
13.11324,14.11208,-2.70671,0.75904,0.88815
12.66407,13.97992,-0.48318,0.81279,1.10908
12.82050,13.22784,-1.45576,0.95572,0.83746
12.65505,13.20141,-1.34454,1.13532,0.46371
12.73283,13.54766,-2.63121,1.11877,0.67669
12.45221,13.73221,-0.52236,1.00287,0.51580
12.66670,13.42406,-0.04218,1.38612,0.57085
13.05765,14.07458,-0.49731,0.99341,1.34276
12.56527,13.44036,-2.90934,1.04358,0.77246
13.13899,13.43434,-2.00423,1.38673,1.40023
13.17713,13.80954,-0.95544,1.37114,0.69498
12.80380,14.13469,-1.26711,0.90261,0.97716
12.67845,13.49648,-1.88820,1.37097,0.95331
12.92174,13.25865,-2.58548,0.84069,0.96842
12.70340,14.10391,-0.55791,0.95425,0.05441
12.56400,14.16755,-0.09959,1.47527,1.43959
12.73844,13.22288,-1.36068,0.75136,1.09722
12.68491,13.24447,-0.58682,0.79416,1.15870
13.08391,13.35991,-0.28654,0.92111,0.41312
13.19700,13.86433,-0.09090,1.11143,0.01467
12.95865,14.06650,-1.37241,0.74754,0.24110
13.12455,13.87333,-2.75027,1.09294,0.81958
13.07137,13.85236,-0.30270,1.49656,0.83389
12.81816,13.47470,-0.88589,1.31591,0.38763
12.52048,13.93644,-1.05874,0.83473,0.82590
13.05812,14.16477,-1.22088,1.03216,0.53107
13.17170,14.01848,-1.35131,0.79952,0.60844
12.95284,13.20293,-0.19783,0.87964,1.14179
13.00070,14.17110,-1.68491,1.13664,0.66707
12.63405,13.21377,-2.69097,1.31189,1.00135
13.01300,13.46667,-2.61098,1.10263,0.20547
12.41787,13.28411,-2.33977,1.36776,0.99629
12.62958,13.68179,-2.77838,0.75079,1.26817
12.81795,13.42328,-1.57745,1.10391,0.33836
13.19975,14.13750,-1.45412,0.71714,1.31418
12.59283,13.43970,-0.54522,1.28227,1.12740
12.50654,14.02156,-1.34353,1.31802,1.05644
12.57008,14.14396,-2.93267,0.99601,0.57781
13.22631,13.60528,-1.69445,0.90140,1.01772
13.14986,14.18234,-0.73434,1.32566,0.13493
12.77378,13.30509,-1.00670,1.22639,0.22149
12.49755,13.28903,-1.28665,1.01937,1.01467
13.11493,13.88201,-2.88050,1.39594,0.33665
12.60439,13.34632,-2.68487,0.95853,1.43159
12.64478,14.27543,-2.59901,0.89334,1.07157
12.77648,13.91916,-2.07429,1.12254,0.83459
13.23343,13.78793,-0.20468,0.98838,0.28281
12.90686,13.27241,-1.46312,1.07956,0.83169
13.14850,13.35401,-0.95564,1.34361,0.85758
12.71943,14.21780,-0.64308,1.02692,0.24519
12.82160,13.79550,-2.02570,0.94700,0.18308
12.41580,13.29732,-1.33319,0.95314,1.35771
12.48643,13.98887,-1.41220,1.32214,0.60872
12.46525,14.17932,-0.96045,0.81237,1.00214
13.23609,13.32088,-1.75686,1.24505,0.54323
12.66531,13.98028,-1.68933,0.84351,1.29346
12.60329,13.56032,-2.59152,1.45235,0.18842
12.65115,14.22287,-2.73459,1.15922,0.68809
12.57528,13.71034,-0.20777,1.45110,0.39231
12.59391,14.01187,-2.50171,1.08591,0.74431
12.91274,13.66938,-2.35960,1.10605,0.08540
13.07556,14.14615,-1.19035,1.39051,1.28640
13.29552,13.58661,-2.10443,0.80356,0.02440
12.43977,14.34112,-0.15050,1.45661,0.70002
13.28023,13.20982,-1.12290,0.90736,1.38442
12.71653,13.29504,-0.34730,0.91025,1.45174
12.49939,13.76395,-1.70072,1.13009,1.26151
13.03407,13.65864,-2.97092,0.73535,0.26932
12.87294,14.06908,-0.95412,0.89064,1.25669
13.05076,13.29718,-0.09435,1.20870,0.41199
12.45790,13.35337,-0.33855,0.73003,1.45291
12.59493,13.52775,-0.75466,0.77604,0.10246
12.97316,13.68362,-0.79560,1.40915,0.36681
13.11045,13.73019,-1.27755,1.41087,1.36567
13.16250,14.30936,-2.63785,1.27249,0.56078
12.71203,13.24982,-0.39561,0.86754,0.67033
12.86697,13.61723,-0.86461,1.41561,1.48089
13.16403,14.23128,-2.97070,0.98109,0.85092
12.60028,13.67362,-1.33031,0.74684,0.71539
12.56843,13.79425,-2.22974,0.86192,1.19450
12.53700,13.90378,-0.88400,1.10403,0.33179
12.63253,13.41407,-2.89910,1.25103,0.02991
12.91688,14.20750,-0.69867,1.08248,1.34437
12.59759,14.37316,-2.06222,0.76250,1.44794
12.42230,13.84738,-2.26243,1.12526,0.06662
12.53331,13.35293,-1.80450,1.03245,0.65148
12.51235,13.95844,-2.47473,0.78061,0.65802
12.98186,14.39341,-0.18946,1.37077,0.85544
13.09561,14.17880,-1.88263,1.25904,1.24085
12.65703,13.20164,-0.88141,1.21759,1.31937
12.86943,13.96323,-1.61445,1.28147,1.34691
12.71604,13.90405,-1.52024,1.29129,0.12470
12.86944,14.13036,-2.91320,0.92987,0.49168
13.03829,13.69943,-0.28207,1.38288,1.46037
12.51476,13.22116,-2.77381,1.43826,0.29332
13.07680,13.59661,-0.81658,1.43292,1.16152
13.16608,13.23784,-2.22129,1.35324,1.20309
13.04093,14.21093,-0.17313,1.40681,0.26354
13.29703,13.26390,-2.95827,0.80979,0.14936
12.85668,13.63460,-2.41036,0.81232,0.78372
13.14092,13.61747,-0.35926,1.34633,1.16576
12.89402,14.15563,-0.63842,1.18994,1.44671
12.51464,14.00196,-0.80701,0.97483,1.23694
12.78117,13.32193,-1.11952,0.84005,0.13229
12.43575,13.71868,-1.44570,1.22013,0.89549
13.23924,13.45368,-1.17960,0.87293,0.85026
12.92053,14.36692,-0.64842,1.08068,0.87503
12.84809,13.38430,-2.26583,1.08670,0.95944
12.55063,13.70741,-1.21848,1.21754,0.85728
13.28725,13.63702,-1.64239,0.83802,1.19249
12.66738,13.30193,-1.30234,1.11334,1.08182
13.04272,13.62864,-1.80698,0.77589,0.92807
13.14429,13.82633,-1.98832,1.06372,0.11966
12.72234,13.93552,-1.69529,1.15145,0.33713
13.18783,13.22715,-0.29955,1.18851,0.68271
12.80725,13.47237,-2.44199,0.95631,0.86045
12.70982,14.09302,-0.57549,0.88428,0.08659
13.29344,14.35388,-0.18256,1.05336,0.75225
12.76526,13.68757,-0.36494,1.26571,1.09229
12.62927,13.40134,-2.67449,1.11434,0.47450
12.70400,13.86454,-1.05277,1.09625,1.45270
13.18873,14.38558,-1.61388,1.31776,1.19993
12.94166,14.06964,-1.68485,1.13906,1.07504
12.52388,13.57085,-1.37053,1.46488,0.16207
12.40852,14.10963,-2.29002,1.12030,1.11698
13.15704,14.18801,-0.29015,0.96646,1.23914
12.77595,14.14795,-2.43608,1.45981,0.82203
12.70033,14.35119,-0.03783,1.00981,1.28042
12.70531,14.22040,-0.63732,0.76543,0.35015
12.52209,14.34495,-2.94144,1.06883,1.19219
13.05857,14.11235,-1.15771,1.41439,1.21030
12.51430,14.27169,-1.70096,0.83010,0.63176
13.19627,14.04739,-1.40739,1.49215,0.05387
12.51546,13.92245,-0.33265,1.22953,0.21321
12.53695,14.03233,-2.51581,1.43580,0.84319
13.14363,14.35248,-2.55017,0.90892,0.08195
13.13077,14.04057,-1.37023,0.82065,0.16942
12.59798,14.04197,-1.32025,1.23733,0.93273
13.28028,14.34250,-1.26634,1.37392,0.21383
13.17149,14.09259,-2.73180,1.49051,0.67281
12.96565,13.69713,-2.85968,1.37171,0.20375
12.61952,13.31511,-1.50118,1.38299,1.37437
13.20983,14.25737,-0.34202,1.25253,1.31889
12.73773,13.37001,-2.58001,0.76460,1.18145
13.27911,13.58192,-2.39045,1.48583,1.22364
12.85707,14.20621,-1.66218,0.90889,0.42814
12.75047,14.00877,-0.46110,1.35594,1.34177
